# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1962688765
# chain_id=3
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,scale,boltzman_shift
-431.4,0.789387,0.104234,5,31,0,434.529,0.317493,0.129787,0.55272,1.12791,119.913
-433.183,0.917302,0.10341,4,23,0,435.076,0.32072,0.134154,0.545127,1.12828,120.961
-431.774,0.687657,0.11776,4,31,0,435.864,0.304631,0.16454,0.530829,1.12935,119.705
-431.964,0.643015,0.104695,5,31,0,434.872,0.317375,0.136519,0.546106,1.12873,119.538
-431.671,0.999039,0.0887486,5,39,0,432.666,0.308555,0.155567,0.535878,1.12876,120.541
-433.36,0.369545,0.11029,4,17,0,436.012,0.317549,0.144845,0.537606,1.12931,119.883
-430.839,0.999851,0.0697699,5,39,0,434.264,0.298458,0.15791,0.543632,1.12822,120.152
-429.043,0.999678,0.0867554,6,127,0,431.702,0.245652,0.191141,0.563206,1.12935,119.969
-429.782,0.956152,0.107788,6,79,0,431.377,0.274285,0.161786,0.563929,1.12919,119.642
-429.782,0.186676,0.127763,1,1,0,431.051,0.274285,0.161786,0.563929,1.12919,119.642
-429.426,0.985111,0.0666719,5,31,0,430.51,0.273762,0.1725,0.553737,1.12931,119.66
-429.638,0.993935,0.0815156,5,63,0,431.137,0.260138,0.192091,0.547771,1.12914,119.574
-430.665,0.854026,0.100545,5,47,0,431.665,0.278821,0.161921,0.559258,1.12923,120.451
-430.935,0.999474,0.106845,4,31,0,431.412,0.283022,0.155858,0.56112,1.12839,120.481
-429.969,0.955681,0.132433,5,31,0,433.978,0.275528,0.159876,0.564597,1.12848,119.964
-430.538,0.351772,0.156623,2,5,0,430.895,0.275001,0.157587,0.567412,1.12936,119.949
-431.421,0.771199,0.0978116,4,15,0,432.482,0.270099,0.154135,0.575766,1.12946,119.894
-431.288,0.996668,0.0952114,4,15,0,431.769,0.272688,0.157153,0.57016,1.12814,120.089
-429.931,0.99112,0.117542,5,39,0,431.055,0.281535,0.173576,0.544889,1.12935,119.616
-435.275,0.180789,0.14418,4,15,0,437.05,0.279193,0.201583,0.519223,1.13025,120.498
-435.106,0.999337,0.0754376,5,63,0,437.907,0.252663,0.153522,0.593815,1.12968,119.199
-430.237,0.994252,0.0933387,3,15,0,437.99,0.260053,0.166717,0.573229,1.1291,120.385
-431.038,0.980369,0.114806,5,63,0,432.144,0.307659,0.14339,0.548951,1.12844,120.372
-434.186,0.965023,0.139095,3,15,0,434.689,0.307878,0.158052,0.53407,1.12847,121.391
-434.186,0.0198146,0.165754,1,3,0,438.044,0.307878,0.158052,0.53407,1.12847,121.391
-433.685,0.87453,0.0736241,4,31,0,435.596,0.30737,0.1602,0.53243,1.12807,120.903
-434.496,0.974422,0.0798693,4,15,0,437.237,0.311605,0.171399,0.516996,1.12813,119.291
-431.269,0.994119,0.0961152,5,31,0,436.801,0.312408,0.149817,0.537775,1.12822,119.475
-431.94,0.975481,0.117998,4,31,0,434.641,0.305505,0.128223,0.566272,1.12789,120.118
-429.669,0.264481,0.142009,5,47,0,433.638,0.257621,0.197982,0.544397,1.12955,119.944
-432.937,0.423555,0.0817464,1,3,0,433.496,0.257471,0.197834,0.544694,1.12845,119.948
-430.821,0.865583,0.0555617,5,51,0,438.585,0.245163,0.206049,0.548787,1.13002,120.481
-432.286,0.894386,0.0597014,7,159,0,435.71,0.262294,0.170226,0.567479,1.12943,121.12
-432.048,0.944343,0.0660728,5,63,0,435.795,0.273622,0.199409,0.526968,1.12926,119.31
-433.273,0.998075,0.076968,6,127,0,435.401,0.190242,0.259039,0.550719,1.13113,119.211
-430.066,0.86954,0.0947214,6,103,0,435.785,0.288728,0.171931,0.539341,1.12917,119.911
-431.161,0.955497,0.102081,4,15,0,431.57,0.28562,0.164468,0.549911,1.12922,119.25
-430.803,0.413867,0.12014,4,15,0,434.679,0.28151,0.178725,0.539765,1.12895,119.288
-430.934,0.976903,0.0810952,5,31,0,432.955,0.290201,0.150068,0.559731,1.1288,120.487
-432.136,0.997842,0.0975446,4,15,0,433.259,0.282092,0.154326,0.563583,1.12891,119.121
-429.762,0.751054,0.119812,4,15,0,433.308,0.291115,0.159216,0.549669,1.12871,119.988
-429.978,0.764232,0.114307,5,31,0,430.529,0.287945,0.167125,0.54493,1.12858,119.975
-429.978,0.352145,0.110544,1,1,0,431.145,0.287945,0.167125,0.54493,1.12858,119.975
-430.165,0.996038,0.0702553,5,31,0,430.275,0.291885,0.155349,0.552766,1.12902,119.661
-432.898,0.751913,0.0860784,6,95,0,434.814,0.307735,0.156382,0.535883,1.12946,120.165
-432.041,0.999102,0.0822488,6,127,0,434.158,0.235839,0.209097,0.555064,1.12898,120.31
-429.453,0.9924,0.101013,4,15,0,431.477,0.232656,0.204631,0.562713,1.13016,119.945
-430.329,0.754861,0.123152,6,111,0,431.647,0.195476,0.230155,0.574369,1.13086,119.679
-430.283,0.39679,0.11799,6,103,0,435.026,0.213933,0.211623,0.574444,1.13065,119.678
-429.567,0.799619,0.0787152,4,19,0,433.093,0.210061,0.213018,0.576921,1.12987,120.015
-430.052,0.997806,0.0789555,4,23,0,431.049,0.210179,0.221885,0.567936,1.13016,120.253
-431.905,0.858747,0.0967177,3,15,0,433.213,0.210098,0.223503,0.566399,1.12987,120.813
-430.656,0.541624,0.102938,4,15,0,433.926,0.212549,0.217579,0.569872,1.13005,120.567
-429.735,0.986284,0.0796205,6,127,0,433.737,0.264634,0.190141,0.545225,1.12919,119.506
-429.699,0.940643,0.0963333,3,7,0,430.096,0.262663,0.187927,0.54941,1.12973,119.58
-429.924,0.814881,0.111283,5,47,0,430.88,0.247402,0.176244,0.576354,1.12973,119.819
-429.914,0.893105,0.113288,4,15,0,430.493,0.245341,0.171072,0.583587,1.12922,119.726
-430.458,0.615852,0.124716,5,47,0,432.397,0.267327,0.165168,0.567505,1.12837,119.908
-430.006,0.975236,0.104037,6,79,0,431.187,0.260281,0.171034,0.568685,1.12962,119.952
-430.13,0.45779,0.124302,5,47,0,432.245,0.252196,0.205816,0.541988,1.12993,119.875
-431.145,0.992488,0.0886098,6,95,0,433.589,0.281026,0.145995,0.572978,1.12854,120.368
-429.068,0.978652,0.107678,5,47,0,437.615,0.23017,0.208136,0.561694,1.12981,119.643
-429.068,0.294585,0.128998,1,3,0,432.072,0.23017,0.208136,0.561694,1.12981,119.643
-433.519,0.596036,0.078287,5,59,0,435.41,0.243566,0.205508,0.550926,1.12852,119.615
-429.569,1,0.0641559,2,3,0,433.198,0.244052,0.206087,0.549861,1.1299,119.553
-429.519,0.971311,0.0784988,6,95,0,430.235,0.239828,0.207655,0.552517,1.12952,119.73
-431.491,0.893103,0.0933125,6,127,0,434.144,0.186648,0.249242,0.56411,1.13066,119.269
-430.254,0.964738,0.102625,6,95,0,433.4,0.256819,0.200027,0.543154,1.12935,120.171
-430.259,0.986628,0.121111,4,31,0,433.155,0.251147,0.174242,0.574611,1.12897,119.337
-430.08,0.505598,0.145986,4,15,0,431.17,0.250568,0.176504,0.572928,1.12876,120.07
-429.377,0.709008,0.109512,5,63,0,432.211,0.233831,0.194796,0.571373,1.12938,119.471
-429.083,0.998075,0.100421,5,63,0,429.704,0.229256,0.20111,0.569634,1.13,119.776
-430.552,0.697365,0.12236,2,7,0,432.646,0.228556,0.20514,0.566304,1.12967,119.13
-430.786,0.999726,0.110935,5,63,0,431.395,0.24449,0.187949,0.567561,1.12961,120.78
-432.475,0.465537,0.135308,3,15,0,433.648,0.245235,0.180091,0.574674,1.12911,121.229
-429.494,0.998269,0.0977738,5,31,0,436.396,0.267993,0.184838,0.547168,1.12951,119.876
-429.421,0.934639,0.119046,4,15,0,429.629,0.268184,0.186403,0.545413,1.12924,119.836
-430.197,0.746512,0.136148,4,15,0,432.056,0.269453,0.182025,0.548521,1.12876,119.455
-432.232,0.902591,0.129555,3,7,0,433.9,0.298305,0.167474,0.534221,1.12821,119.338
-432.232,0,1.56122,0,1,1,433,0.298305,0.167474,0.534221,1.12821,119.338
-432.232,0.000127417,0.250356,1,3,1,433.02,0.298305,0.167474,0.534221,1.12821,119.338
-432.131,0.999611,0.0239723,5,31,0,433.93,0.314911,0.160345,0.524744,1.12862,119.385
-430.84,0.990273,0.0317872,5,39,0,433.245,0.260866,0.157711,0.581423,1.12849,119.789
-430.15,0.998708,0.0477067,4,23,0,431.568,0.286912,0.158625,0.554463,1.1292,119.897
-430.545,0.916244,0.080191,5,31,0,432.632,0.227292,0.204906,0.567802,1.12916,120.107
-430.484,0.98795,0.109957,3,15,0,433.526,0.251083,0.199635,0.549282,1.12901,119.5
-431.409,0.246276,0.193823,4,15,0,434.126,0.284242,0.179018,0.53674,1.12972,120.101
-432.334,0.989803,0.0334201,3,7,0,432.862,0.288174,0.177646,0.53418,1.12986,120.057
-432.186,0.999463,0.0605998,3,15,0,434.177,0.29693,0.153115,0.549955,1.12777,120.166
-431.806,1,0.114183,4,15,0,433.361,0.317159,0.124503,0.558338,1.12793,120.075
-431.806,0.0169933,0.21593,2,5,0,434.012,0.317159,0.124503,0.558338,1.12793,120.075
-430.184,0.994586,0.0186891,7,127,0,434.386,0.239567,0.193293,0.56714,1.13005,119.324
-429.287,0.998539,0.035091,4,23,0,430.987,0.238476,0.206496,0.555028,1.12964,119.603
-429.58,0.973414,0.0664104,4,31,0,430.963,0.252015,0.189563,0.558422,1.12992,119.663
-431.48,0.987998,0.115586,4,17,0,432.023,0.169664,0.239525,0.590811,1.1312,119.725
-433.108,0.143217,0.208946,1,3,0,434.287,0.163738,0.225983,0.610279,1.13112,119.745
-431.53,0.999997,0.0289589,6,95,0,435.695,0.281716,0.184349,0.533934,1.12855,120.029
-430.544,0.998694,0.0544672,5,47,0,433.948,0.191843,0.214389,0.593768,1.12987,119.608
-429.499,0.997589,0.101093,5,31,0,431.372,0.279126,0.170438,0.550435,1.12918,119.651
-430.133,0.954942,0.185219,3,11,0,430.691,0.218475,0.227205,0.55432,1.13037,119.902
-430.133,1.76432e-29,0.296544,1,1,0,433.25,0.218475,0.227205,0.55432,1.13037,119.902
-429.657,0.996366,0.0293558,6,95,0,431.808,0.24484,0.175971,0.579189,1.12929,120.053
-433.707,0.973612,0.053394,4,31,0,435.154,0.255933,0.143059,0.601007,1.1286,120.227
-433.429,1,0.0901042,2,3,0,433.843,0.256786,0.144386,0.598829,1.12853,120.245
-432.14,0.979683,0.16243,3,7,0,435.961,0.324791,0.140193,0.535016,1.1284,119.4
-432.698,0.138656,0.273845,2,5,1,434.049,0.30346,0.137177,0.559363,1.1286,119.223
-431.168,0.998607,0.0439851,5,31,0,433.468,0.295096,0.171597,0.533307,1.12928,119.458
-432.978,0.988245,0.0783139,5,31,0,436.136,0.189152,0.218364,0.592484,1.12983,120.865
-432.966,1,0.134241,3,7,0,433.512,0.19013,0.224716,0.585154,1.13075,120.989
-432.966,0.0042246,0.235466,2,5,1,436.797,0.19013,0.224716,0.585154,1.13075,120.989
-430.135,0.998231,0.027992,6,95,0,434.995,0.217402,0.216676,0.565922,1.12957,119.446
-429.334,0.999629,0.0490419,5,31,0,430.573,0.221911,0.205184,0.572905,1.12994,119.437
-429.819,0.94161,0.0854619,3,15,0,431.131,0.234097,0.183217,0.582686,1.12979,119.684
-430.724,0.997423,0.126725,4,23,0,431.985,0.226966,0.216226,0.556808,1.13042,120.346
-430.351,0.598581,0.216008,2,3,0,431.367,0.220453,0.206319,0.573227,1.1304,120.249
-429.555,0.945955,0.130046,3,15,0,432.483,0.262444,0.18665,0.550906,1.12954,120.122
-429.354,0.633081,0.192569,2,3,0,429.625,0.261661,0.1815,0.55684,1.12944,120.115
-430.122,0.998062,0.127673,5,31,0,430.854,0.297038,0.15505,0.547912,1.12846,120.046
-429.866,0.526742,0.214422,3,7,0,430.841,0.282494,0.162478,0.555027,1.12869,120.195
-430.452,0.92859,0.109415,3,15,0,432.318,0.266444,0.191788,0.541768,1.12919,120.313
-430.157,0.946433,0.153518,3,15,0,431.463,0.233878,0.217733,0.548389,1.12988,119.427
-432.756,0.321223,0.224,2,3,0,433.174,0.234335,0.231761,0.533903,1.13053,119.297
-430.374,0.99887,0.0699647,5,31,0,433.95,0.306933,0.153122,0.539945,1.12863,119.866
-431.222,0.704388,0.116023,4,15,0,432.704,0.271268,0.162298,0.566434,1.12823,120.248
-431.424,0.815504,0.093606,5,31,0,434.245,0.251293,0.177024,0.571683,1.12998,119.317
-429.098,0.980458,0.0989464,4,23,0,431.768,0.225482,0.19909,0.575428,1.12979,119.889
-430.203,0.864619,0.15498,4,15,0,430.933,0.26219,0.166876,0.570934,1.12908,120.409
-431.165,0.726941,0.183275,2,7,0,431.709,0.268107,0.156268,0.575625,1.12911,120.479
-431.877,0.359157,0.156312,4,15,0,434.789,0.244367,0.172609,0.583024,1.12965,120.717
-432.047,0.973137,0.0564646,5,31,0,433.833,0.218442,0.221104,0.560453,1.13094,120.288
-432.85,0.998266,0.0862128,5,31,0,434.146,0.204211,0.232994,0.562795,1.13087,120.851
-432.105,1,0.138731,2,3,0,432.817,0.20203,0.224407,0.573563,1.12991,120.842
-432.105,0.143772,0.222755,1,3,0,434.785,0.20203,0.224407,0.573563,1.12991,120.842
-430.402,0.98493,0.0503868,5,31,0,433.138,0.217201,0.204166,0.578633,1.13047,120.046
-433.065,0.959584,0.0782061,5,31,0,435.806,0.204257,0.204157,0.591586,1.1304,121.001
-432.723,0.982064,0.114013,2,7,0,434.54,0.222593,0.228316,0.549092,1.1298,120.751
-430.727,0.775791,0.173982,4,15,0,433.635,0.222044,0.214041,0.563915,1.12932,120.044
-429.69,0.932291,0.166862,4,15,0,433.473,0.220396,0.192849,0.586755,1.12977,119.63
-428.911,0.578726,0.226371,2,5,0,430.785,0.234124,0.198787,0.567089,1.12963,119.821
-429.125,0.949683,0.140563,3,15,0,429.507,0.230081,0.199603,0.570316,1.13,119.768
-428.964,0.238949,0.197554,4,15,0,429.159,0.234017,0.203812,0.562171,1.12971,119.72
-429.886,0.947803,0.0589576,4,31,0,432.105,0.281953,0.169333,0.548713,1.12934,119.677
-430.549,0.673901,0.0826035,2,7,0,437.384,0.268964,0.170759,0.560277,1.12835,119.744
-431.631,0.94868,0.0639764,4,19,0,433.141,0.302446,0.151604,0.545949,1.12926,120.064
-429.955,0.991989,0.089408,2,7,0,431.711,0.293995,0.156431,0.549574,1.12879,120.052
-430.688,0.443051,0.136483,4,15,0,434.121,0.299248,0.145723,0.555028,1.12821,119.557
-431.865,0.855013,0.0649615,5,35,0,436.331,0.171464,0.235566,0.59297,1.13053,120.404
-430.877,0.993744,0.0741225,4,15,0,432.25,0.189427,0.226298,0.584275,1.13058,120.337
-430.65,0.887068,0.11288,4,15,0,431.66,0.190833,0.230995,0.578172,1.13067,120.233
-430.667,0.951044,0.137064,3,7,0,431.37,0.19393,0.224947,0.581123,1.13056,120.315
-429.283,0.991119,0.189591,4,15,0,431.238,0.234195,0.199389,0.566416,1.12961,120.14
-429.283,0.00485291,0.283825,1,3,1,431.359,0.234195,0.199389,0.566416,1.12961,120.14
-428.896,0.989278,0.0561257,4,23,0,429.908,0.245411,0.188821,0.565768,1.12954,119.845
-430.074,0.991884,0.0838749,4,23,0,430.523,0.187856,0.226342,0.585802,1.13028,119.557
-430.747,0.944725,0.125487,3,7,0,431.123,0.177778,0.230578,0.591644,1.1303,119.486
-431.365,0.786467,0.170009,3,7,0,432.384,0.186165,0.21142,0.602414,1.12996,119.48
-432.088,0.263507,0.167129,3,15,0,435.273,0.208709,0.196775,0.594516,1.12903,119.557
-430.241,0.998941,0.0578165,4,23,0,432.753,0.229297,0.20152,0.569183,1.13045,119.685
-430.118,0.98676,0.0871685,4,15,0,431.68,0.248296,0.199345,0.552358,1.12995,119.327
-430.42,0.8392,0.127777,3,15,0,432.126,0.231091,0.194521,0.574387,1.12894,119.677
-431.407,0.981697,0.139565,3,15,0,433.026,0.285911,0.179367,0.534722,1.12842,119.732
-429.978,0.216778,0.201356,3,12,1,431.118,0.261573,0.166156,0.572271,1.12931,119.52
-433.11,0.952379,0.0651386,4,19,0,434.29,0.284884,0.169658,0.545458,1.12826,119.094
-435.805,0.822704,0.088783,2,3,0,436.305,0.281165,0.168789,0.550046,1.12772,119.107
-432.27,0.958709,0.093918,4,15,0,437.435,0.301475,0.157775,0.54075,1.12854,119.138
-431.508,0.886778,0.128978,4,15,0,434.487,0.26165,0.156018,0.582332,1.12922,120.383
-431.108,0.743825,0.153889,4,15,0,434.226,0.24282,0.174094,0.583087,1.1287,120.217
-431.634,0.973023,0.139595,3,11,0,433.456,0.228692,0.172082,0.599227,1.12932,119.5
-430.336,0.914989,0.195773,2,3,0,431.74,0.232036,0.181718,0.586246,1.12907,119.553
-430.336,1.37385e-06,0.245307,1,3,1,431.881,0.232036,0.181718,0.586246,1.12907,119.553
-430.375,0.946604,0.0548842,4,31,0,434.057,0.209351,0.233178,0.557471,1.13006,119.665
-430.305,0.948518,0.0732205,4,19,0,432.386,0.236156,0.181627,0.582217,1.12891,119.931
-431.897,0.99408,0.0977833,4,25,0,433.346,0.224384,0.224384,0.551232,1.12971,119.117
-432.393,1,0.141755,2,3,0,432.863,0.221587,0.217678,0.560734,1.1306,119.006
-433.633,0.219138,0.2071,3,7,0,433.986,0.230197,0.229789,0.540014,1.12977,119.012
-430.395,0.831807,0.0716354,4,15,0,437.611,0.235931,0.210041,0.554028,1.13022,119.289
-429.32,0.999634,0.076858,4,15,0,430.728,0.233139,0.194095,0.572766,1.12947,119.461
-429.735,0.926908,0.111955,2,7,0,430.086,0.237295,0.200928,0.561777,1.1301,119.408
-429.497,0.990805,0.142433,4,31,0,430.671,0.254344,0.175889,0.569767,1.12957,119.645
-430.941,0.0972574,0.203031,2,7,0,432.693,0.24394,0.166643,0.589417,1.12953,119.826
-429.759,0.986848,0.0575959,3,15,0,431.936,0.239849,0.191414,0.568737,1.129,119.887
-430.913,0.966004,0.0815765,4,19,0,431.526,0.2284,0.21566,0.55594,1.13071,119.796
-430.678,0.975687,0.111,4,15,0,431.478,0.216113,0.203585,0.580302,1.1292,119.979
-429.953,0.959834,0.153285,2,7,0,432.582,0.221246,0.219173,0.559581,1.13036,120.076
-429.953,0.0012204,0.205279,2,3,0,432.392,0.221246,0.219173,0.559581,1.13036,120.076
-429.192,0.998523,0.0503553,4,31,0,430.748,0.25607,0.175709,0.568221,1.12905,119.673
-431.816,0.929162,0.0723339,4,23,0,433.801,0.189281,0.242883,0.567836,1.13068,120.519
-430.315,0.999724,0.0917403,5,31,0,432.519,0.248288,0.193097,0.558615,1.12956,120.609
-430.967,0.780302,0.131385,2,7,0,431.82,0.247905,0.20713,0.544965,1.12963,120.511
-431.271,0.856343,0.128053,2,3,0,433.162,0.254104,0.20402,0.541877,1.12997,120.473
-429.99,0.993637,0.14243,4,23,0,432.933,0.21705,0.194244,0.588706,1.12996,119.929
-432.822,0.0212452,0.200686,3,13,1,434.9,0.227074,0.169974,0.602952,1.12985,119.978
-433.746,0.955973,0.0528531,2,3,0,434.115,0.226825,0.170049,0.603127,1.1301,119.965
-433.185,0.995169,0.0698843,4,15,0,436.489,0.312859,0.169487,0.517654,1.12916,119.406
-430.947,1,0.0986031,2,3,0,433.23,0.298441,0.164255,0.537303,1.12853,119.404
-430.678,0.524945,0.13992,4,15,0,434.169,0.259715,0.172066,0.568219,1.12895,119.212
-430.821,0.868444,0.0884283,5,31,0,433.871,0.307771,0.158062,0.534167,1.12856,120.118
-430.485,0.860584,0.100233,5,31,0,433.037,0.184358,0.220386,0.595256,1.13039,119.79
-429.091,0.973974,0.112016,4,15,0,431.581,0.261144,0.179352,0.559504,1.12905,119.868
-429.06,0.98607,0.15132,4,31,0,429.539,0.240954,0.197498,0.561548,1.12942,119.867
-429.06,0.000433631,0.208152,1,3,0,432.209,0.240954,0.197498,0.561548,1.12942,119.867
-429.133,0.998461,0.0552086,4,23,0,429.201,0.240895,0.197881,0.561224,1.12991,119.843
-430.035,0.99904,0.0776186,4,31,0,430.443,0.187106,0.228062,0.584832,1.13048,119.815
-430.018,0.92106,0.108972,5,31,0,432.193,0.257104,0.169416,0.57348,1.12945,119.511
-429.702,1,0.134199,3,7,0,430.246,0.271308,0.174685,0.554007,1.12879,119.497
-435.345,0.14366,0.187916,3,7,0,437.173,0.284729,0.172385,0.542886,1.13028,119.293
-431.071,0.960791,0.0644748,3,15,0,437.586,0.240571,0.17875,0.580679,1.13003,119.48
-430.957,0.954983,0.0846915,4,27,0,433.258,0.267275,0.169897,0.562828,1.12827,119.659
-430.284,0.999776,0.109998,3,11,0,431.765,0.258832,0.189691,0.551476,1.12881,120.024
-430.676,0.939126,0.153375,4,15,0,430.92,0.263522,0.173805,0.562673,1.12845,120.141
-430.61,0.723906,0.193441,2,7,0,432.408,0.267518,0.161918,0.570564,1.12952,119.95
-429.71,0.872505,0.172155,4,15,0,430.485,0.258038,0.189717,0.552245,1.12958,120.252
-429.804,0.136911,0.1947,4,15,0,431.263,0.214957,0.221674,0.563369,1.13019,119.372
-429.562,0.995704,0.0676837,4,15,0,430.453,0.208057,0.209039,0.582904,1.12998,119.52
-430.582,0.804759,0.0933978,2,3,0,431.057,0.207621,0.208668,0.583711,1.12941,119.545
-429.407,0.977174,0.0948931,4,31,0,434.128,0.228546,0.215587,0.555867,1.13002,119.72
-432.739,0.591095,0.12675,2,3,0,433.698,0.244204,0.229752,0.526044,1.13004,119.683
-429.736,0.845234,0.0917316,2,7,0,438.196,0.235579,0.210966,0.553455,1.13023,119.655
-432.036,0.95964,0.099329,3,15,0,432.746,0.199527,0.193048,0.607424,1.12951,119.72
-429.896,1,0.128693,2,3,0,432.029,0.203917,0.208472,0.587611,1.1303,119.727
-431.291,0.927015,0.177343,2,3,0,431.522,0.212367,0.239575,0.548058,1.13073,119.621
-429.9,0.829806,0.217606,2,3,0,431.076,0.205662,0.230425,0.563913,1.13014,119.669
-430.155,0.260739,0.229186,2,5,0,431.956,0.214271,0.206541,0.579187,1.13046,119.504
-430.217,0.994337,0.0996703,4,31,0,430.762,0.226986,0.21573,0.557284,1.12949,119.494
-429.639,0.993369,0.135719,3,7,0,430.465,0.225276,0.201038,0.573686,1.12934,119.571
-429.491,0.993214,0.184187,4,15,0,430.953,0.268849,0.16513,0.566021,1.1289,120.027
-429.491,0.177048,0.249449,1,3,0,430.516,0.268849,0.16513,0.566021,1.1289,120.027
-431.239,0.931704,0.096313,4,15,0,431.627,0.265507,0.149979,0.584514,1.12872,120.129
-430.789,0.721817,0.118727,2,7,0,433.368,0.282667,0.162387,0.554946,1.12939,120.289
-430.789,0.443027,0.106104,2,3,0,434.355,0.282667,0.162387,0.554946,1.12939,120.289
-430.413,0.995004,0.0620725,4,31,0,433.794,0.24321,0.180262,0.576529,1.12872,119.899
-430.207,0.98891,0.0841824,3,7,0,431.184,0.246754,0.17306,0.580186,1.12966,119.953
-430.414,0.7995,0.11292,3,7,0,431.8,0.251054,0.197015,0.551931,1.13024,119.727
-429.103,1,0.113619,3,15,0,430.562,0.254829,0.186039,0.559132,1.12964,119.756
-429.353,0.842281,0.154576,3,15,0,431.157,0.211256,0.217252,0.571492,1.12992,119.724
-429.886,0.799967,0.165687,1,3,0,430.418,0.212251,0.201477,0.586272,1.13021,119.707
-429.822,0.747237,0.166633,4,15,0,430.714,0.267881,0.16446,0.56766,1.12875,120.149
-431.762,0.743959,0.154896,4,15,0,432.615,0.218352,0.201569,0.580079,1.13047,120.599
-431.926,0.879395,0.14334,4,15,0,433.481,0.218193,0.223425,0.558383,1.13034,119
-431.926,0.000487872,0.162242,1,1,0,436.869,0.218193,0.223425,0.558383,1.13034,119
-431.475,0.994096,0.0499736,3,7,0,432.536,0.224315,0.214481,0.561204,1.1299,119.014
-430.958,0.978946,0.0671425,5,31,0,433.661,0.175243,0.241264,0.583492,1.13032,119.769
-430.346,0.968025,0.0880777,3,15,0,434.773,0.195644,0.220246,0.58411,1.13074,119.685
-430.24,0.995855,0.113535,5,31,0,431.279,0.263164,0.184218,0.552618,1.12891,120.357
-429.106,0.709132,0.152227,3,13,0,432.332,0.22486,0.209389,0.565751,1.12975,119.766
-429.13,0.973957,0.134072,4,15,0,429.476,0.258478,0.177913,0.563609,1.12922,119.569
-429.789,0.878927,0.173768,3,15,0,431.495,0.197177,0.228439,0.574384,1.13017,119.712
-430.905,0.612339,0.195909,4,15,0,433.087,0.241107,0.176947,0.581946,1.12973,120.406
-430.645,0.992659,0.150014,4,15,0,431.331,0.256812,0.196126,0.547062,1.12905,119.326
-430.234,0.206172,0.199282,3,11,0,430.937,0.254004,0.188533,0.557463,1.12942,119.2
-429.838,0.977424,0.0850934,3,7,0,430.541,0.257607,0.185424,0.55697,1.12961,119.338
-430.191,0.998601,0.110588,5,31,0,430.867,0.273889,0.179463,0.546647,1.12922,120.399
-429.965,0.996337,0.14795,4,15,0,431.515,0.198967,0.21815,0.582882,1.13019,120.103
-429.965,0.0543379,0.196999,3,7,0,432.319,0.198967,0.21815,0.582882,1.13019,120.103
-429.496,0.889075,0.0683261,3,15,0,433.241,0.219217,0.202671,0.578112,1.12957,119.963
-431.038,0.988794,0.0781374,5,31,0,432.323,0.298429,0.1456,0.555971,1.12879,120.37
-430.015,0.936346,0.102872,4,15,0,431.739,0.249756,0.185892,0.564352,1.12995,120.11
-429.54,0.968151,0.125569,2,3,0,430.826,0.254689,0.194184,0.551127,1.12946,120.155
-431.393,0.807203,0.160154,2,3,0,432.008,0.234723,0.167739,0.597538,1.12924,119.952
-429.76,0.797906,0.162627,3,11,0,432.743,0.251301,0.176687,0.572013,1.12879,119.723
-431.819,0.816647,0.162981,4,15,0,432.1,0.186162,0.207542,0.606296,1.13047,119.655
-430.122,0.990259,0.167679,3,11,0,431.964,0.19394,0.216832,0.589228,1.12996,119.771
-430.122,0.149858,0.219885,1,3,0,431.173,0.19394,0.216832,0.589228,1.12996,119.771
-429.804,0.892602,0.0891613,5,31,0,431.952,0.264013,0.166402,0.569586,1.12915,120.198
-430.176,0.967082,0.102083,3,7,0,430.804,0.27524,0.185431,0.539329,1.12912,120.137
-430.787,0.986742,0.129523,4,15,0,431.821,0.297502,0.173264,0.529234,1.12901,119.867
-430.634,0.942119,0.16868,3,7,0,431.887,0.301815,0.161836,0.536348,1.12844,120.01
-433.138,0.0856499,0.206278,3,7,0,434.4,0.3268,0.157332,0.515868,1.12808,119.975
-432.127,0.987546,0.0773945,5,31,0,435.071,0.165118,0.244157,0.590725,1.13024,119.421
-430.781,0.982572,0.100834,3,11,0,433.8,0.20116,0.229623,0.569217,1.13098,119.579
-430.382,0.938766,0.130313,4,15,0,432.091,0.198842,0.222413,0.578744,1.13076,119.478
-432.567,0.876053,0.158419,4,15,0,433.13,0.17407,0.234463,0.591467,1.13128,120.234
-434.301,0.49102,0.176618,4,15,0,437.013,0.280267,0.166248,0.553485,1.1279,120.895
-433.814,1,0.116473,2,3,0,435.02,0.288593,0.174555,0.536852,1.12979,120.856
-430.458,0.77965,0.153709,4,15,0,434.729,0.271037,0.159603,0.56936,1.12888,120.432
-430.743,0.931833,0.150258,3,7,0,431.606,0.295569,0.172885,0.531545,1.12876,120.031
-429.542,0.981173,0.180485,4,15,0,430.966,0.256843,0.171448,0.57171,1.12905,120.1
