# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.13600    14617493.00000000 9152723.00000000 23132254.00000000 6289.36718750   583525.81250000 461192.25000000 
0.13700    14440146.00000000 9045925.00000000 22856740.00000000 6164.06201172   573840.00000000 453628.06250000 
0.13800    14260549.00000000 8937592.00000000 22577754.00000000 6039.00195312   564108.18750000 446019.53125000 
0.13900    14078901.00000000 8827933.00000000 22295446.00000000 5914.29833984   554332.06250000 438373.15625000 
0.14000    13895397.00000000 8716986.00000000 22009976.00000000 5790.03857422   544518.00000000 430697.25000000 
0.14100    13710120.00000000 8604822.00000000 21721658.00000000 5666.27587891   534677.18750000 422995.34375000 
0.14200    13523189.00000000 8491562.00000000 21430610.00000000 5543.16015625   524817.68750000 415272.75000000 
0.14300    13334787.00000000 8377236.00000000 21136968.00000000 5420.79687500   514948.37500000 407538.71875000 
0.14400    13145058.00000000 8261989.50000000 20841138.00000000 5299.19921875   505072.09375000 399797.03125000 
0.14500    12954167.00000000 8145961.50000000 20543300.00000000 5178.57470703   495203.71875000 392058.00000000 
0.14600    12762265.00000000 8029186.50000000 20243940.00000000 5058.93994141   485348.71875000 384325.31250000 
0.14700    12569592.00000000 7911822.50000000 19943038.00000000 4940.46044922   475514.96875000 376610.71875000 
0.14800    12376209.00000000 7793873.50000000 19640974.00000000 4823.11425781   465714.90625000 368910.15625000 
0.14900    12182385.00000000 7675557.00000000 19338098.00000000 4707.12451172   455951.25000000 361241.06250000 
0.15000    11988228.00000000 7556943.50000000 19034646.00000000 4592.51269531   446238.40625000 353604.81250000 
0.15100    11793998.00000000 7438171.50000000 18730566.00000000 4479.37402344   436579.37500000 346010.21875000 
0.15200    11599791.00000000 7319279.00000000 18426736.00000000 4367.77294922   426988.37500000 338466.84375000 
0.15300    11405842.00000000 7200393.00000000 18123038.00000000 4257.83203125   417467.34375000 330974.34375000 
0.15400    11212227.00000000 7081723.50000000 17819624.00000000 4149.53808594   408026.84375000 323540.31250000 
0.15500    11019234.00000000 6963216.50000000 17517146.00000000 4042.99829102   398675.53125000 316174.81250000 
0.15600    10826938.00000000 6845089.00000000 17215696.00000000 3938.34106445   389415.78125000 308879.71875000 
0.15700    10635556.00000000 6727399.50000000 16915548.00000000 3835.53466797   380261.50000000 301663.65625000 
0.15800    10445255.00000000 6610239.50000000 16616708.00000000 3734.66113281   371212.75000000 294525.21875000 
0.15900    10256107.00000000 6493721.50000000 16319867.00000000 3635.77294922   362280.12500000 287477.43750000 
0.16000    10068324.00000000 6377975.00000000 16024890.00000000 3538.92724609   353464.87500000 280522.18750000 
0.16100    9882163.00000000 6263049.50000000 15732282.00000000 3444.14111328   344780.50000000 273664.03125000 
0.16200    9697529.00000000 6149049.50000000 15442127.00000000 3351.44702148   336224.53125000 266903.43750000 
0.16300    9514757.00000000 6036061.00000000 15154607.00000000 3260.86718750   327803.37500000 260251.25000000 
0.16400    9333797.00000000 5924131.50000000 14869966.00000000 3172.45361328   319525.56250000 253705.50000000 
0.16500    9154873.00000000 5813367.00000000 14588427.00000000 3086.16577148   311389.90625000 247270.50000000 
0.16600    8978098.00000000 5703861.00000000 14310010.00000000 3002.04907227   303401.09375000 240951.32812500 
0.16700    8803597.00000000 5595622.00000000 14035017.00000000 2920.09741211   295562.06250000 234747.89062500 
0.16800    8631353.00000000 5488745.50000000 13763714.00000000 2840.31665039   287878.25000000 228662.23437500 
0.16900    8461578.00000000 5383343.00000000 13496054.00000000 2762.71899414   280349.71875000 222700.03125000 
0.17000    8294269.50000000 5279375.00000000 13232270.00000000 2687.27416992   272976.28125000 216857.93750000 
0.17100    8129556.00000000 5176928.00000000 12972440.00000000 2613.97412109   265765.25000000 211140.81250000 
0.17200    7967516.00000000 5076056.00000000 12716707.00000000 2542.78540039   258713.35937500 205548.03125000 
0.17300    7808136.50000000 4976851.50000000 12465150.00000000 2473.69750977   251820.68750000 200081.39062500 
0.17400    7651619.50000000 4879230.50000000 12217884.00000000 2406.70996094   245089.87500000 194741.40625000 
0.17500    7497793.00000000 4783299.50000000 11974938.00000000 2341.73437500   238519.37500000 189525.59375000 
0.17600    7346839.50000000 4689072.50000000 11736343.00000000 2278.79199219   232109.14062500 184435.01562500 
0.17700    7198781.50000000 4596606.00000000 11502279.00000000 2217.82690430   225858.54687500 179470.45312500 
0.17800    7053575.00000000 4505883.50000000 11272599.00000000 2158.78051758   219767.00000000 174630.48437500 
0.17900    6911319.50000000 4416873.50000000 11047589.00000000 2101.64599609   213833.06250000 169913.54687500 
0.18000    6771925.00000000 4329681.50000000 10826988.00000000 2046.35717773   208055.50000000 165319.45312500 
0.18100    6635493.50000000 4244252.50000000 10611049.00000000 1992.86962891   202431.57812500 160846.64062500 
0.18200    6501959.00000000 4160569.75000000 10399539.00000000 1941.12585449   196958.42187500 156492.81250000 
0.18300    6371326.00000000 4078670.00000000 10192679.00000000 1891.09143066   191633.65625000 152255.45312500 
0.18400    6243545.00000000 3998502.25000000 9990231.00000000 1842.73461914   186456.32812500 148133.51562500 
0.18500    6118684.00000000 3920141.25000000 9792394.00000000 1795.97009277   181422.98437500 144125.73437500 
0.18600    5996624.00000000 3843472.75000000 9598829.00000000 1750.74414062   176529.98437500 140227.17187500 
0.18700    5877366.50000000 3768529.75000000 9409746.00000000 1707.02844238   171772.90625000 136439.92187500 
0.18800    5760874.50000000 3695315.00000000 9224970.00000000 1664.75183105   167151.04687500 132756.09375000 
0.18900    5647132.50000000 3623768.75000000 9044550.00000000 1623.88195801   162661.09375000 129177.71875000 
0.19000    5536005.50000000 3553856.75000000 8868124.00000000 1584.32324219   158295.39062500 125697.32812500 
0.19100    5427593.50000000 3485609.50000000 8696146.00000000 1546.09777832   154057.26562500 122317.29687500 
0.19200    5321660.00000000 3418908.25000000 8527959.00000000 1509.06286621   149934.53125000 119029.82031250 
0.19300    5218329.50000000 3353822.75000000 8363879.50000000 1473.25231934   145931.95312500 115836.75781250 
0.19400    5117467.00000000 3290212.25000000 8203647.00000000 1438.55163574   142038.10937500 112730.32812500 
0.19500    5018960.50000000 3228112.50000000 8047192.00000000 1404.94934082   138255.84375000 109711.85156250 
0.19600    4922809.50000000 3167456.50000000 7894412.00000000 1372.38378906   134576.90625000 106775.99218750 
0.19700    4828953.50000000 3108228.50000000 7745255.50000000 1340.81518555   130998.89843750 103919.86718750 
0.19800    4737282.50000000 3050386.75000000 7599545.50000000 1310.19909668   127518.39843750 101141.31250000 
0.19900    4647803.00000000 2993886.50000000 7457334.50000000 1280.49841309   124133.21875000 98437.32812500  
0.20000    4560359.50000000 2938652.25000000 7318301.00000000 1251.65905762   120835.35937500 95804.28906250  
0.20100    4474916.00000000 2884695.75000000 7182494.00000000 1223.66540527   117626.27343750 93240.66406250  
0.20200    4391484.50000000 2831969.25000000 7049744.00000000 1196.45288086   114499.71093750 90742.83593750  
0.20300    4309881.50000000 2780409.25000000 6919968.00000000 1170.02355957   111452.98437500 88309.14843750  
0.20400    4230115.00000000 2729965.75000000 6793088.50000000 1144.30944824   108483.02343750 85935.26562500  
0.20500    4152057.25000000 2680623.75000000 6668905.00000000 1119.29821777   105585.92968750 83620.15625000  
0.20600    4075674.00000000 2632328.25000000 6547438.00000000 1094.95300293   102759.39843750 81361.01562500  
0.20700    4000919.75000000 2585032.75000000 6428471.00000000 1071.26916504   100000.67968750 79156.16406250  
0.20800    3927707.50000000 2538725.25000000 6312004.50000000 1048.20336914   97306.16406250  77001.07812500  
0.20900    3856037.75000000 2493381.75000000 6197962.50000000 1025.76464844   94675.97656250  74898.25000000  
0.21000    3785759.75000000 2448897.25000000 6086072.00000000 1003.88775635   92104.04687500  72841.27343750  
0.21100    3716830.50000000 2405281.50000000 5976404.00000000 982.57104492    89589.43750000  70829.74218750  
0.21200    3649242.50000000 2362493.00000000 5868820.00000000 961.82745361    87131.17187500  68862.21875000  
0.21300    3582899.25000000 2320489.50000000 5763194.00000000 941.61334229    84725.35937500  66936.88281250  
0.21400    3517787.50000000 2279251.50000000 5659533.50000000 921.92303467    82371.21875000  65052.94531250  
0.21500    3453848.25000000 2238742.75000000 5557717.00000000 902.76867676    80068.64843750  63208.69140625  
0.21600    3391002.25000000 2198919.75000000 5457601.00000000 884.10748291    77812.39062500  61401.44531250  
0.21700    3329233.00000000 2159778.25000000 5359229.00000000 865.96417236    75603.61718750  59631.91796875  
0.21800    3268492.00000000 2121298.25000000 5262498.00000000 848.31066895    73440.42968750  57897.78906250  
0.21900    3208717.75000000 2083387.62500000 5167231.00000000 831.14685059    71320.67968750  56198.06640625  
0.22000    3149905.00000000 2046092.37500000 5073512.00000000 814.46661377    69244.89843750  54532.42578125  
0.22100    3092033.00000000 2009375.00000000 4981316.00000000 798.30505371    67213.04687500  52901.72656250  
0.22200    3035052.00000000 1973193.25000000 4890437.00000000 782.61932373    65221.50390625  51302.87500000  
0.22300    2978888.25000000 1937554.00000000 4800905.00000000 767.41290283    63270.37890625  49735.97265625  
0.22400    2923570.75000000 1902413.62500000 4712708.50000000 752.69561768    61360.50781250  48200.59375000  
0.22500    2869099.25000000 1867793.12500000 4625791.00000000 738.48376465    59492.03906250  46697.30078125  
0.22600    2815374.25000000 1833630.62500000 4540098.50000000 724.74536133    57661.21484375  45224.37500000  
0.22700    2762453.50000000 1799966.25000000 4455628.50000000 711.52111816    55871.80078125  43783.00781250  
0.22800    2710258.50000000 1766735.00000000 4372290.50000000 698.77630615    54120.50781250  42371.62890625  
0.22900    2658774.50000000 1733968.12500000 4290113.00000000 686.53686523    52408.26171875  40990.77343750  
0.23000    2608079.75000000 1701631.00000000 4209061.50000000 674.79913330    50735.80468750  39640.66796875  
0.23100    2558074.75000000 1669735.87500000 4129108.75000000 663.56170654    49102.66796875  38321.33203125  
0.23200    2508725.00000000 1638251.12500000 4050282.25000000 652.82171631    47507.55078125  37031.73828125  
0.23300    2460127.75000000 1607206.12500000 3972546.25000000 642.58630371    45952.75000000  35773.03515625  
0.23400    2412200.25000000 1576565.00000000 3895878.75000000 632.86877441    44437.26562500  34545.02734375  
0.23500    2364945.75000000 1546329.87500000 3820232.75000000 623.63409424    42960.42187500  33347.06640625  
0.23600    2318415.25000000 1516528.75000000 3745692.50000000 614.92639160    41524.07031250  32180.90429688  
0.23700    2272549.25000000 1487123.00000000 3672208.25000000 606.71789551    40127.10156250  31045.25000000  
0.23800    2227378.00000000 1458141.25000000 3599785.00000000 599.00592041    38770.93359375  29941.25781250  
0.23900    2182888.50000000 1429558.50000000 3528423.75000000 591.79058838    37454.17578125  28867.68750000  
0.24000    2139074.75000000 1401387.12500000 3458111.25000000 585.07366943    36177.87890625  27825.96093750  
0.24100    2095985.37500000 1373645.75000000 3388922.25000000 578.86193848    34942.80468750  26816.30468750  
0.24200    2053592.00000000 1346311.50000000 3320778.25000000 573.13629150    33747.48828125  25838.03515625  
0.24300    2011885.87500000 1319396.12500000 3253726.75000000 567.88360596    32593.37500000  24891.48828125  
0.24400    1970894.87500000 1292906.62500000 3187746.75000000 563.10253906    31479.20117188  23976.48632812  
0.24500    1930595.75000000 1266830.75000000 3122879.25000000 558.78906250    30405.73046875  23093.38281250  
0.24600    1891007.37500000 1241178.87500000 3059121.75000000 554.93237305    29373.37890625  22241.99609375  
0.24700    1852169.12500000 1215978.12500000 2996470.25000000 551.53100586    28381.52929688  21422.80664062  
0.24800    1814031.50000000 1191201.50000000 2934944.00000000 548.55749512    27429.62304688  20634.84765625  
0.24900    1776633.87500000 1166855.50000000 2874538.25000000 546.00555420    26517.67578125  19878.38476562  
0.25000    1739949.87500000 1142965.25000000 2815281.00000000 543.87225342    25646.01171875  19153.61914062  
0.25100    1704011.25000000 1119500.87500000 2757116.00000000 542.12689209    24812.96484375  18459.26562500  
0.25200    1668828.25000000 1096491.75000000 2700194.50000000 540.78192139    24020.51953125  17797.11718750  
0.25300    1634384.50000000 1073937.50000000 2644386.75000000 539.79345703    23266.16796875  17164.81640625  
0.25400    1600684.50000000 1051824.62500000 2589755.50000000 539.16430664    22550.02734375  16562.82421875  
0.25500    1567724.25000000 1030165.25000000 2536253.25000000 538.86383057    21871.20312500  15990.25781250  
0.25600    1535520.37500000 1008968.68750000 2483937.00000000 538.88952637    21229.52734375  15447.36328125  
0.25700    1504055.37500000 988215.87500000 2432766.00000000 539.20678711    20623.92968750  14933.28613281  
0.25800    1473335.75000000 967925.81250000 2382782.75000000 539.81475830    20054.33398438  14447.65722656  
0.25900    1443368.50000000 948087.43750000 2333989.50000000 540.68591309    19519.05468750  13989.74804688  
0.26000    1414135.50000000 928714.00000000 2286324.25000000 541.79937744    19017.93359375  13558.91015625  
0.26100    1385636.50000000 909772.06250000 2239822.50000000 543.13806152    18548.96484375  13153.93164062  
0.26200    1357876.87500000 891303.87500000 2194491.50000000 544.68774414    18113.09570312  12775.40039062  
0.26300    1330852.50000000 873271.50000000 2150259.00000000 546.41687012    17707.33593750  12421.20214844  
0.26400    1304538.00000000 855689.06250000 2107183.75000000 548.32019043    17331.42382812  12091.29492188  
0.26500    1278940.62500000 838555.87500000 2065247.00000000 550.37445068    16985.20117188  11785.05566406  
0.26600    1254043.37500000 821849.81250000 2024414.25000000 552.55371094    16665.64257812  11500.57128906  
0.26700    1229846.00000000 805582.75000000 1984697.50000000 554.84655762    16373.43945312  11238.14746094  
