# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=2071558051
# chain_id=0
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,scale
-1615.11,0.998332,0.0104486,7,191,0,1616.47,0.268977,0.00288374,0.195119,0.421311,0.111709,3.59754
-1611.07,0.618358,0.0165199,8,319,0,1620.37,0.171951,0.0396206,0.164113,0.499268,0.125048,3.62972
-1611.27,0.999619,0.0112592,6,63,0,1612.55,0.174037,0.036819,0.164964,0.502547,0.121633,3.62877
-1609.07,0.997278,0.0177451,7,191,0,1614.66,0.16855,0.0339058,0.183793,0.480262,0.133489,3.66403
-1608.42,0.987184,0.0276767,7,255,0,1610.4,0.235796,0.0721061,0.149824,0.356953,0.185321,3.53258
-1608.42,3.4252e-11,0.0420179,1,1,0,1610.74,0.235796,0.0721061,0.149824,0.356953,0.185321,3.53258
-1608.14,0.993254,0.00760216,10,1023,0,1610.68,0.168077,0.0491193,0.163915,0.469883,0.149005,3.6246
-1610.33,0.99566,0.0117205,9,511,0,1610.98,0.269415,0.0136241,0.19969,0.383058,0.134213,3.60033
-1610.52,0.99963,0.0180738,8,511,0,1611.59,0.240964,0.00534316,0.205213,0.429804,0.118676,3.63794
-1609.76,0.752207,0.0279707,6,111,0,1612.12,0.217024,0.0132727,0.196964,0.453891,0.118847,3.64749
-1610.73,0.488481,0.0256034,7,255,0,1616.87,0.154719,0.0658522,0.14641,0.476806,0.156212,3.60757
-1611.43,0.99803,0.0135118,8,255,0,1613.16,0.130589,0.0547712,0.157779,0.519564,0.137297,3.65048
-1610.3,0.997838,0.0207236,5,63,0,1616.65,0.129968,0.0550666,0.158136,0.518666,0.138163,3.65237
-1610.02,0.249343,0.0316269,5,63,0,1611.66,0.128154,0.0551625,0.160891,0.513597,0.142195,3.65891
-1608.38,0.987452,0.010291,9,511,0,1611.56,0.170169,0.0365144,0.17303,0.489467,0.13082,3.64504
-1606.98,0.986856,0.0153613,7,255,0,1610.37,0.206056,0.0411174,0.173653,0.431371,0.147802,3.60752
-1607.45,0.823964,0.0228065,6,99,0,1608.61,0.203006,0.0290856,0.180849,0.454781,0.132278,3.62753
-1609.96,0.377424,0.0242382,7,255,0,1611.98,0.231179,0.0530106,0.158741,0.388101,0.168969,3.55324
-1607.03,0.99706,0.010458,7,175,0,1610.67,0.214686,0.0506024,0.163632,0.409055,0.162024,3.57928
-1607.77,0.995234,0.0157816,5,63,0,1611.19,0.211123,0.0551122,0.16626,0.403531,0.163974,3.58744
-1608.58,0.985859,0.0236309,6,127,0,1609.01,0.21273,0.0626891,0.151788,0.411188,0.161605,3.56142
-1608.85,0.167,0.0345926,2,7,0,1609.22,0.21239,0.0629704,0.15178,0.411208,0.161651,3.56276
-1609.9,0.949179,0.00998686,9,511,0,1611.82,0.188847,0.0286735,0.18563,0.470718,0.126132,3.6519
-1607.65,0.840758,0.013606,7,251,0,1615.05,0.19952,0.0362151,0.173587,0.450444,0.140234,3.61497
-1609.54,0.985475,0.0149442,7,191,0,1611.88,0.202613,0.0229017,0.190605,0.446115,0.137764,3.64286
-1609.05,0.891295,0.0217455,5,31,0,1610.59,0.202611,0.0251137,0.190146,0.453198,0.128931,3.64389
-1609.47,0.989473,0.0262623,8,255,0,1611.36,0.185521,0.0513791,0.161206,0.440802,0.161091,3.60151
-1609.47,0.103508,0.0382734,2,5,1,1612.41,0.185521,0.0513791,0.161206,0.440802,0.161091,3.60151
-1609.34,0.929324,0.010115,5,47,0,1613.46,0.187514,0.052363,0.159456,0.443976,0.156691,3.6
-1609.66,0.998415,0.0131485,9,511,0,1611.3,0.240334,0.0235532,0.189961,0.407112,0.139039,3.60561
-1608.28,0.916684,0.01945,4,19,0,1609.83,0.241305,0.0237832,0.189047,0.406883,0.138982,3.60414
-1608.12,0.93741,0.0245514,5,45,0,1608.9,0.241994,0.0246765,0.183706,0.413584,0.136039,3.59618
-1608.11,0.557333,0.0321605,4,17,0,1608.38,0.241527,0.0258456,0.183086,0.412719,0.136822,3.59577
-1608.97,0.647946,0.0205628,5,63,0,1611.23,0.241425,0.0264593,0.180088,0.416416,0.135611,3.59154
-1609.08,0.883644,0.0156388,7,191,0,1612.82,0.203053,0.0473768,0.168862,0.432865,0.147843,3.60112
-1609.8,0.683777,0.0185004,5,43,0,1612.99,0.205519,0.0434088,0.169087,0.435779,0.146206,3.60375
-1607.95,0.979253,0.0150788,7,139,0,1611.31,0.198305,0.0457485,0.162822,0.451163,0.141962,3.59804
-1608.54,0.956909,0.0212575,5,31,0,1608.8,0.197176,0.0445711,0.161881,0.45541,0.140962,3.59707
-1609.13,0.98697,0.0286762,6,95,0,1610.67,0.208898,0.0354752,0.185882,0.416978,0.152767,3.62557
-1609.13,0.0041762,0.040772,1,3,1,1611.71,0.208898,0.0354752,0.185882,0.416978,0.152767,3.62557
-1607.93,0.988957,0.00960926,6,127,0,1610.36,0.216877,0.0323976,0.186248,0.418936,0.145541,3.62062
-1607.28,0.962206,0.0274656,7,183,0,1608.72,0.223653,0.0378796,0.177573,0.414751,0.146144,3.5995
-1607.28,0,0.368868,0,1,1,1609.06,0.223653,0.0378796,0.177573,0.414751,0.146144,3.5995
-1607.28,0.0146492,0.0610824,1,3,1,1607.86,0.223653,0.0378796,0.177573,0.414751,0.146144,3.5995
-1607.11,0.999485,0.0061921,8,415,0,1608.76,0.235032,0.0368618,0.174878,0.404238,0.148991,3.58415
-1610.01,0.997896,0.00832571,7,127,0,1610.68,0.258546,0.030379,0.174591,0.396658,0.139826,3.56514
-1608.46,0.9954,0.0129007,6,63,0,1610.78,0.252023,0.0336966,0.174316,0.394374,0.14559,3.56859
-1608.34,0.738918,0.0216079,6,63,0,1610.2,0.234835,0.0344118,0.18434,0.395036,0.151377,3.59867
-1608.71,0.989985,0.0171288,6,95,0,1611.42,0.259171,0.0300875,0.183347,0.380379,0.147015,3.57637
-1613.23,0.224636,0.0302968,7,127,0,1619.78,0.179935,0.0835933,0.128382,0.440657,0.167432,3.55088
-1608.71,0.998468,0.0048717,10,1023,0,1614.5,0.175939,0.0402753,0.165971,0.483054,0.134761,3.62491
-1607.14,0.989426,0.00907441,9,511,0,1609.49,0.184521,0.0534068,0.160963,0.444889,0.15622,3.60397
-1607.09,0.999445,0.0165712,8,255,0,1607.68,0.200859,0.0359927,0.178541,0.442414,0.142194,3.62245
-1607.36,0.253848,0.0313184,7,255,0,1610.41,0.235341,0.0464007,0.16758,0.39304,0.157638,3.56841
-1609.15,0.995453,0.00570575,9,655,0,1611.92,0.154185,0.0381527,0.169913,0.507054,0.130696,3.65365
-1607.22,0.993851,0.0107207,8,383,0,1609.83,0.2112,0.0377123,0.172617,0.432654,0.145818,3.6024
-1607.64,0.976924,0.0199505,7,159,0,1608.9,0.207827,0.059592,0.160007,0.408175,0.164399,3.57882
-1607.64,0.00109098,0.0350158,4,15,0,1608.8,0.207827,0.059592,0.160007,0.408175,0.164399,3.57882
-1607.19,0.999783,0.00309892,5,63,0,1608.96,0.207439,0.0547018,0.160307,0.411956,0.165596,3.57973
-1606.87,0.996514,0.00587837,7,255,0,1608.55,0.208926,0.0562753,0.159427,0.412646,0.162725,3.57706
-1611.98,0.963884,0.0109449,9,511,0,1614.33,0.193051,0.00179951,0.20643,0.49176,0.10696,3.68903
-1611.03,0.973295,0.0183197,8,255,0,1612.4,0.217594,0.00316151,0.205732,0.463689,0.109823,3.66274
-1614.09,0.202612,0.0312793,5,63,0,1616.55,0.216751,0.00436342,0.197452,0.477402,0.104032,3.64899
-1609.8,0.998896,0.00552937,10,1023,0,1616.98,0.249093,0.0388354,0.176914,0.378017,0.157142,3.57069
-1607.7,0.900587,0.01019,5,39,0,1614.32,0.246123,0.0381331,0.179062,0.376443,0.160239,3.57841
-1608.35,0.832364,0.0140048,8,371,0,1612.01,0.232007,0.0420926,0.173971,0.394084,0.157845,3.58462
-1608.82,0.988702,0.015757,7,207,0,1614.54,0.208497,0.0223901,0.184264,0.460523,0.124326,3.6314
-1608.83,1,0.0275554,7,127,0,1610.63,0.152876,0.0480429,0.167475,0.49282,0.138787,3.64783
-1608.68,0.336646,0.0492776,1,3,0,1610.56,0.152475,0.0490797,0.166228,0.492603,0.139615,3.64652
-1608.89,0.916379,0.0137569,7,147,0,1610.06,0.155676,0.0496572,0.16434,0.487802,0.142524,3.64053
-1611.45,0.74986,0.0194544,6,79,0,1612.67,0.180446,0.03615,0.173221,0.475611,0.134573,3.63123
-1611.92,0.991255,0.0173365,8,255,0,1613.35,0.243646,0.0191161,0.189098,0.414071,0.134068,3.60163
-1610,0.899857,0.0298173,4,31,0,1612.64,0.239051,0.0247439,0.192639,0.404698,0.138868,3.61502
-1610,4.90725e-16,0.0397362,1,3,1,1613.23,0.239051,0.0247439,0.192639,0.404698,0.138868,3.61502
-1611.74,0.982727,0.00476089,7,175,0,1613.08,0.239204,0.021237,0.18569,0.417897,0.135972,3.60442
-1612.26,0.999371,0.00798291,9,511,0,1614.43,0.251303,0.0573665,0.15831,0.367631,0.16539,3.5404
-1608.07,0.988363,0.0138688,7,207,0,1613.88,0.206682,0.0625259,0.161029,0.396938,0.172825,3.57965
-1607.81,0.849557,0.0232081,5,55,0,1609.16,0.216243,0.0617956,0.155514,0.397536,0.168911,3.56425
-1607.29,0.593327,0.0268963,7,127,0,1609.21,0.240155,0.046574,0.169545,0.381323,0.162403,3.56788
-1607.78,0.972845,0.0161031,8,255,0,1608.95,0.204727,0.0388075,0.176541,0.429496,0.150428,3.61262
-1608.54,0.757512,0.0255633,6,63,0,1609.12,0.218333,0.0404071,0.171127,0.426492,0.143641,3.59553
-1609.67,0.811831,0.0233714,6,127,0,1612.23,0.231702,0.0345975,0.179735,0.407585,0.14638,3.59827
-1608.69,0.999743,0.0245209,6,111,0,1612.54,0.209825,0.0735964,0.147045,0.391483,0.178051,3.55323
-1607.75,0.291009,0.0410644,2,7,1,1614.44,0.208255,0.0686268,0.151243,0.391491,0.180384,3.55925
-1607.98,0.985979,0.0118157,9,511,0,1609.44,0.250395,0.051395,0.164056,0.364376,0.169778,3.54603
-1608.81,0.947414,0.0190849,8,255,0,1610.39,0.158472,0.048857,0.164297,0.484857,0.143516,3.63764
-1610.53,0.656522,0.0278656,4,23,0,1612.4,0.152851,0.0498746,0.168762,0.480637,0.147875,3.64626
-1611.11,0.788463,0.0200029,5,55,0,1615.38,0.15254,0.0464779,0.166716,0.488666,0.1456,3.64334
-1608.72,0.959435,0.0198115,7,135,0,1611.76,0.174164,0.0358211,0.172885,0.482716,0.134413,3.64026
-1608.88,0.949248,0.0295223,7,127,0,1609.77,0.210949,0.0173529,0.193991,0.455819,0.121888,3.64656
-1608.72,0.333762,0.0427076,1,3,0,1610.15,0.210953,0.0174572,0.193493,0.45697,0.121127,3.64495
-1610.19,0.950973,0.0144094,8,511,0,1611.8,0.136505,0.0411511,0.169476,0.522996,0.129872,3.67031
-1609.28,0.984414,0.020923,8,255,0,1612.57,0.20577,0.0159171,0.194486,0.461515,0.122311,3.65254
-1610.47,0.754135,0.0326759,6,63,0,1610.65,0.206918,0.00893947,0.20006,0.472763,0.11132,3.66189
-1610.44,0.946884,0.0297962,8,255,0,1613.4,0.293914,0.0218575,0.192938,0.340854,0.150437,3.56143
-1610.75,0.306304,0.0423454,1,3,0,1617.04,0.296066,0.0222963,0.193447,0.337007,0.151184,3.56018
-1607.67,0.972297,0.0138889,8,255,0,1612.19,0.211287,0.0701697,0.145296,0.395342,0.177905,3.54843
-1608.55,0.999172,0.020914,8,255,0,1609.05,0.247686,0.0365294,0.183813,0.371466,0.160506,3.58549
-1608.55,0.0140244,0.0332873,2,5,0,1610.24,0.247686,0.0365294,0.183813,0.371466,0.160506,3.58549
-1611.41,0.99849,0.00579803,8,255,0,1611.75,0.293643,0.0201289,0.186769,0.358007,0.141452,3.55485
-1610.84,0.998555,0.00923236,9,511,0,1613.68,0.262585,0.0530978,0.156443,0.351372,0.176503,3.52149
-1609.67,0.934435,0.01462,9,511,0,1614,0.278718,0.0196182,0.194757,0.363433,0.143474,3.58056
-1611.73,0.950747,0.0199947,5,63,0,1615.22,0.284808,0.0160849,0.187938,0.37761,0.133558,3.56597
-1612.89,0.401538,0.0282328,6,79,0,1616.53,0.285795,0.0126733,0.195777,0.366497,0.139257,3.57462
-1612.53,0.99199,0.0120268,6,95,0,1617.04,0.279717,0.01291,0.207667,0.356914,0.142792,3.60095
-1614.07,0.939647,0.0185437,6,95,0,1615.43,0.31543,0.00570985,0.202759,0.342599,0.133502,3.56453
-1613.03,0.850187,0.0254217,6,63,0,1615.3,0.313345,0.00821304,0.201454,0.336473,0.140515,3.56105
-1612.37,0.862045,0.0286805,6,63,0,1614.37,0.298078,0.00593532,0.207191,0.349773,0.139023,3.58564
-1612.25,0.379168,0.0331366,2,7,0,1616.44,0.296308,0.00596452,0.206397,0.35206,0.13927,3.5854
-1609.37,0.984221,0.013769,8,255,0,1614.05,0.231474,0.060984,0.161405,0.376046,0.170092,3.55889
-1610.17,0.999025,0.0206158,7,159,0,1613.17,0.226036,0.0212514,0.184501,0.44781,0.120402,3.61616
-1608.88,0.556351,0.0316981,6,127,0,1611.46,0.234821,0.0142546,0.193035,0.432531,0.125358,3.62157
-1610.3,0.856643,0.0193137,8,255,0,1611.57,0.234012,0.0152655,0.198509,0.415815,0.136399,3.62991
-1609.56,0.999934,0.0220214,6,127,0,1610.52,0.233401,0.0157551,0.198222,0.415546,0.137075,3.62841
-1609.56,6.94733e-09,0.033676,1,3,0,1613.75,0.233401,0.0157551,0.198222,0.415546,0.137075,3.62841
-1609.04,0.999224,0.00661327,9,735,0,1612.37,0.24157,0.034825,0.172353,0.41138,0.139872,3.576
-1611.4,0.985777,0.0101156,7,255,0,1614.22,0.262735,0.0180563,0.203292,0.371428,0.144488,3.60839
-1610.16,0.901916,0.0149907,7,191,0,1614.5,0.239025,0.0368261,0.166563,0.410577,0.147008,3.56737
-1608.77,0.987551,0.0186826,5,39,0,1611.77,0.23304,0.0451851,0.168785,0.403459,0.149532,3.57622
-1607.71,0.903724,0.0275883,5,31,0,1609.12,0.233951,0.0426198,0.170312,0.4018,0.151317,3.5777
-1607.71,1.02179e-06,0.0343248,1,3,0,1612.44,0.233951,0.0426198,0.170312,0.4018,0.151317,3.5777
-1607.73,0.999949,0.00707034,8,415,0,1609.33,0.234527,0.0454431,0.174267,0.3866,0.159163,3.58125
-1608.6,0.995516,0.0106875,6,79,0,1609.77,0.235353,0.0466377,0.173634,0.386683,0.157692,3.57935
-1608.85,0.980572,0.0159505,6,111,0,1609.9,0.24509,0.0485576,0.169284,0.377959,0.159109,3.56258
-1608.63,0.733836,0.0230291,3,11,0,1611.43,0.245592,0.0417845,0.16969,0.381469,0.161464,3.56169
-1608.31,0.822878,0.0204785,8,511,0,1610.67,0.198651,0.0286544,0.182709,0.463172,0.126814,3.63613
-1607.93,0.984537,0.0216686,5,47,0,1608.7,0.193556,0.0278141,0.183107,0.461712,0.13381,3.6392
-1607.62,0.224206,0.0313153,8,255,0,1610.03,0.186842,0.0606082,0.152147,0.436968,0.163435,3.58446
-1609.18,0.999573,0.0104509,9,511,0,1610.66,0.238313,0.0822529,0.139468,0.344042,0.195924,3.51047
-1609.9,0.906835,0.0155424,5,35,0,1610.35,0.238451,0.0772775,0.140952,0.346891,0.196429,3.51154
-1610.39,0.842482,0.0192996,8,255,0,1612.91,0.192679,0.0265624,0.186308,0.465336,0.129115,3.64956
-1611.18,0.967097,0.0211686,8,255,0,1614.23,0.268627,0.0299898,0.187015,0.354151,0.160217,3.56985
-1612.05,0.821848,0.0293555,7,127,0,1614.77,0.265221,0.0122972,0.205942,0.379269,0.137271,3.6116
-1610.95,0.0327941,0.0308878,5,31,0,1616.69,0.265743,0.0119358,0.205092,0.380931,0.136298,3.61059
-1610.69,0.989284,0.00741283,7,255,0,1613.67,0.25713,0.0168102,0.189005,0.410209,0.126845,3.59294
-1611.47,0.996808,0.0107154,6,127,0,1612.79,0.254338,0.0149094,0.186723,0.415945,0.128084,3.59301
-1611.19,0.971783,0.0156569,5,63,0,1613.43,0.255163,0.0147179,0.186829,0.416035,0.127255,3.5921
-1610.55,0.999992,0.0217716,5,31,0,1611.69,0.255696,0.0161268,0.189252,0.414462,0.124463,3.59648
-1610.42,0.0686263,0.0317985,6,63,0,1613.25,0.239059,0.0231596,0.195334,0.403025,0.139423,3.61632
-1609.15,0.99964,0.00839484,7,255,0,1612.14,0.247728,0.0206311,0.19291,0.394421,0.14431,3.60504
-1610.4,0.988915,0.012262,8,255,0,1612.32,0.280941,0.0214789,0.194708,0.348959,0.153913,3.57484
-1609.34,0.999888,0.0175093,9,511,0,1611.98,0.148957,0.040875,0.172727,0.500077,0.137364,3.6608
-1610.43,0.999489,0.0254287,5,63,0,1612.51,0.144337,0.0419956,0.163045,0.52403,0.126592,3.65185
-1609.29,0.160301,0.036791,4,25,0,1612.6,0.148601,0.0368071,0.172398,0.514696,0.127498,3.6643
-1611.2,0.999164,0.0117544,7,255,0,1612.69,0.139779,0.0437906,0.161345,0.531714,0.123372,3.65403
-1613.77,0.998362,0.0169977,5,31,0,1614.03,0.14382,0.0450991,0.15618,0.535338,0.119563,3.64165
-1614.54,0.97708,0.0244723,7,191,0,1616.01,0.138223,0.0247611,0.196428,0.517432,0.123156,3.71791
-1614.85,0.624722,0.0338295,6,90,1,1616.08,0.16914,0.0192565,0.176535,0.533138,0.101931,3.65823
-1615.63,0.746415,0.0250164,5,31,0,1616.67,0.169097,0.0177529,0.176401,0.534287,0.102462,3.65805
-1610.14,0.911303,0.0229743,7,191,0,1618.32,0.253419,0.018574,0.196163,0.399208,0.132637,3.60734
-1608.93,0.968614,0.0281955,6,79,0,1611.14,0.243537,0.0288398,0.183195,0.407945,0.136483,3.59401
-1608.93,0.170198,0.0381887,2,5,0,1609.75,0.243537,0.0288398,0.183195,0.407945,0.136483,3.59401
-1610.71,0.988476,0.0128484,7,207,0,1615.53,0.229992,0.00818982,0.203615,0.429556,0.128648,3.64324
-1608.6,0.953608,0.0180232,7,223,0,1613.29,0.22936,0.0306734,0.182463,0.421156,0.136347,3.60616
-1609.67,0.707731,0.0237427,7,159,0,1610.67,0.234621,0.0224555,0.184248,0.423493,0.135183,3.60229
-1607.96,0.999874,0.0204381,7,191,0,1610.51,0.220097,0.0422608,0.172907,0.404628,0.160107,3.59118
-1608.79,0.275878,0.0290742,6,79,0,1611.4,0.246537,0.0294375,0.18349,0.400807,0.139729,3.59009
-1609.72,0.918985,0.011965,8,351,0,1615.59,0.183382,0.052252,0.170505,0.436246,0.157616,3.62232
-1609.22,0.997617,0.0148198,7,191,0,1611.35,0.215078,0.0276009,0.181211,0.447563,0.128546,3.61665
-1607.87,0.993201,0.0209438,8,255,0,1609.67,0.202653,0.0262236,0.184457,0.459221,0.127445,3.63529
-1608.36,0.592746,0.0293048,7,127,0,1609.31,0.218079,0.0198281,0.190212,0.441507,0.130373,3.62957
-1609.8,0.994644,0.0208294,4,15,0,1610.07,0.216655,0.0180631,0.189006,0.44534,0.130936,3.63002
-1610.42,0.299726,0.0291454,4,31,0,1613.73,0.218229,0.0202255,0.1895,0.439342,0.132704,3.63041
-1609.91,0.993121,0.0127163,9,511,0,1611.85,0.172439,0.0517494,0.160602,0.460965,0.154244,3.61611
-1607.97,0.999439,0.0177359,4,15,0,1610.43,0.1727,0.0560691,0.161055,0.458586,0.15159,3.6163
-1613.11,0.835541,0.0249401,7,127,0,1615.8,0.285477,0.0242449,0.200694,0.332833,0.156751,3.58108
-1613.66,0.944031,0.0266698,7,191,0,1620.61,0.239712,0.0150826,0.181854,0.447603,0.115748,3.59993
-1613.66,0.050527,0.0340965,2,7,1,1615.3,0.239712,0.0150826,0.181854,0.447603,0.115748,3.59993
-1610.34,0.991187,0.0100062,8,319,0,1615.47,0.196907,0.0389093,0.185433,0.429834,0.148916,3.63624
-1607.56,0.99867,0.0138429,7,223,0,1616.86,0.18444,0.0689905,0.146343,0.431298,0.168928,3.57589
-1607.79,0.920887,0.0193439,8,255,0,1609.01,0.25148,0.0443429,0.174997,0.365163,0.164017,3.5661
-1607.27,0.636986,0.0237609,6,79,0,1609.64,0.241942,0.0430882,0.170677,0.384212,0.160081,3.5684
-1607.17,0.920326,0.0183829,5,47,0,1608.81,0.241758,0.044687,0.17026,0.384088,0.159206,3.5682
-1609.35,0.997968,0.0225321,7,191,0,1611.65,0.252374,0.0558118,0.152748,0.36983,0.169237,3.52699
-1610.31,0.4252,0.0312605,6,127,0,1612.95,0.252127,0.0572458,0.155334,0.366459,0.168835,3.53344
-1610.66,0.989144,0.0172319,4,15,0,1611.24,0.252449,0.0534319,0.156855,0.36772,0.169544,3.53546
-1608.41,0.731283,0.0235409,5,47,0,1614.14,0.236959,0.0624023,0.155467,0.361206,0.183965,3.54109
-1610.69,0.896127,0.0212588,6,63,0,1613.07,0.224394,0.0668143,0.158759,0.358864,0.191168,3.55684
-1612.2,0.965054,0.0249764,6,63,0,1613.88,0.284597,0.0579248,0.150998,0.332677,0.173803,3.49637
-1610.13,0.139193,0.0327032,5,31,0,1613.15,0.27991,0.0569688,0.156947,0.331687,0.174486,3.50847
-1609.57,0.993954,0.0115694,6,127,0,1611.04,0.279204,0.057227,0.156765,0.330014,0.176789,3.50874
-1609.42,0.99649,0.0158659,7,127,0,1610.64,0.28529,0.050089,0.165418,0.320273,0.17893,3.5166
-1607.78,0.705816,0.0218017,8,255,0,1612.11,0.202573,0.0272373,0.180839,0.458952,0.130399,3.62819
-1607.72,0.933805,0.018955,8,255,0,1608.69,0.172863,0.0413287,0.174164,0.469226,0.142418,3.64073
-1608.87,0.677114,0.0235557,7,255,0,1611.88,0.156554,0.0375143,0.177212,0.495472,0.133247,3.66413
-1608.07,0.977035,0.0195953,7,127,0,1609.46,0.17984,0.0319858,0.179126,0.479213,0.129835,3.64703
-1607.51,0.626168,0.0260053,7,127,0,1609.69,0.215042,0.0332781,0.179071,0.43209,0.140519,3.6123
-1609.63,0.790796,0.0200066,8,255,0,1611.46,0.234424,0.0743573,0.145362,0.354169,0.191688,3.523
-1611.53,0.961742,0.0198784,7,135,0,1612.61,0.228637,0.0937684,0.127488,0.3431,0.207006,3.49514
-1611.73,0.929765,0.0256993,7,127,0,1613.38,0.249869,0.0851998,0.13241,0.336141,0.19638,3.491
-1610.04,0.677639,0.0315846,6,63,0,1611.73,0.222711,0.091416,0.132439,0.345425,0.208009,3.50998
-1609.45,0.99587,0.026355,6,63,0,1610.39,0.227723,0.0878507,0.134536,0.34663,0.20326,3.50954
-1610.17,0.324218,0.0357825,6,71,1,1610.81,0.218887,0.0934813,0.12477,0.362039,0.200823,3.50179
-1609.4,0.987181,0.017447,6,63,0,1610.49,0.220375,0.088605,0.129888,0.364302,0.196829,3.51047
-1611.47,0.895845,0.0233633,8,255,0,1614.51,0.283197,0.07945,0.140323,0.287986,0.209044,3.47064
-1612.87,0.816303,0.0272009,5,31,0,1613.35,0.290239,0.0801458,0.136873,0.291791,0.200951,3.46251
-1611.78,0.471334,0.028062,6,63,0,1615.84,0.270859,0.0887238,0.136242,0.293041,0.211134,3.47479
-1611.21,0.807447,0.0172235,7,255,0,1616.08,0.270983,0.0709387,0.150738,0.314209,0.193131,3.50019
-1610.46,0.994159,0.0175529,6,87,0,1612.88,0.269069,0.0658962,0.15133,0.324953,0.188751,3.50379
-1609.98,0.726903,0.0236518,5,39,0,1612.07,0.261689,0.066113,0.153131,0.32752,0.191547,3.51252
-1610.65,0.808295,0.0213525,8,511,0,1612.48,0.16016,0.0376752,0.172842,0.496613,0.132709,3.65473
-1608.8,0.883557,0.0217707,7,131,0,1612.12,0.188361,0.0293873,0.184013,0.472268,0.12597,3.64787
-1608.68,0.991781,0.024817,8,255,0,1611.38,0.234471,0.0453985,0.177276,0.381677,0.161178,3.58526
-1608.4,0.0153574,0.0331794,6,77,1,1613.92,0.207582,0.045359,0.169042,0.432466,0.145551,3.59843
-1609.97,0.983878,0.010481,7,255,0,1611.24,0.198537,0.043434,0.17528,0.438795,0.143954,3.62054
-1609.6,0.958986,0.0138606,7,207,0,1612.29,0.239928,0.0386816,0.1718,0.389533,0.160058,3.57222
-1610.34,0.704114,0.0176454,5,63,0,1613.34,0.239937,0.0349824,0.169914,0.405154,0.150011,3.57166
-1608.25,0.995356,0.0154472,6,95,0,1611.46,0.218806,0.0509282,0.170049,0.400837,0.15938,3.58826
-1610.78,0.718417,0.0207043,6,119,0,1616.01,0.246781,0.0468277,0.163087,0.394052,0.149253,3.55468
-1610.76,0.957818,0.018511,4,31,0,1612.66,0.243406,0.0397285,0.165133,0.397678,0.154055,3.55759
-1609.62,0.999496,0.0234459,3,15,0,1610.99,0.243814,0.03989,0.16563,0.396549,0.154117,3.55915
-1608.83,0.99089,0.0315052,6,127,0,1612.3,0.225094,0.0382048,0.184266,0.39798,0.154456,3.60787
-1608.83,3.4284e-05,0.0417465,1,3,0,1611.18,0.225094,0.0382048,0.184266,0.39798,0.154456,3.60787
-1609.13,0.995628,0.0132446,7,127,0,1610.3,0.264822,0.0292668,0.177983,0.382509,0.14542,3.56405
-1608.87,0.93865,0.0176832,6,95,0,1612.14,0.26741,0.0289569,0.180717,0.376642,0.146274,3.56536
-1608.79,0.984641,0.0217246,8,255,0,1610.26,0.165006,0.0490831,0.158239,0.485826,0.141845,3.62003
-1609.81,0.723763,0.0284737,6,127,0,1612.53,0.135736,0.0600659,0.152501,0.500435,0.151261,3.63464
-1609.16,0.82135,0.0256869,5,55,0,1611.03,0.15008,0.058875,0.15351,0.485034,0.152502,3.62372
-1610.49,0.987587,0.0266382,4,31,0,1613.93,0.141976,0.0614843,0.154442,0.482717,0.159381,3.63088
-1609.04,0.898236,0.0349688,4,19,0,1613.61,0.145271,0.0601704,0.156378,0.48695,0.151231,3.63342
-1609.46,0.269215,0.0403944,3,9,0,1610.4,0.144668,0.0619473,0.155976,0.486048,0.15136,3.63169
-1611.36,0.774268,0.0191798,5,63,0,1613.46,0.14064,0.0572602,0.154294,0.495349,0.152457,3.63404
-1609.64,0.774856,0.0186193,5,55,0,1615.9,0.141898,0.0583343,0.151174,0.501989,0.146605,3.62808
-1608.12,0.970773,0.0180925,7,255,0,1613.21,0.210531,0.0345177,0.183811,0.427025,0.144116,3.62183
-1608.48,0.899173,0.02314,5,47,0,1609.52,0.225544,0.0281611,0.181834,0.431874,0.132587,3.60772
-1607.9,1,0.0267433,6,127,0,1610.91,0.184641,0.0662302,0.153644,0.422022,0.173464,3.58697
-1610.36,0.140204,0.0355501,4,15,0,1611.02,0.18223,0.0667661,0.155422,0.416508,0.179074,3.58889
-1607.26,0.923911,0.0142631,8,347,0,1612.5,0.234357,0.0461051,0.169908,0.385916,0.163714,3.57192
-1608.25,0.889829,0.0170614,5,63,0,1610.95,0.229859,0.0476726,0.164027,0.401824,0.156618,3.56684
-1607.96,0.922198,0.0194507,8,255,0,1610.3,0.188685,0.0348532,0.181433,0.453876,0.141152,3.63986
-1607.41,0.990566,0.0231739,6,127,0,1608.5,0.213344,0.040215,0.170144,0.432965,0.143332,3.59611
-1610.98,0.887394,0.0303127,3,7,0,1611.57,0.21294,0.045004,0.169638,0.432133,0.140284,3.59671
