# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.02400    65196492.00000000 39753172.00000000 101818768.00000000 37220.85937500  3114831.00000000 2432262.50000000 
0.02500    64925780.00000000 39590572.00000000 101398952.00000000 37014.37109375  3099657.00000000 2420481.25000000 
0.02600    64645088.00000000 39421796.00000000 100963840.00000000 36800.54687500  3083934.00000000 2408291.75000000 
0.02700    64354408.00000000 39247232.00000000 100513584.00000000 36579.76953125  3067686.75000000 2395674.75000000 
0.02800    64054140.00000000 39066876.00000000 100048136.00000000 36351.55468750  3050896.25000000 2382647.50000000 
0.02900    63744476.00000000 38880976.00000000 99568008.00000000 36116.75390625  3033579.75000000 2369227.00000000 
0.03000    63425784.00000000 38689356.00000000 99073360.00000000 35874.92187500  3015774.25000000 2355388.25000000 
0.03100    63097500.00000000 38492016.00000000 98564936.00000000 35626.56640625  2997451.50000000 2341176.50000000 
0.03200    62760352.00000000 38289416.00000000 98041736.00000000 35371.74609375  2978636.00000000 2326574.00000000 
0.03300    62414344.00000000 38081344.00000000 97505584.00000000 35110.53125000  2959338.50000000 2311604.00000000 
0.03400    62059560.00000000 37868160.00000000 96955312.00000000 34843.17968750  2939566.75000000 2296256.50000000 
0.03500    61696272.00000000 37649600.00000000 96391896.00000000 34569.79296875  2919342.00000000 2280552.50000000 
0.03600    61324524.00000000 37426248.00000000 95815472.00000000 34290.52343750  2898661.75000000 2264503.75000000 
0.03700    60944740.00000000 37198064.00000000 95226520.00000000 34005.45703125  2877536.50000000 2248095.50000000 
0.03800    60556752.00000000 36964740.00000000 94624584.00000000 33714.86328125  2855984.25000000 2231376.00000000 
0.03900    60160844.00000000 36726724.00000000 94010480.00000000 33418.92968750  2834004.50000000 2214323.50000000 
0.04000    59757508.00000000 36483996.00000000 93384904.00000000 33117.73828125  2811634.00000000 2196941.25000000 
0.04100    59346412.00000000 36236868.00000000 92747664.00000000 32811.53906250  2788852.50000000 2179256.75000000 
0.04200    58928356.00000000 35985408.00000000 92099000.00000000 32500.44921875  2765698.25000000 2161273.75000000 
0.04300    58502952.00000000 35729456.00000000 91439032.00000000 32184.80273438  2742162.00000000 2143003.00000000 
0.04400    58070628.00000000 35469552.00000000 90768248.00000000 31864.36523438  2718272.75000000 2124448.50000000 
0.04500    57631588.00000000 35205416.00000000 90087192.00000000 31539.73046875  2694024.00000000 2105624.75000000 
0.04600    57185904.00000000 34937280.00000000 89396168.00000000 31210.91015625  2669442.25000000 2086538.37500000 
0.04700    56734220.00000000 34665304.00000000 88695104.00000000 30878.13085938  2644544.25000000 2067196.87500000 
0.04800    56276232.00000000 34389720.00000000 87984680.00000000 30541.53906250  2619315.75000000 2047605.37500000 
0.04900    55812184.00000000 34110560.00000000 87264736.00000000 30201.37500000  2593797.00000000 2027784.25000000 
0.05000    55342540.00000000 33827792.00000000 86536040.00000000 29857.61914062  2567995.00000000 2007742.75000000 
0.05100    54867472.00000000 33541728.00000000 85798416.00000000 29510.82226562  2541913.25000000 1987483.75000000 
0.05200    54386964.00000000 33252524.00000000 85052784.00000000 29160.80859375  2515566.75000000 1967018.00000000 
0.05300    53901332.00000000 32960164.00000000 84299288.00000000 28808.08203125  2488976.25000000 1946351.00000000 
0.05400    53410848.00000000 32664772.00000000 83537920.00000000 28452.48828125  2462135.75000000 1925505.00000000 
0.05500    52915576.00000000 32366554.00000000 82769200.00000000 28094.44921875  2435083.00000000 1904480.50000000 
0.05600    52415920.00000000 32065598.00000000 81993464.00000000 27734.03320312  2407810.50000000 1883290.87500000 
0.05700    51912112.00000000 31761994.00000000 81211376.00000000 27371.60937500  2380344.75000000 1861949.62500000 
0.05800    51404156.00000000 31455890.00000000 80422888.00000000 27007.13085938  2352682.50000000 1840452.37500000 
0.05900    50892228.00000000 31147586.00000000 79628248.00000000 26640.86718750  2324853.00000000 1818822.62500000 
0.06000    50376744.00000000 30836904.00000000 78827736.00000000 26273.20117188  2296863.50000000 1797071.12500000 
0.06100    49857764.00000000 30524180.00000000 78022000.00000000 25903.96484375  2268722.50000000 1775196.00000000 
0.06200    49335624.00000000 30209428.00000000 77211328.00000000 25533.49218750  2240450.00000000 1753215.50000000 
0.06300    48810572.00000000 29892792.00000000 76395880.00000000 25162.12695312  2212047.25000000 1731133.87500000 
0.06400    48282608.00000000 29574564.00000000 75576040.00000000 24789.76171875  2183540.50000000 1708969.37500000 
0.06500    47752208.00000000 29254682.00000000 74751928.00000000 24416.80664062  2154933.50000000 1686726.37500000 
0.06600    47219268.00000000 28933242.00000000 73924448.00000000 24043.29296875  2126234.75000000 1664411.87500000 
0.06700    46684280.00000000 28610550.00000000 73093272.00000000 23669.50000000  2097469.50000000 1642040.87500000 
0.06800    46147204.00000000 28286580.00000000 72259072.00000000 23295.50976562  2068638.50000000 1619616.12500000 
0.06900    45608568.00000000 27961546.00000000 71422136.00000000 22921.60546875  2039756.37500000 1597155.37500000 
0.07000    45068280.00000000 27635550.00000000 70582960.00000000 22547.88671875  2010848.75000000 1574665.12500000 
0.07100    44526600.00000000 27308620.00000000 69741112.00000000 22174.45312500  1981903.75000000 1552151.25000000 
0.07200    43983868.00000000 26980974.00000000 68897552.00000000 21801.57812500  1952950.00000000 1529622.12500000 
0.07300    43440284.00000000 26652772.00000000 68052936.00000000 21429.43359375  1923999.25000000 1507097.37500000 
0.07400    42895864.00000000 26324106.00000000 67206648.00000000 21058.12890625  1895056.00000000 1484572.12500000 
0.07500    42350972.00000000 25994948.00000000 66359696.00000000 20687.82226562  1866131.87500000 1462064.25000000 
0.07600    41805696.00000000 25665574.00000000 65512088.00000000 20318.56640625  1837241.00000000 1439578.00000000 
0.07700    41260236.00000000 25336114.00000000 64664268.00000000 19950.72851562  1808398.62500000 1417128.50000000 
0.07800    40714868.00000000 25006662.00000000 63816360.00000000 19584.35937500  1779607.87500000 1394713.50000000 
0.07900    40169716.00000000 24677236.00000000 62968916.00000000 19219.56445312  1750879.75000000 1372353.62500000 
0.08000    39625156.00000000 24347874.00000000 62121832.00000000 18856.55273438  1722233.50000000 1350048.00000000 
0.08100    39081156.00000000 24019040.00000000 61275888.00000000 18495.47851562  1693675.12500000 1327808.12500000 
0.08200    38537912.00000000 23690520.00000000 60430836.00000000 18136.40625000  1665212.50000000 1305640.50000000 
0.08300    37995616.00000000 23362568.00000000 59587336.00000000 17779.56054688  1636857.87500000 1283556.25000000 
0.08400    37454376.00000000 23035256.00000000 58745740.00000000 17424.96484375  1608618.25000000 1261562.50000000 
0.08500    36914704.00000000 22708728.00000000 57906000.00000000 17072.81445312  1580510.87500000 1239666.00000000 
0.08600    36376332.00000000 22383010.00000000 57068540.00000000 16723.21484375  1552536.12500000 1217874.50000000 
0.08700    35839792.00000000 22058220.00000000 56233620.00000000 16376.26464844  1524707.37500000 1196189.50000000 
0.08800    35304996.00000000 21734534.00000000 55401272.00000000 16032.10546875  1497035.62500000 1174622.62500000 
0.08900    34772168.00000000 21411846.00000000 54572352.00000000 15690.87304688  1469527.12500000 1153188.12500000 
0.09000    34241692.00000000 21090698.00000000 53746520.00000000 15352.69238281  1442195.75000000 1131879.37500000 
0.09100    33713404.00000000 20770648.00000000 52924080.00000000 15017.59765625  1415044.50000000 1110712.75000000 
0.09200    33187682.00000000 20452042.00000000 52105684.00000000 14685.72949219  1388076.00000000 1089690.37500000 
0.09300    32664586.00000000 20135142.00000000 51291060.00000000 14357.17578125  1361310.00000000 1068821.87500000 
0.09400    32144136.00000000 19819740.00000000 50480828.00000000 14032.03515625  1334751.12500000 1048107.06250000 
0.09500    31626686.00000000 19505992.00000000 49674940.00000000 13710.45507812  1308400.50000000 1027554.75000000 
0.09600    31112214.00000000 19194062.00000000 48873724.00000000 13392.47656250  1282279.00000000 1007176.31250000 
0.09700    30601054.00000000 18884034.00000000 48077652.00000000 13078.16601562  1256371.37500000 986969.93750000 
0.09800    30093234.00000000 18575958.00000000 47286348.00000000 12767.62500000  1230708.12500000 966946.68750000 
0.09900    29588836.00000000 18269926.00000000 46500704.00000000 12460.96875000  1205287.87500000 947108.31250000 
0.10000    29087996.00000000 17966020.00000000 45720328.00000000 12158.14062500  1180108.50000000 927452.56250000 
0.10100    28590942.00000000 17664218.00000000 44945680.00000000 11859.28710938  1155180.25000000 908000.87500000 
0.10200    28097636.00000000 17364742.00000000 44176744.00000000 11564.54492188  1130517.75000000 888743.75000000 
0.10300    27608250.00000000 17067540.00000000 43413960.00000000 11273.86914062  1106116.00000000 869690.62500000 
0.10400    27122912.00000000 16772763.00000000 42657484.00000000 10987.35156250  1081983.75000000 850844.50000000 
0.10500    26641898.00000000 16480474.00000000 41907544.00000000 10705.10351562  1058127.87500000 832214.68750000 
0.10600    26164938.00000000 16190563.00000000 41163756.00000000 10427.03515625  1034547.06250000 813796.68750000 
0.10700    25692436.00000000 15903308.00000000 40426952.00000000 10153.27636719  1011256.25000000 795598.93750000 
0.10800    25224390.00000000 15618693.00000000 39696812.00000000 9883.92578125   988249.31250000 777624.37500000 
0.10900    24760808.00000000 15336773.00000000 38973852.00000000 9618.96777344   965537.50000000 759872.93750000 
0.11000    24301840.00000000 15057596.00000000 38257856.00000000 9358.38769531   943119.31250000 742352.68750000 
0.11100    23847734.00000000 14781223.00000000 37549216.00000000 9102.25683594   921006.43750000 725062.62500000 
0.11200    23398368.00000000 14507650.00000000 36847940.00000000 8850.63867188   899190.37500000 708006.81250000 
0.11300    22953850.00000000 14237030.00000000 36154168.00000000 8603.46289062   877683.81250000 691190.56250000 
0.11400    22514272.00000000 13969321.00000000 35468084.00000000 8360.80078125   856487.62500000 674608.50000000 
0.11500    22079730.00000000 13704568.00000000 34789752.00000000 8122.72509766   835599.75000000 658273.62500000 
0.11600    21650248.00000000 13442886.00000000 34119168.00000000 7889.15283203   815028.56250000 642179.37500000 
0.11700    21225842.00000000 13184210.00000000 33456470.00000000 7660.14843750   794775.00000000 626328.93750000 
0.11800    20806664.00000000 12928666.00000000 32801796.00000000 7435.65527344   774835.43750000 610723.31250000 
0.11900    20392708.00000000 12676207.00000000 32155244.00000000 7215.73144531   755216.37500000 595365.87500000 
0.12000    19983996.00000000 12426843.00000000 31516722.00000000 7000.36230469   735918.12500000 580255.25000000 
0.12100    19580688.00000000 12180799.00000000 30886590.00000000 6789.55712891   716945.75000000 565395.62500000 
0.12200    19182724.00000000 11937861.00000000 30264768.00000000 6583.26123047   698291.68750000 550785.18750000 
0.12300    18790244.00000000 11698217.00000000 29651270.00000000 6381.53125000   679964.50000000 536429.50000000 
0.12400    18403158.00000000 11461757.00000000 29046118.00000000 6184.25781250   661958.43750000 522321.03125000 
0.12500    18021506.00000000 11228585.00000000 28449424.00000000 5991.48828125   644278.87500000 508463.78125000 
0.12600    17645446.00000000 10998747.00000000 27861428.00000000 5803.27246094   626924.68750000 494862.96875000 
0.12700    17274812.00000000 10772138.00000000 27281768.00000000 5619.41699219   609894.18750000 481510.56250000 
0.12800    16909732.00000000 10548921.00000000 26710828.00000000 5440.03906250   593188.56250000 468409.65625000 
0.12900    16550221.00000000 10329064.00000000 26148418.00000000 5265.03515625   576804.50000000 455560.50000000 
0.13000    16196253.00000000 10112429.00000000 25594612.00000000 5094.41210938   560745.25000000 442962.40625000 
0.13100    15847896.00000000 9899163.00000000 25049410.00000000 4928.09228516   545008.93750000 430611.62500000 
0.13200    15505070.00000000 9689298.00000000 24512894.00000000 4766.08056641   529589.25000000 418512.03125000 
0.13300    15167939.00000000 9482771.00000000 23985118.00000000 4608.33886719   514493.84375000 406661.15625000 
0.13400    14836333.00000000 9279570.00000000 23465858.00000000 4454.81347656   499712.62500000 395055.21875000 
0.13500    14510275.00000000 9079749.00000000 22955282.00000000 4305.44042969   485250.56250000 383696.43750000 
0.13600    14189783.00000000 8883287.00000000 22453410.00000000 4160.21875000   471101.56250000 372581.03125000 
0.13700    13874954.00000000 8690105.00000000 21960070.00000000 4019.05834961   457264.12500000 361709.31250000 
0.13800    13565502.00000000 8500310.00000000 21475328.00000000 3881.93872070   443737.90625000 351079.15625000 
0.13900    13261678.00000000 8313812.50000000 20999270.00000000 3748.80224609   430519.71875000 340688.37500000 
0.14000    12963396.00000000 8130606.50000000 20531796.00000000 3619.61279297   417607.71875000 330535.00000000 
0.14100    12670584.00000000 7950791.50000000 20072686.00000000 3494.28100586   405001.43750000 320618.62500000 
0.14200    12383198.00000000 7774230.50000000 19622210.00000000 3372.77026367   392693.28125000 310934.81250000 
0.14300    12101289.00000000 7600941.50000000 19180066.00000000 3255.02832031   380682.06250000 301483.56250000 
0.14400    11824726.00000000 7430918.50000000 18746326.00000000 3140.99145508   368962.09375000 292259.68750000 
0.14500    11553620.00000000 7264114.50000000 18321026.00000000 3030.62548828   357538.12500000 283264.31250000 
0.14600    11287833.00000000 7100578.00000000 17903822.00000000 2923.82031250   346402.46875000 274492.90625000 
0.14700    11027387.00000000 6940235.00000000 17495192.00000000 2820.55175781   335550.78125000 265944.40625000 
0.14800    10772134.00000000 6783033.50000000 17094446.00000000 2720.72558594   324980.37500000 257614.28125000 
0.14900    10522143.00000000 6629025.50000000 16701990.00000000 2624.30126953   314683.93750000 249500.46875000 
0.15000    10277294.00000000 6478146.00000000 16317565.00000000 2531.21484375   304665.78125000 241600.65625000 
0.15100    10037624.00000000 6330357.50000000 15941115.00000000 2441.38916016   294918.50000000 233911.68750000 
0.15200    9803059.00000000 6185683.00000000 15572660.00000000 2354.78295898   285437.37500000 226431.71875000 
0.15300    9573537.00000000 6044027.00000000 15211998.00000000 2271.30078125   276218.21875000 219156.95312500 
0.15400    9348935.00000000 5905391.50000000 14858995.00000000 2190.87060547   267257.28125000 212081.75000000 
0.15500    9129301.00000000 5769776.00000000 14513746.00000000 2113.45166016   258550.53125000 205206.92187500 
0.15600    8914535.00000000 5637085.00000000 14176047.00000000 2038.97863770   250094.29687500 198527.00000000 
0.15700    8704623.00000000 5507347.00000000 13845931.00000000 1967.36376953   241886.54687500 192040.70312500 
0.15800    8499430.00000000 5380473.50000000 13523246.00000000 1898.52209473   233917.92187500 185742.14062500 
0.15900    8299056.50000000 5256468.50000000 13207876.00000000 1832.43969727   226189.37500000 179631.26562500 
0.16000    8103162.50000000 5135297.00000000 12899737.00000000 1768.98767090   218693.06250000 173700.03125000 
0.16100    7912028.00000000 5016898.00000000 12598808.00000000 1708.14538574   211427.60937500 167951.14062500 
0.16200    7725299.50000000 4901269.00000000 12304872.00000000 1649.82958984   204386.25000000 162375.57812500 
0.16300    7543085.00000000 4788343.50000000 12017933.00000000 1593.95654297   197565.17187500 156973.73437500 
0.16400    7365226.00000000 4678097.50000000 11737862.00000000 1540.48181152   190959.20312500 151741.98437500 
0.16500    7191764.00000000 4570477.50000000 11464490.00000000 1489.30175781   184565.81250000 146674.42187500 
0.16600    7022515.00000000 4465481.50000000 11197832.00000000 1440.39196777   178379.87500000 141769.12500000 
0.16700    6857470.00000000 4362987.00000000 10937598.00000000 1393.64599609   172393.93750000 137021.42187500 
0.16800    6696508.00000000 4263017.50000000 10683906.00000000 1349.01806641   166607.28125000 132429.09375000 
0.16900    6539650.50000000 4165548.75000000 10436621.00000000 1306.45935059   161014.29687500 127989.65625000 
0.17000    6386787.00000000 4070522.00000000 10195483.00000000 1265.87402344   155609.54687500 123698.04687500 
0.17100    6237818.50000000 3977868.75000000 9960514.00000000 1227.20617676   150389.90625000 119550.44531250 
0.17200    6092719.50000000 3887563.75000000 9731502.00000000 1190.40454102   145350.28125000 115543.73437500 
0.17300    5951382.00000000 3799583.50000000 9508402.00000000 1155.39355469   140485.84375000 111674.69531250 
0.17400    5813775.50000000 3713856.50000000 9291124.00000000 1122.12084961   135793.00000000 107941.70312500 
0.17500    5679796.00000000 3630369.00000000 9079569.00000000 1090.50952148   131266.81250000 104337.35937500 
0.17600    5549370.50000000 3549046.00000000 8873544.00000000 1060.49072266   126900.36718750 100860.58593750 
0.17700    5422470.50000000 3469883.00000000 8673011.00000000 1032.05346680   122695.16406250 97508.70312500  
0.17800    5298956.00000000 3392777.75000000 8477822.00000000 1005.08276367   118641.53125000 94276.75000000  
0.17900    5178791.50000000 3317757.00000000 8287886.00000000 979.55133057    114737.58593750 91162.77343750  
0.18000    5061954.50000000 3244747.75000000 8103086.00000000 955.39739990    110978.00000000 88162.03125000  
0.18100    4948333.00000000 3173720.50000000 7923364.00000000 932.57379150    107361.73437500 85273.78125000  
0.18200    4837770.00000000 3104583.00000000 7748469.50000000 910.99023438    103878.32031250 82490.16406250  
0.18300    4730290.00000000 3037347.75000000 7578390.50000000 890.62805176    100528.51562500 79812.06250000  
0.18400    4625845.50000000 2971933.00000000 7413005.00000000 871.42309570    97306.22656250  77234.05468750  
0.18500    4524311.00000000 2908343.00000000 7252318.00000000 853.33374023    94210.22656250  74755.84375000  
0.18600    4425625.50000000 2846488.25000000 7096009.00000000 836.29333496    91232.87500000  72371.00000000  
0.18700    4329725.50000000 2786367.00000000 6944046.00000000 820.25708008    88371.32031250  70077.24218750  
0.18800    4236528.50000000 2727895.75000000 6796381.50000000 805.18768311    85623.01562500  67873.03125000  
0.18900    4146011.50000000 2671073.25000000 6652926.50000000 791.03619385    82984.53125000  65754.64843750  
0.19000    4058024.50000000 2615799.00000000 6513366.50000000 777.72796631    80447.35937500  63716.72656250  
0.19100    3972624.25000000 2562140.00000000 6377957.50000000 765.28045654    78015.35156250  61762.10156250  
0.19200    3889600.00000000 2509941.25000000 6246227.00000000 753.58435059    75677.75000000  59881.84375000  
0.19300    3809033.50000000 2459245.00000000 6118344.00000000 742.65747070    73436.91406250  58077.79296875  
0.19400    3730723.00000000 2409946.25000000 5994052.00000000 732.40399170    71284.17187500  56344.42968750  
0.19500    3654681.75000000 2362049.75000000 5873316.00000000 722.82208252    69219.79687500  54679.65234375  
0.19600    3580827.75000000 2315513.00000000 5755994.00000000 713.85925293    67238.82031250  53081.05078125  
0.19700    3509084.00000000 2270293.75000000 5642027.00000000 705.48474121    65338.79687500  51546.85156250  
0.19800    3439410.00000000 2226325.75000000 5531278.00000000 697.65960693    63515.71875000  50073.25781250  
0.19900    3371791.50000000 2183624.75000000 5423756.50000000 690.36401367    61767.71875000  48659.21093750  
0.20000    3306038.25000000 2142097.50000000 5319211.00000000 683.53552246    60089.78515625  47300.68750000  
0.20100    3242217.00000000 2101759.25000000 5217674.50000000 677.17132568    58480.51953125  45996.89062500  
0.20200    3180189.00000000 2062540.75000000 5119011.00000000 671.22521973    56936.34375000  44744.21093750  
0.20300    3119962.00000000 2024427.62500000 5023139.50000000 665.68212891    55455.74609375  43541.97265625  
0.20400    3061425.25000000 1987374.75000000 4929935.50000000 660.50189209    54034.29687500  42387.12890625  
0.20500    3004566.00000000 1951350.37500000 4839368.50000000 655.66259766    52669.98046875  41277.43750000  
0.20600    2949270.50000000 1916304.75000000 4751289.50000000 651.12921143    51359.73828125  40210.29687500  
0.20700    2895565.50000000 1882234.75000000 4665708.50000000 646.89758301    50102.48046875  39185.79687500  
0.20800    2843326.00000000 1849085.25000000 4582436.00000000 642.91766357    48893.60546875  38199.63671875  
0.20900    2792606.25000000 1816885.87500000 4501539.50000000 639.22009277    47735.44140625  37253.56250000  
0.21000    2743222.00000000 1785506.00000000 4422768.50000000 635.71789551    46619.37500000  36341.21093750  
0.21100    2695201.25000000 1754974.75000000 4346157.50000000 632.43457031    45546.96484375  35463.53906250  
0.21200    2648480.00000000 1725260.50000000 4271557.50000000 629.32122803    44515.23828125  34618.14062500  
0.21300    2603016.50000000 1696315.50000000 4198983.00000000 626.39447021    43521.93359375  33803.75000000  
0.21400    2558774.50000000 1668149.62500000 4128302.00000000 623.61370850    42566.08593750  33019.10937500  
0.21500    2515726.50000000 1640703.50000000 4059529.75000000 620.98767090    41646.38281250  32262.95117188  
0.21600    2473753.00000000 1613954.87500000 3992455.00000000 618.46252441    40757.98437500  31531.83593750  
0.21700    2432905.50000000 1587877.50000000 3927133.75000000 616.05926514    39901.69140625  30826.79101562  
0.21800    2393080.75000000 1562455.87500000 3863456.75000000 613.75408936    39075.10156250  30145.14257812  
0.21900    2354244.75000000 1537641.50000000 3801322.25000000 611.52380371    38275.79296875  29485.14062500  
0.22000    2316379.00000000 1513437.87500000 3740706.75000000 609.36993408    37503.22265625  28846.76367188  
0.22100    2279480.25000000 1489834.37500000 3681658.50000000 607.29595947    36757.23046875  28229.55078125  
0.22200    2243467.75000000 1466782.00000000 3623963.25000000 605.27246094    36034.32421875  27630.94921875  
0.22300    2208284.50000000 1444248.62500000 3567629.00000000 603.28515625    35333.47265625  27049.86718750  
0.22400    2173920.00000000 1422224.50000000 3512577.25000000 601.34082031    34653.28906250  26485.41210938  
0.22500    2140403.25000000 1400731.12500000 3458825.25000000 599.44299316    33994.65625000  25938.47656250  
0.22600    2107593.75000000 1379671.25000000 3406213.25000000 597.55859375    33353.55859375  25405.46484375  
0.22700    2075555.12500000 1359106.75000000 3354825.75000000 595.70880127    32731.80078125  24887.88281250  
0.22800    2044207.00000000 1338959.25000000 3304505.75000000 593.86291504    32125.99804688  24382.73437500  
0.22900    2013512.87500000 1319222.25000000 3255237.25000000 592.02899170    31535.21875000  23890.03906250  
0.23000    1983493.00000000 1299906.00000000 3207024.50000000 590.21234131    30959.98632812  23410.31835938  
0.23100    1954102.25000000 1280975.50000000 3159801.00000000 588.40277100    30400.06250000  22941.91992188  
0.23200    1925268.25000000 1262404.75000000 3113464.50000000 586.58471680    29851.75976562  22483.44140625  
0.23300    1897032.75000000 1244196.87500000 3068066.00000000 584.77575684    29316.51953125  22035.47851562  
0.23400    1869361.00000000 1226333.87500000 3023555.25000000 582.96618652    28793.40820312  21597.49609375  
0.23500    1842157.87500000 1208779.37500000 2979808.00000000 581.14331055    28280.46679688  21167.22851562  
0.23600    1815509.50000000 1191552.75000000 2936911.00000000 579.32446289    27778.96679688  20746.48437500  
0.23700    1789333.25000000 1174625.87500000 2894761.50000000 577.50500488    27287.79492188  20333.78320312  
0.23800    1763630.37500000 1157990.87500000 2853347.75000000 575.68157959    26806.39257812  19928.95507812  
0.23900    1738352.50000000 1141625.50000000 2812633.25000000 573.85003662    26332.97656250  19531.12304688  
0.24000    1713515.75000000 1125532.62500000 2772589.00000000 572.01342773    25868.85742188  19140.20507812  
0.24100    1689124.37500000 1109699.75000000 2733248.25000000 570.19262695    25413.59960938  18757.07031250  
0.24200    1665103.25000000 1094118.00000000 2694517.50000000 568.36230469    24966.44921875  18380.01367188  
0.24300    1641474.50000000 1078762.50000000 2656363.00000000 566.53015137    24526.42187500  18008.75390625  
0.24400    1618206.12500000 1063634.62500000 2618787.75000000 564.70092773    24093.82031250  17643.46093750  
0.24500    1595307.75000000 1048729.50000000 2581773.25000000 562.87121582    23668.14843750  17283.95507812  
0.24600    1572751.12500000 1034034.50000000 2545322.00000000 561.05548096    23249.95312500  16930.30859375  
0.24700    1550517.25000000 1019543.81250000 2509380.00000000 559.24536133    22838.26562500  16581.98828125  
0.24800    1528611.50000000 1005250.50000000 2473937.75000000 557.44714355    22433.15039062  16239.16308594  
0.24900    1506996.12500000 991142.37500000 2438963.25000000 555.65460205    22034.28515625  15901.08300781  
0.25000    1485698.12500000 977222.87500000 2404483.75000000 553.88177490    21641.85546875  15568.44140625  
0.25100    1464678.37500000 963468.25000000 2370419.50000000 552.11413574    21255.24023438  15240.45214844  
0.25200    1443973.87500000 949907.93750000 2336857.75000000 550.38470459    20876.04296875  14918.41503906  
0.25300    1423523.00000000 936505.43750000 2303699.50000000 548.66613770    20502.06445312  14600.83105469  
0.25400    1403351.75000000 923266.56250000 2270967.25000000 546.97369385    20134.71679688  14288.36523438  
0.25500    1383409.50000000 910178.75000000 2238607.00000000 545.30273438    19772.83007812  13980.51269531  
0.25600    1363749.00000000 897251.43750000 2206655.50000000 543.66406250    19417.37304688  13677.77343750  
0.25700    1344324.87500000 884464.87500000 2175109.25000000 542.05120850    19067.69726562  13379.83496094  
0.25800    1325150.25000000 871837.50000000 2143931.25000000 540.47998047    18724.67968750  13087.10449219  
0.25900    1306214.37500000 859348.12500000 2113128.50000000 538.93811035    18387.34765625  12799.17285156  
0.26000    1287515.87500000 847003.37500000 2082684.37500000 537.43585205    18056.82812500  12516.71386719  
0.26100    1269030.12500000 834784.62500000 2052570.87500000 535.96356201    17731.25781250  12238.46875000  
0.26200    1250795.37500000 822720.68750000 2022861.75000000 534.54614258    17413.71289062  11966.49316406  
0.26300    1232753.87500000 810771.81250000 1993443.37500000 533.15295410    17101.22460938  11698.65917969  
0.26400    1214946.25000000 798963.00000000 1964397.25000000 531.81701660    16795.65039062  11436.59765625  
0.26500    1197356.00000000 787288.56250000 1935695.00000000 530.51843262    16496.80468750  11179.95214844  
0.26600    1179982.87500000 775734.31250000 1907297.75000000 529.26873779    16204.18066406  10928.39746094  
0.26700    1162824.62500000 764315.93750000 1879257.12500000 528.07318115    15918.68457031  10682.68554688  
0.26800    1145889.37500000 753033.12500000 1851565.37500000 526.91998291    15640.34277344  10442.89550781  
0.26900    1129137.25000000 741853.81250000 1824145.87500000 525.81250000    15367.76953125  10207.70996094  
