# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.08000    35510208.00000000 21831084.00000000 55685488.00000000 18153.68750000  1591519.62500000 1247099.00000000 
0.08100    34963280.00000000 21499772.00000000 54833760.00000000 17775.11718750  1562182.87500000 1224230.87500000 
0.08200    34419916.00000000 21170496.00000000 53987948.00000000 17400.91601562  1533121.12500000 1201566.12500000 
0.08300    33880656.00000000 20843518.00000000 53148200.00000000 17031.26757812  1504335.00000000 1179114.25000000 
0.08400    33345796.00000000 20519138.00000000 52314788.00000000 16666.25390625  1475838.25000000 1156891.37500000 
0.08500    32814830.00000000 20197316.00000000 51487820.00000000 16305.94238281  1447642.25000000 1134890.87500000 
0.08600    32288678.00000000 19878012.00000000 50668172.00000000 15950.31250000  1419745.25000000 1113129.12500000 
0.08700    31767038.00000000 19561492.00000000 49855352.00000000 15599.77734375  1392163.87500000 1091611.25000000 
0.08800    31250112.00000000 19247848.00000000 49050060.00000000 15254.10839844  1364905.87500000 1070334.75000000 
0.08900    30738154.00000000 18937128.00000000 48252092.00000000 14913.44433594  1337965.62500000 1049318.00000000 
0.09000    30231184.00000000 18629284.00000000 47462180.00000000 14577.93750000  1311356.87500000 1028553.81250000 
0.09100    29729390.00000000 18324594.00000000 46680104.00000000 14247.61328125  1285092.12500000 1008049.87500000 
0.09200    29232840.00000000 18023084.00000000 45906236.00000000 13922.48339844  1259166.75000000 987812.50000000 
0.09300    28741696.00000000 17724708.00000000 45140688.00000000 13602.69531250  1233593.25000000 967847.56250000 
0.09400    28256096.00000000 17429590.00000000 44383440.00000000 13288.12597656  1208369.37500000 948157.25000000 
0.09500    27775908.00000000 17137804.00000000 43634748.00000000 12978.99804688  1183508.12500000 928739.56250000 
0.09600    27301566.00000000 16849478.00000000 42895068.00000000 12675.16308594  1159002.87500000 909602.56250000 
0.09700    26832944.00000000 16564605.00000000 42164236.00000000 12376.83691406  1134863.12500000 890750.75000000 
0.09800    26370210.00000000 16283118.00000000 41442520.00000000 12083.79003906  1111094.75000000 872182.93750000 
0.09900    25913340.00000000 16005284.00000000 40729840.00000000 11796.28906250  1087689.62500000 853901.00000000 
0.10000    25462340.00000000 15730986.00000000 40026368.00000000 11514.12695312  1064657.50000000 835905.12500000 
0.10100    25017468.00000000 15460205.00000000 39332212.00000000 11237.40820312  1041994.62500000 818199.75000000 
0.10200    24578712.00000000 15193131.00000000 38647628.00000000 10966.17382812  1019712.56250000 800783.25000000 
0.10300    24145980.00000000 14929729.00000000 37972224.00000000 10700.26367188  997803.25000000 783663.56250000 
0.10400    23719468.00000000 14669995.00000000 37306760.00000000 10439.77734375  976267.50000000 766828.56250000 
0.10500    23299192.00000000 14414017.00000000 36650608.00000000 10184.71093750  955113.81250000 750291.43750000 
0.10600    22884950.00000000 14161672.00000000 36004036.00000000 9934.94335938   934323.37500000 734040.00000000 
0.10700    22477080.00000000 13913157.00000000 35367316.00000000 9690.47070312   913917.37500000 718083.50000000 
0.10800    22075428.00000000 13668361.00000000 34740028.00000000 9451.26757812   893886.87500000 702416.62500000 
0.10900    21679956.00000000 13427374.00000000 34122700.00000000 9217.31933594   874223.56250000 687038.75000000 
0.11000    21290870.00000000 13190056.00000000 33514726.00000000 8988.62695312   854937.25000000 671951.18750000 
0.11100    20907886.00000000 12956578.00000000 32916952.00000000 8764.96875000   836018.93750000 657152.43750000 
0.11200    20531322.00000000 12726837.00000000 32328352.00000000 8546.41699219   817459.75000000 642635.50000000 
0.11300    20160874.00000000 12500828.00000000 31749702.00000000 8332.95214844   799274.18750000 628405.93750000 
0.11400    19796722.00000000 12278561.00000000 31180728.00000000 8124.45654297   781451.87500000 614453.68750000 
0.11500    19438558.00000000 12060034.00000000 30621238.00000000 7920.84130859   763987.18750000 600787.43750000 
0.11600    19086856.00000000 11845295.00000000 30071474.00000000 7722.10009766   746875.50000000 587393.75000000 
0.11700    18741164.00000000 11634145.00000000 29531072.00000000 7528.15478516   730122.37500000 574280.12500000 
0.11800    18401400.00000000 11426694.00000000 29000226.00000000 7338.94482422   713712.00000000 561431.31250000 
0.11900    18067810.00000000 11222935.00000000 28478790.00000000 7154.32812500   697649.87500000 548855.43750000 
0.12000    17740236.00000000 11022743.00000000 27966526.00000000 6974.26269531   681929.50000000 536547.50000000 
0.12100    17418860.00000000 10826276.00000000 27463754.00000000 6798.74267578   666548.62500000 524500.75000000 
0.12200    17102954.00000000 10633268.00000000 26970080.00000000 6627.61083984   651498.87500000 512712.68750000 
0.12300    16793208.00000000 10443836.00000000 26485514.00000000 6460.86132812   636775.75000000 501179.59375000 
0.12400    16489140.00000000 10257905.00000000 26009976.00000000 6298.33642578   622377.06250000 489902.00000000 
0.12500    16190779.00000000 10075430.00000000 25543270.00000000 6139.95263672   608296.87500000 478869.12500000 
0.12600    15898146.00000000 9896425.00000000 25085562.00000000 5985.67333984   594536.06250000 468085.46875000 
0.12700    15611118.00000000 9720750.00000000 24636520.00000000 5835.41113281   581079.00000000 457540.46875000 
0.12800    15329615.00000000 9548510.00000000 24195956.00000000 5689.07128906   567928.56250000 447231.09375000 
0.12900    15053562.00000000 9379502.00000000 23764112.00000000 5546.58154297   555075.18750000 437156.28125000 
0.13000    14782912.00000000 9213860.00000000 23340616.00000000 5407.81250000   542516.12500000 427310.78125000 
0.13100    14517543.00000000 9051309.00000000 22925174.00000000 5272.69580078   530242.18750000 417687.46875000 
0.13200    14257446.00000000 8892000.00000000 22518046.00000000 5141.17382812   518245.87500000 408287.28125000 
0.13300    14002465.00000000 8735907.00000000 22118906.00000000 5013.15332031   506536.15625000 399101.00000000 
0.13400    13752568.00000000 8582743.00000000 21727598.00000000 4888.49902344   495092.53125000 390125.06250000 
0.13500    13507568.00000000 8432680.00000000 21344224.00000000 4767.17089844   483911.96875000 381360.00000000 
0.13600    13267569.00000000 8285592.00000000 20968306.00000000 4649.08398438   472992.43750000 372794.46875000 
0.13700    13032420.00000000 8141376.50000000 20599902.00000000 4534.13720703   462328.50000000 364429.37500000 
0.13800    12801884.00000000 8000060.00000000 20239080.00000000 4422.23095703   451910.87500000 356254.75000000 
0.13900    12576007.00000000 7861561.50000000 19885246.00000000 4313.32177734   441736.62500000 348272.81250000 
0.14000    12354735.00000000 7725878.50000000 19538662.00000000 4207.31640625   431799.62500000 340475.62500000 
0.14100    12137872.00000000 7592891.50000000 19199078.00000000 4104.10742188   422093.06250000 332859.96875000 
0.14200    11925349.00000000 7462519.00000000 18866070.00000000 4003.64892578   412612.65625000 325419.87500000 
0.14300    11717103.00000000 7334753.50000000 18539904.00000000 3905.81005859   403350.09375000 318152.87500000 
0.14400    11513096.00000000 7209566.50000000 18220234.00000000 3810.54760742   394301.15625000 311048.96875000 
0.14500    11313111.00000000 7086910.50000000 17906832.00000000 3717.79418945   385464.59375000 304112.15625000 
0.14600    11117138.00000000 6966598.00000000 17599836.00000000 3627.47314453   376830.59375000 297333.75000000 
0.14700    10925191.00000000 6848753.50000000 17298992.00000000 3539.47973633   368396.78125000 290711.75000000 
0.14800    10736952.00000000 6733219.50000000 17003960.00000000 3453.74902344   360152.12500000 284238.21875000 
0.14900    10552411.00000000 6619964.00000000 16714856.00000000 3370.22607422   352093.71875000 277912.15625000 
0.15000    10371569.00000000 6508947.00000000 16431418.00000000 3288.84472656   344219.06250000 271728.03125000 
0.15100    10194291.00000000 6400059.00000000 16153560.00000000 3209.52001953   336519.59375000 265682.81250000 
0.15200    10020479.00000000 6293303.00000000 15881151.00000000 3132.20483398   328995.90625000 259773.79687500 
0.15300    9850079.00000000 6188673.50000000 15614022.00000000 3056.81494141   321637.75000000 253994.14062500 
0.15400    9682871.00000000 6086019.00000000 15351921.00000000 2983.28955078   314438.75000000 248339.87500000 
0.15500    9518919.00000000 5985298.00000000 15094915.00000000 2911.57250977   307400.50000000 242811.12500000 
0.15600    9358069.00000000 5886493.00000000 14842776.00000000 2841.62353516   300513.00000000 237400.03125000 
0.15700    9200318.00000000 5789622.00000000 14595482.00000000 2773.36816406   293775.65625000 232107.53125000 
0.15800    9045417.00000000 5694475.50000000 14352639.00000000 2706.73999023   287177.93750000 226925.46875000 
0.15900    8893523.00000000 5601127.00000000 14114463.00000000 2641.71655273   280723.59375000 221852.31250000 
0.16000    8744301.00000000 5509440.00000000 13880503.00000000 2578.19213867   274402.12500000 216886.29687500 
0.16100    8597900.00000000 5419490.50000000 13651005.00000000 2516.19555664   268214.62500000 212022.73437500 
0.16200    8454086.00000000 5331129.50000000 13425497.00000000 2455.60815430   262154.59375000 207259.42187500 
0.16300    8312867.00000000 5244350.00000000 13204090.00000000 2396.42089844   256215.87500000 202592.21875000 
0.16400    8174116.50000000 5159107.00000000 12986570.00000000 2338.60253906   250397.51562500 198018.65625000 
0.16500    8037843.00000000 5075350.50000000 12772796.00000000 2282.06201172   244694.71875000 193536.00000000 
0.16600    7903927.50000000 4993042.00000000 12562837.00000000 2226.81323242   239105.17187500 189141.84375000 
0.16700    7772240.00000000 4912096.50000000 12356289.00000000 2172.78173828   233623.57812500 184831.50000000 
0.16800    7642794.00000000 4832522.00000000 12153222.00000000 2119.93139648   228247.35937500 180605.28125000 
0.16900    7515544.50000000 4754313.50000000 11953729.00000000 2068.25781250   222977.06250000 176458.70312500 
0.17000    7390377.50000000 4677340.50000000 11757370.00000000 2017.70227051   217803.60937500 172391.10937500 
0.17100    7267218.50000000 4601628.50000000 11564290.00000000 1968.22985840   212728.67187500 168397.85937500 
0.17200    7146061.50000000 4527136.50000000 11374176.00000000 1919.82666016   207746.65625000 164478.64062500 
0.17300    7026819.00000000 4453795.00000000 11187105.00000000 1872.46325684   202856.46875000 160632.03125000 
0.17400    6909425.50000000 4381622.50000000 11003000.00000000 1826.11791992   198055.81250000 156854.15625000 
0.17500    6793888.50000000 4310546.00000000 10821691.00000000 1780.74987793   193341.48437500 153143.71875000 
0.17600    6680066.00000000 4240509.50000000 10643112.00000000 1736.31604004   188709.81250000 149497.84375000 
0.17700    6567967.00000000 4171562.50000000 10467273.00000000 1692.85485840   184162.01562500 145917.39062500 
0.17800    6457556.50000000 4103612.50000000 10294004.00000000 1650.26733398   179691.28125000 142397.78125000 
0.17900    6348719.50000000 4036649.00000000 10123176.00000000 1608.60815430   175300.60937500 138939.76562500 
0.18000    6241477.50000000 3970657.25000000 9954864.00000000 1567.82141113   170985.31250000 135540.93750000 
0.18100    6135798.00000000 3905610.75000000 9789016.00000000 1527.92419434   166746.42187500 132201.20312500 
0.18200    6031547.00000000 3841422.25000000 9625369.00000000 1488.82080078   162576.20312500 128915.24218750 
0.18300    5928744.00000000 3778145.50000000 9464004.00000000 1450.57653809   158477.56250000 125685.17968750 
0.18400    5827379.50000000 3715710.25000000 9304851.00000000 1413.13134766   154448.70312500 122509.42187500 
0.18500    5727425.50000000 3654145.50000000 9147925.00000000 1376.50061035   150488.70312500 119386.71875000 
0.18600    5628813.00000000 3593370.25000000 8992934.00000000 1340.65258789   146594.06250000 116314.57812500 
0.18700    5531478.50000000 3533362.25000000 8840114.00000000 1305.58874512   142765.46875000 113294.07031250 
0.18800    5435388.50000000 3474165.25000000 8689255.00000000 1271.28100586   138999.14062500 110323.01562500 
0.18900    5340617.50000000 3415744.25000000 8540423.00000000 1237.75256348   135298.98437500 107401.36718750 
0.19000    5247020.00000000 3358004.00000000 8393295.00000000 1204.94189453   131657.01562500 104526.30468750 
0.19100    5154708.00000000 3301056.25000000 8248237.50000000 1172.92077637   128079.75781250 101701.20312500 
0.19200    5063499.00000000 3244747.75000000 8104889.00000000 1141.59143066   124560.21093750 98920.59375000  
0.19300    4973474.00000000 3189193.00000000 7963390.50000000 1111.01550293   121101.96093750 96186.92187500  
0.19400    4884560.00000000 3134295.75000000 7823592.00000000 1081.13793945   117700.26562500 93498.12500000  
0.19500    4796794.50000000 3080070.00000000 7685534.50000000 1051.97692871   114357.35156250 90854.32812500  
0.19600    4710088.00000000 3026486.00000000 7549175.00000000 1023.53314209   111071.59375000 88254.44531250  
0.19700    4624469.50000000 2973543.25000000 7414491.00000000 995.78015137    107842.86718750 85698.61718750  
0.19800    4539891.50000000 2921253.75000000 7281409.50000000 968.72802734    104669.61718750 83186.34375000  
0.19900    4456408.00000000 2869595.50000000 7150030.00000000 942.37438965    101553.08593750 80717.98437500  
0.20000    4373913.50000000 2818523.25000000 7020144.00000000 916.69995117    98489.79687500  78290.57031250  
0.20100    4292465.50000000 2768074.50000000 6891888.00000000 891.70190430    95483.06250000  75906.52343750  
0.20200    4211979.00000000 2718211.75000000 6765126.00000000 867.37817383    92529.68750000  73563.37500000  
0.20300    4132530.75000000 2668948.75000000 6639923.00000000 843.74755859    89630.37500000  71263.39062500  
0.20400    4054065.50000000 2620285.00000000 6516312.00000000 820.76416016    86784.35156250  69003.76562500  
0.20500    3976555.25000000 2572178.75000000 6394110.50000000 798.45843506    83992.47656250  66785.57812500  
0.20600    3900007.00000000 2524635.50000000 6273418.50000000 776.79705811    81252.30468750  64608.04687500  
0.20700    3824444.50000000 2477697.00000000 6154239.50000000 755.79815674    78565.56250000  62472.05468750  
0.20800    3749809.75000000 2431292.50000000 6036468.50000000 735.43933105    75930.26562500  60375.75781250  
0.20900    3676196.75000000 2385488.50000000 5920274.50000000 715.76397705    73350.48437500  58321.72656250  
0.21000    3603450.75000000 2340207.50000000 5805420.50000000 696.69683838    70819.80468750  56306.27734375  
0.21100    3531670.25000000 2295488.50000000 5692055.50000000 678.27404785    68341.83593750  54331.41406250  
0.21200    3460840.50000000 2251332.00000000 5580109.50000000 660.47753906    65915.64062500  52396.08984375  
0.21300    3390900.25000000 2207702.75000000 5469597.00000000 643.30828857    63540.23828125  50500.44140625  
0.21400    3321925.00000000 2164636.75000000 5360522.00000000 626.75836182    61216.74218750  48644.87890625  
0.21500    3253880.25000000 2122115.25000000 5252876.00000000 610.84124756    58945.27734375  46830.03906250  
0.21600    3186737.00000000 2080135.87500000 5146602.00000000 595.51556396    56723.07031250  45052.77343750  
0.21700    3120522.75000000 2038706.25000000 5041775.50000000 580.79687500    54552.22265625  43315.43750000  
0.21800    3055225.25000000 1997808.25000000 4938369.50000000 566.67724609    52431.88281250  41617.15234375  
0.21900    2990827.00000000 1957442.62500000 4836349.00000000 553.13836670    50360.37109375  39957.10937500  
0.22000    2927354.75000000 1917609.00000000 4735717.00000000 540.18475342    48339.84375000  38336.14843750  
0.22100    2864824.50000000 1878355.50000000 4636548.00000000 527.82104492    46370.36718750  36755.04296875  
0.22200    2803194.25000000 1839620.37500000 4538770.50000000 516.01757812    44449.42578125  35211.46875000  
0.22300    2742458.25000000 1801416.62500000 4442378.00000000 504.77020264    42577.77734375  33706.34765625  
0.22400    2682638.50000000 1763744.62500000 4347378.00000000 494.07452393    40754.69140625  32238.77734375  
0.22500    2623776.25000000 1726641.75000000 4253847.50000000 483.94525146    38981.79296875  30810.36914062  
0.22600    2565794.25000000 1690044.37500000 4161615.75000000 474.32763672    37256.05078125  29418.77539062  
0.22700    2508756.50000000 1654019.75000000 4070882.00000000 465.25796509    35580.00781250  28065.73632812  
0.22800    2452592.50000000 1618506.50000000 3981498.25000000 456.69357300    33950.98046875  26749.08203125  
0.22900    2397347.75000000 1583537.75000000 3893544.75000000 448.64016724    32369.00585938  25469.23828125  
0.23000    2343022.25000000 1549118.12500000 3806980.00000000 441.09497070    30835.05078125  24226.75585938  
0.23100    2289618.00000000 1515237.37500000 3721843.75000000 434.03286743    29348.34960938  23021.17773438  
0.23200    2237091.25000000 1481885.87500000 3638074.75000000 427.45202637    27907.15039062  21851.25585938  
0.23300    2185503.25000000 1449068.00000000 3555704.75000000 421.34365845    26512.28320312  20717.48828125  
0.23400    2134821.25000000 1416807.12500000 3474746.50000000 415.69680786    25163.47851562  19619.58007812  
0.23500    2085010.75000000 1385050.50000000 3395132.00000000 410.48809814    23858.23632812  18555.86328125  
0.23600    2036127.25000000 1353854.00000000 3316974.75000000 405.72824097    22599.10351562  17528.16015625  
0.23700    1988139.12500000 1323187.75000000 3240191.25000000 401.38928223    21384.20703125  16534.93554688  
0.23800    1941067.75000000 1293054.87500000 3164789.50000000 397.47042847    20212.86523438  15576.20703125  
0.23900    1894868.87500000 1263450.87500000 3090763.50000000 393.95431519    19084.05859375  14650.66503906  
0.24000    1849573.37500000 1234392.37500000 3018124.75000000 390.83190918    17998.26367188  13758.84863281  
0.24100    1805194.00000000 1205866.75000000 2946902.25000000 388.09838867    16955.48437500  12901.05566406  
0.24200    1761683.00000000 1177877.25000000 2877035.00000000 385.73876953    15954.09472656  12075.57519531  
0.24300    1719053.12500000 1150407.00000000 2808541.75000000 383.73178101    14993.11523438  11282.04101562  
0.24400    1677318.75000000 1123458.25000000 2741404.50000000 382.06912231    14072.46093750  10520.21972656  
0.24500    1636447.00000000 1097052.62500000 2675614.25000000 380.74404907    13191.58300781  9789.56640625   
0.24600    1596456.37500000 1071154.87500000 2611196.00000000 379.74801636    12350.24414062  9090.18261719   
0.24700    1557340.12500000 1045789.43750000 2548129.00000000 379.06079102    11547.21191406  8421.22753906   
0.24800    1519086.62500000 1020941.56250000 2486400.00000000 378.67864990    10782.05566406  7782.05175781   
0.24900    1481680.25000000 996599.75000000 2425977.00000000 378.57806396    10053.44140625  7172.02197266   
0.25000    1445137.37500000 972787.06250000 2366908.00000000 378.75878906    9361.92773438   6591.03564453   
0.25100    1409420.75000000 949463.87500000 2309130.75000000 379.19686890    8705.53906250   6037.91845703   
0.25200    1374580.37500000 926678.31250000 2252721.50000000 379.90512085    8085.34033203   5513.73388672   
0.25300    1340561.25000000 904383.37500000 2197575.00000000 380.84878540    7498.83007812   5016.33740234   
0.25400    1307372.37500000 882597.25000000 2143718.50000000 382.02410889    6946.30322266   4545.61425781   
0.25500    1274995.12500000 861290.81250000 2091118.25000000 383.41125488    6426.14355469   4100.71191406   
0.25600    1243430.12500000 840495.56250000 2039825.87500000 385.01745605    5938.42041016   3681.78149414   
0.25700    1212666.37500000 820183.93750000 1989773.87500000 386.81176758    5481.73144531   3287.64819336   
0.25800    1182708.12500000 800357.43750000 1940951.87500000 388.79739380    5056.22167969   2918.28979492   
0.25900    1153543.62500000 781013.00000000 1893393.87500000 390.96066284    4660.19238281   2572.71997070   
0.26000    1125151.25000000 762144.37500000 1847036.12500000 393.28976440    4293.83691406   2250.65112305   
0.26100    1097518.62500000 743743.06250000 1801886.87500000 395.75982666    3954.99829102   1950.53381348   
0.26200    1070679.87500000 725820.25000000 1757948.00000000 398.39318848    3644.86352539   1673.65771484   
0.26300    1044559.25000000 708341.87500000 1715155.25000000 401.14257812    3360.40527344   1417.29199219   
0.26400    1019194.43750000 691332.31250000 1673547.00000000 404.02642822    3102.73413086   1182.33947754   
0.26500    994575.25000000 674774.25000000 1633097.75000000 407.02517700    2870.30004883   967.92901611    
0.26600    970658.62500000 658657.06250000 1593770.25000000 410.12506104    2661.98925781   772.98309326    
0.26700    947468.25000000 642986.12500000 1555584.25000000 413.32714844    2478.02246094   597.53228760    
0.26800    924992.68750000 627748.62500000 1518514.12500000 416.61944580    2317.61157227   440.93997192    
0.26900    903177.81250000 612933.56250000 1482498.37500000 419.97540283    2178.32934570   301.55722046    
