# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1421144769
# chain_id=3
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,scale,boltzmann_shift
-2.01021e+105,0,3.81225e-50,0,1,1,2.01021e+105,0.146308,0.603182,0.25051,0.449039,6.87266
-2.01021e+105,0,1.3412e-50,0,1,1,2.01021e+105,0.146308,0.603182,0.25051,0.449039,6.87266
-2.01021e+105,0,4.75658e-51,0,1,1,2.01021e+105,0.146308,0.603182,0.25051,0.449039,6.87266
-2.01021e+105,0,1.70025e-51,0,1,1,2.01021e+105,0.146308,0.603182,0.25051,0.449039,6.87266
-2.01021e+105,0,6.12456e-52,0,1,1,2.01021e+105,0.146308,0.603182,0.25051,0.449039,6.87266
-2.01021e+105,0,2.22287e-52,0,1,1,2.01021e+105,0.146308,0.603182,0.25051,0.449039,6.87266
-2.01021e+105,0,8.12758e-53,0,1,1,2.01021e+105,0.146308,0.603182,0.25051,0.449039,6.87266
-2.01021e+105,0,2.99333e-53,0,1,1,2.01021e+105,0.146308,0.603182,0.25051,0.449039,6.87266
-2.01021e+105,0,1.11028e-53,0,1,1,2.01021e+105,0.146308,0.603182,0.25051,0.449039,6.87266
-1.37995e+104,1,4.14695e-54,1,1,0,1.56478e+105,0.145685,0.605396,0.248919,0.449039,8.42815
-1.93885e+103,1,1.12729e-53,3,7,0,1.04767e+104,0.145368,0.606518,0.248114,0.449039,9.56868
-1.45906e+102,1,3.02713e-53,2,3,0,1.52227e+103,0.145047,0.607653,0.2473,0.449039,11.0727
-2.45405e+101,1,8.03216e-53,3,7,0,1.1167e+102,0.144878,0.608254,0.246869,0.449039,12.1095
-2.02287e+100,1,2.10645e-52,2,3,0,1.92783e+101,0.144681,0.608949,0.24637,0.449039,13.5614
-3.70783e+99,1,5.46133e-52,3,7,0,1.55678e+100,0.144572,0.609333,0.246094,0.449039,14.5485
-3.44227e+98,1,1.40016e-51,3,7,0,2.89874e+99,0.144441,0.609797,0.245762,0.449039,15.9316
-6.45078e+97,1,3.55052e-51,5,31,0,2.65537e+98,0.144363,0.610073,0.245564,0.449039,16.906
-6.86298e+96,1,8.90722e-51,1,1,0,5.01075e+97,0.144271,0.610399,0.24533,0.449039,18.21
-1.27192e+96,1,2.21118e-50,2,3,0,5.29662e+96,0.14421,0.610613,0.245177,0.449039,19.191
-1.55061e+95,1,5.43292e-50,1,1,0,9.82926e+95,0.144142,0.610852,0.245006,0.449039,20.4159
-2.81767e+94,1,1.32148e-49,3,7,0,1.19671e+95,0.144094,0.611024,0.244883,0.449039,21.4085
-3.88477e+93,1,3.1827e-49,2,3,0,2.1717e+94,0.144042,0.611206,0.244752,0.449039,22.5618
-6.96856e+92,1,7.59143e-49,1,1,0,2.99874e+93,0.144002,0.611348,0.24465,0.449039,23.562
-1.0651e+92,1,1.79362e-48,1,1,0,5.36878e+92,0.143961,0.611491,0.244548,0.449039,24.6554
-1.91184e+91,1,4.19853e-48,1,1,0,8.22617e+91,0.143927,0.61161,0.244463,0.449039,25.6552
-3.17226e+90,1,9.73876e-48,3,7,0,1.47444e+91,0.143895,0.611725,0.24438,0.449039,26.7008
-5.77704e+89,1,2.23886e-47,1,1,0,2.45222e+90,0.143866,0.611827,0.244307,0.449039,27.6923
-1.02221e+89,1,5.10204e-47,4,15,0,4.46285e+89,0.143839,0.611922,0.244239,0.449039,28.7005
-1.90825e+88,1,1.15273e-46,1,1,0,7.91146e+88,0.143814,0.612009,0.244177,0.449039,29.6776
-1.90825e+88,0,1.03301e-45,0,1,1,1.90825e+88,0.143814,0.612009,0.244177,0.449039,29.6776
-1.90825e+88,0,2.41216e-45,0,1,1,1.90825e+88,0.143814,0.612009,0.244177,0.449039,29.6776
-6.23116e+87,1,2.37837e-46,4,15,0,1.8145e+88,0.143814,0.612009,0.244177,0.449039,30.3292
-2.44068e+87,1,2.47708e-46,3,7,0,6.11885e+87,0.143814,0.612009,0.244177,0.449039,30.875
-2.23515e+87,1,3.3504e-46,1,1,0,2.43231e+87,0.143814,0.612009,0.244177,0.449039,30.9262
-1.08227e+87,1,5.23951e-46,3,7,0,2.16897e+87,0.143814,0.612009,0.244177,0.449039,31.3485
-8.13485e+86,1,8.9188e-46,1,1,0,1.05094e+87,0.143814,0.612009,0.244177,0.449039,31.5147
-4.05161e+86,1,1.59596e-45,1,1,0,7.23973e+86,0.143814,0.612009,0.244177,0.449039,31.9206
-1.20438e+86,1,2.93876e-45,2,3,0,3.27056e+86,0.143814,0.612009,0.244177,0.449039,32.6269
-3.22629e+85,1,5.49307e-45,2,3,0,9.5908e+85,0.143814,0.612009,0.244177,0.449039,33.3939
-8.73312e+84,1,1.03301e-44,1,1,0,2.57246e+85,0.143814,0.612009,0.244177,0.449039,34.1547
-2.35928e+84,1,1.94297e-44,2,3,0,6.9618e+84,0.143814,0.612009,0.244177,0.449039,34.9168
-6.44969e+83,1,3.64062e-44,1,1,0,1.88351e+84,0.143814,0.612009,0.244177,0.449039,35.6719
-1.78951e+83,1,6.77771e-44,1,1,0,5.15869e+83,0.143814,0.612009,0.244177,0.449039,36.4184
-5.05737e+82,1,1.25149e-43,1,1,0,1.43473e+83,0.143814,0.612009,0.244177,0.449039,37.1542
-1.45847e+82,1,2.28938e-43,1,1,0,4.06564e+82,0.143814,0.612009,0.244176,0.449039,37.8782
-4.29701e+81,1,4.14625e-43,4,15,0,1.17593e+82,0.143814,0.612009,0.244176,0.449039,38.5897
-1.29415e+81,1,7.43136e-43,3,7,0,3.47543e+81,0.143814,0.612009,0.244176,0.449039,39.2885
-3.98507e+80,1,1.31791e-42,3,7,0,1.05013e+81,0.143814,0.612009,0.244176,0.449039,39.9743
-1.25456e+80,1,2.31257e-42,1,1,0,3.2445e+80,0.143814,0.612009,0.244176,0.449039,40.6472
-4.03671e+79,1,4.01549e-42,2,3,0,1.0249e+80,0.143814,0.61201,0.244176,0.449039,41.3075
-1.32701e+79,1,6.90063e-42,2,3,0,3.30911e+79,0.143814,0.61201,0.244176,0.449039,41.9552
-4.45465e+78,1,1.17392e-41,3,7,0,1.09158e+79,0.143814,0.61201,0.244176,0.449039,42.5908
-1.52619e+78,1,1.97742e-41,1,1,0,3.67694e+78,0.143814,0.61201,0.244176,0.449039,43.2145
-5.33337e+77,1,3.29905e-41,1,1,0,1.26405e+78,0.143814,0.61201,0.244176,0.449039,43.8267
-1.8999e+77,1,5.45294e-41,2,3,0,4.43226e+77,0.143814,0.61201,0.244176,0.449039,44.4276
-6.89491e+76,1,8.93208e-41,3,7,0,1.58418e+77,0.143814,0.61201,0.244176,0.449039,45.0178
-2.5476e+76,1,1.45038e-40,1,1,0,5.76805e+76,0.143814,0.61201,0.244176,0.449039,45.5975
-9.57798e+75,1,2.33531e-40,2,3,0,2.13813e+76,0.143814,0.61201,0.244176,0.449039,46.1671
-3.66187e+75,1,3.72963e-40,2,3,0,8.06404e+75,0.143814,0.61201,0.244176,0.449039,46.7269
-1.42287e+75,1,5.90968e-40,2,3,0,3.09264e+75,0.143814,0.61201,0.244176,0.449039,47.2773
-5.61595e+74,1,9.29306e-40,2,3,0,1.20535e+75,0.143814,0.61201,0.244176,0.449039,47.8186
-2.2503e+74,1,1.45065e-39,1,1,0,4.77154e+74,0.143814,0.61201,0.244176,0.449039,48.3511
-9.14936e+73,1,2.24847e-39,1,1,0,1.9175e+74,0.143814,0.61201,0.244176,0.449039,48.8751
-3.77276e+73,1,3.46126e-39,2,3,0,7.81834e+73,0.143814,0.61201,0.244176,0.449039,49.3909
-1.57702e+73,1,5.29308e-39,1,1,0,3.23283e+73,0.143814,0.61201,0.244176,0.449039,49.8988
-6.67924e+72,1,8.04277e-39,3,7,0,1.35497e+73,0.143814,0.61201,0.244176,0.449039,50.399
-2.86507e+72,1,1.21456e-38,3,7,0,5.75385e+72,0.143814,0.61201,0.244176,0.449039,50.8919
-1.24417e+72,1,1.82322e-38,1,1,0,2.47444e+72,0.143814,0.61201,0.244176,0.449039,51.3775
-5.46748e+71,1,2.72113e-38,1,1,0,1.07722e+72,0.143814,0.61201,0.244176,0.449039,51.8563
-2.43045e+71,1,4.03862e-38,4,15,0,4.74529e+71,0.143814,0.61201,0.244176,0.449039,52.3283
-1.0925e+71,1,5.96167e-38,3,7,0,2.11441e+71,0.143814,0.61201,0.244176,0.449039,52.7939
-4.96403e+70,1,8.75446e-38,1,1,0,9.52623e+70,0.143814,0.61201,0.244176,0.449039,53.2532
-2.2792e+70,1,1.27905e-37,4,15,0,4.33817e+70,0.143814,0.61201,0.244176,0.449039,53.7064
-1.05711e+70,1,1.85957e-37,2,3,0,1.99618e+70,0.143814,0.61201,0.244176,0.449039,54.1538
-4.95131e+69,1,2.69073e-37,2,3,0,9.27815e+69,0.143814,0.61201,0.244176,0.449039,54.5954
-2.34125e+69,1,3.87545e-37,3,7,0,4.35469e+69,0.143814,0.61201,0.244176,0.449039,55.0315
-1.11733e+69,1,5.55686e-37,1,1,0,2.06328e+69,0.143814,0.61201,0.244176,0.449039,55.4622
-5.3803e+68,1,7.9332e-37,2,3,0,9.86607e+68,0.143814,0.61201,0.244176,0.449039,55.8877
-2.6134e+68,1,1.12781e-36,1,1,0,4.75988e+68,0.143814,0.61201,0.244176,0.449039,56.3081
-2.6134e+68,0,1.27741e-35,0,1,1,2.6134e+68,0.143814,0.61201,0.244176,0.449039,56.3081
-2.6134e+68,0,2.98284e-35,0,1,1,2.6134e+68,0.143814,0.61201,0.244176,0.449039,56.3081
-6.75493e+67,1,2.94107e-36,4,15,0,2.45708e+68,0.143814,0.61201,0.244176,0.449039,57.0959
-2.70501e+67,1,3.06313e-36,3,7,0,6.63607e+67,0.143814,0.61201,0.244176,0.449039,57.6287
-2.48081e+67,1,4.14307e-36,1,1,0,2.69594e+67,0.143814,0.61201,0.244176,0.449039,57.6791
-2.0423e+67,1,6.47912e-36,1,1,0,2.44363e+67,0.143814,0.61201,0.244176,0.449039,57.7924
-1.28101e+67,1,1.10289e-35,1,1,0,1.9124e+67,0.143814,0.61201,0.244176,0.449039,58.064
-4.9646e+66,1,1.97355e-35,2,3,0,1.08125e+67,0.143814,0.61201,0.244176,0.449039,58.6159
-1.39233e+66,1,3.63404e-35,2,3,0,3.9775e+66,0.143814,0.61201,0.244176,0.449039,59.3561
-3.88152e+65,1,6.79267e-35,2,3,0,1.11466e+66,0.143814,0.61201,0.244176,0.449039,60.0999
-1.0673e+65,1,1.27741e-34,1,1,0,3.10217e+65,0.143814,0.61201,0.244176,0.449039,60.8516
-2.94555e+64,1,2.40266e-34,1,1,0,8.53391e+64,0.143814,0.61201,0.244176,0.449039,61.6012
-8.20441e+63,1,4.50195e-34,2,3,0,2.35791e+64,0.143814,0.612011,0.244176,0.449039,62.3454
-2.31846e+63,1,8.38123e-34,1,1,0,6.57968e+63,0.143814,0.612011,0.244175,0.449039,63.0813
-6.66686e+62,1,1.54758e-33,1,1,0,1.86356e+63,0.143814,0.612011,0.244175,0.449039,63.8069
-1.95472e+62,1,2.83103e-33,2,3,0,5.37282e+62,0.143814,0.612011,0.244175,0.449039,64.5213
-5.85061e+61,1,5.1272e-33,1,1,0,1.57983e+62,0.143814,0.612011,0.244175,0.449039,65.2237
-1.78874e+61,1,9.18954e-33,1,1,0,4.74297e+61,0.143814,0.612011,0.244175,0.449039,65.9137
-5.5876e+60,1,1.62971e-32,1,1,0,1.45472e+61,0.143814,0.612011,0.244175,0.449039,66.5911
-1.78328e+60,1,2.85969e-32,3,7,0,4.55911e+60,0.143814,0.612011,0.244175,0.449039,67.2561
-5.81344e+59,1,4.96551e-32,5,31,0,1.4599e+60,0.143814,0.612011,0.244175,0.449039,67.9087
-1.9351e+59,1,8.53324e-32,1,1,0,4.7753e+59,0.143814,0.612011,0.244175,0.449039,68.5492
-6.5741e+58,1,1.45166e-31,1,1,0,1.59492e+59,0.143814,0.612011,0.244175,0.449039,69.1778
-2.27826e+58,1,2.44526e-31,2,3,0,5.43673e+58,0.143814,0.612011,0.244175,0.449039,69.7949
-8.0494e+57,1,4.07956e-31,3,7,0,1.89043e+58,0.143814,0.612011,0.244175,0.449039,70.4006
-2.89779e+57,1,6.74304e-31,1,1,0,6.7014e+57,0.143814,0.612011,0.244175,0.449039,70.9955
-1.06233e+57,1,1.10453e-30,1,1,0,2.42044e+57,0.143814,0.612011,0.244175,0.449039,71.5798
-3.96357e+56,1,1.79353e-30,1,1,0,8.90207e+56,0.143814,0.612011,0.244175,0.449039,72.1538
-1.50416e+56,1,2.88782e-30,1,1,0,3.33194e+56,0.143814,0.612011,0.244175,0.449039,72.718
-5.80281e+55,1,4.61201e-30,1,1,0,1.26841e+56,0.143814,0.612011,0.244175,0.449039,73.2725
-2.27445e+55,1,7.30785e-30,2,3,0,4.90832e+55,0.143814,0.612011,0.244175,0.449039,73.8179
-9.05264e+54,1,1.14917e-29,4,15,0,1.92961e+55,0.143814,0.612011,0.244175,0.449039,74.3543
-3.65685e+54,1,1.79386e-29,3,7,0,7.70263e+54,0.143814,0.612011,0.244175,0.449039,74.8821
-1.4985e+54,1,2.78043e-29,2,3,0,3.12042e+54,0.143814,0.612011,0.244175,0.449039,75.4015
-6.22601e+53,1,4.28016e-29,2,3,0,1.28225e+54,0.143814,0.612011,0.244175,0.449039,75.9129
-2.62161e+53,1,6.54536e-29,1,1,0,5.34207e+53,0.143814,0.612011,0.244175,0.449039,76.4165
-1.11824e+53,1,9.9456e-29,3,7,0,2.25538e+53,0.143814,0.612011,0.244175,0.449039,76.9126
-4.82979e+52,1,1.50191e-28,1,1,0,9.64522e+52,0.143814,0.612011,0.244175,0.449039,77.4014
-2.11138e+52,1,2.25457e-28,2,3,0,4.17638e+52,0.143814,0.612011,0.244175,0.449039,77.8832
-9.33857e+51,1,3.36492e-28,2,3,0,1.83023e+52,0.143814,0.612011,0.244175,0.449039,78.3582
-4.1774e+51,1,4.99411e-28,2,3,0,8.11444e+51,0.143814,0.612011,0.244175,0.449039,78.8266
-1.88925e+51,1,7.37214e-28,1,1,0,3.63828e+51,0.143814,0.612011,0.244175,0.449039,79.2886
-8.63528e+50,1,1.08257e-27,3,7,0,1.64917e+51,0.143814,0.612011,0.244175,0.449039,79.7445
-3.98774e+50,1,1.58166e-27,1,1,0,7.55461e+50,0.143814,0.612011,0.244175,0.449039,80.1944
-1.85996e+50,1,2.29953e-27,1,1,0,3.49621e+50,0.143814,0.612011,0.244175,0.449039,80.6384
-8.7594e+49,1,3.32733e-27,2,3,0,1.63412e+50,0.143814,0.612011,0.244175,0.449039,81.0769
-4.16402e+49,1,4.79234e-27,1,1,0,7.71153e+49,0.143814,0.612011,0.244175,0.449039,81.5099
-1.99756e+49,1,6.87155e-27,1,1,0,3.67318e+49,0.143814,0.612011,0.244175,0.449039,81.9376
-9.66761e+48,1,9.8101e-27,1,1,0,1.76551e+49,0.143814,0.612011,0.244175,0.449039,82.3601
-4.71911e+48,1,1.39463e-26,2,3,0,8.56066e+48,0.143814,0.612011,0.244175,0.449039,82.7777
-2.32282e+48,1,1.97454e-26,1,1,0,4.18644e+48,0.143814,0.612011,0.244175,0.449039,83.1904
-1.15262e+48,1,2.78449e-26,1,1,0,2.06432e+48,0.143814,0.612011,0.244175,0.449039,83.5984
-5.76464e+47,1,3.91149e-26,1,1,0,1.02614e+48,0.143814,0.612011,0.244175,0.449039,84.0018
-2.90523e+47,1,5.47402e-26,3,7,0,5.14077e+47,0.143814,0.612011,0.244175,0.449039,84.4008
-1.4751e+47,1,7.63274e-26,2,3,0,2.59511e+47,0.143814,0.612011,0.244175,0.449039,84.7955
-7.5441e+46,1,1.0605e-25,3,7,0,1.31976e+47,0.143814,0.612011,0.244175,0.449039,85.1859
-3.88559e+46,1,1.46836e-25,1,1,0,6.76028e+46,0.143814,0.612011,0.244175,0.449039,85.5722
-2.01506e+46,1,2.02624e-25,2,3,0,3.48722e+46,0.143814,0.612011,0.244175,0.449039,85.9545
-1.05202e+46,1,2.7869e-25,1,1,0,1.81118e+46,0.143814,0.612011,0.244175,0.449039,86.3329
-5.52835e+45,1,3.82087e-25,4,15,0,9.4696e+45,0.143814,0.612011,0.244175,0.449039,86.7076
-2.92365e+45,1,5.22213e-25,3,7,0,4.98332e+45,0.143814,0.612011,0.244175,0.449039,87.0785
-1.55578e+45,1,7.1156e-25,3,7,0,2.63908e+45,0.143814,0.612011,0.244175,0.449039,87.4458
-8.3291e+44,1,9.66688e-25,1,1,0,1.40625e+45,0.143814,0.612011,0.244175,0.449039,87.8096
-4.4855e+44,1,1.3095e-24,1,1,0,7.53855e+44,0.143814,0.612011,0.244175,0.449039,88.17
-2.42954e+44,1,1.76887e-24,1,1,0,4.065e+44,0.143814,0.612011,0.244175,0.449039,88.527
-1.32337e+44,1,2.3828e-24,2,3,0,2.20456e+44,0.143814,0.612011,0.244175,0.449039,88.8807
-7.24808e+43,1,3.20119e-24,2,3,0,1.2023e+44,0.143814,0.612011,0.244175,0.449039,89.2312
-3.99113e+43,1,4.28935e-24,1,1,0,6.59293e+43,0.143814,0.612011,0.244175,0.449039,89.5786
-2.20926e+43,1,5.73266e-24,4,15,0,3.63464e+43,0.143814,0.612011,0.244175,0.449039,89.923
-1.2292e+43,1,7.6424e-24,1,1,0,2.01424e+43,0.143814,0.612011,0.244175,0.449039,90.2644
-6.87346e+42,1,1.01633e-23,5,31,0,1.12195e+43,0.143814,0.612011,0.244175,0.449039,90.6028
-3.8624e+42,1,1.34834e-23,3,7,0,6.28064e+42,0.143814,0.612011,0.244175,0.449039,90.9384
-2.18083e+42,1,1.78462e-23,1,1,0,3.53306e+42,0.143814,0.612011,0.244175,0.449039,91.2712
-1.23715e+42,1,2.35663e-23,2,3,0,1.99697e+42,0.143814,0.612011,0.244175,0.449039,91.6013
-7.05049e+41,1,3.105e-23,1,1,0,1.13402e+42,0.143814,0.612011,0.244175,0.449039,91.9287
-4.03616e+41,1,4.08201e-23,2,3,0,6.46922e+41,0.143814,0.612011,0.244175,0.449039,92.2535
-2.32075e+41,1,5.35491e-23,1,1,0,3.70704e+41,0.143814,0.612011,0.244175,0.449039,92.5757
-1.34018e+41,1,7.00992e-23,1,1,0,2.13357e+41,0.143814,0.612011,0.244175,0.449039,92.8954
-7.77196e+40,1,9.15749e-23,7,127,0,1.23324e+41,0.143814,0.612011,0.244175,0.449039,93.2126
-4.52581e+40,1,1.19388e-22,1,1,0,7.15842e+40,0.143814,0.612011,0.244175,0.449039,93.5275
