 9.561260e-003  4.550709e-002  4.711380e-004
 9.951510e-003  4.416932e-002  4.518660e-004
 1.034180e-002  4.711078e-002  4.397990e-004
 1.073200e-002  4.364805e-002  4.198210e-004
 1.112230e-002  4.527587e-002  3.988350e-004
 1.151250e-002  4.788330e-002  3.813180e-004
 1.190280e-002  4.498489e-002  3.760520e-004
 1.229300e-002  4.569983e-002  3.706620e-004
 1.268330e-002  4.377909e-002  3.612490e-004
 1.307350e-002  4.638879e-002  3.432460e-004
 1.346380e-002  4.564713e-002  3.284460e-004
 1.385410e-002  4.646924e-002  3.286760e-004
 1.424430e-002  4.574371e-002  3.244740e-004
 1.463460e-002  4.499639e-002  3.315780e-004
 1.502480e-002  4.391918e-002  3.228850e-004
 1.541510e-002  4.529701e-002  3.015250e-004
 1.580530e-002  4.698677e-002  2.957100e-004
 1.619560e-002  4.564139e-002  2.835080e-004
 1.658580e-002  4.351273e-002  2.875280e-004
 1.697610e-002  4.559590e-002  2.848130e-004
 1.736630e-002  4.524406e-002  2.808230e-004
 1.775660e-002  4.404795e-002  2.717680e-004
 1.814680e-002  4.472980e-002  2.670470e-004
 1.853710e-002  4.371903e-002  2.730830e-004
 1.892730e-002  4.359747e-002  2.658680e-004
 1.931760e-002  4.289819e-002  2.561380e-004
 1.970780e-002  4.462719e-002  2.525090e-004
 2.009810e-002  4.249941e-002  2.571350e-004
 2.048830e-002  4.222618e-002  2.457680e-004
 2.087860e-002  4.320779e-002  2.346710e-004
 2.126880e-002  4.352609e-002  2.341250e-004
 2.165910e-002  4.215772e-002  2.394470e-004
 2.204930e-002  4.341195e-002  2.317320e-004
 2.243960e-002  4.178685e-002  2.356600e-004
 2.282980e-002  4.229037e-002  2.252040e-004
 2.322010e-002  4.490584e-002  2.296680e-004
 2.361030e-002  4.224137e-002  2.206640e-004
 2.400060e-002  4.281645e-002  2.205590e-004
 2.439080e-002  4.326335e-002  2.167560e-004
 2.478110e-002  4.338195e-002  2.194480e-004
 2.517130e-002  4.164651e-002  2.200340e-004
