# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1269983815
# chain_id=1
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,scale,boltzmann_shift
-5.92233e+108,0,8.72325e-34,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.09542e-34,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,5.12713e-35,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,1.2771e-35,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,3.23648e-36,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,8.34024e-37,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.18431e-37,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,5.81116e-38,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,1.5697e-38,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,4.3031e-39,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,1.19665e-39,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,3.37435e-40,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,9.64454e-41,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.79304e-41,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,8.19252e-42,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.43306e-42,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,7.31369e-43,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.2245e-43,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,6.84391e-44,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.12925e-44,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,6.69692e-45,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.12879e-45,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,6.8373e-46,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.21831e-46,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,7.26846e-47,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.40459e-47,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,8.03011e-48,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.70639e-48,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,9.20358e-49,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,3.15743e-49,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,1.09254e-49,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,3.81225e-50,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,1.3412e-50,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,4.75658e-51,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,1.70025e-51,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,6.12456e-52,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.22287e-52,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,8.12758e-53,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.99333e-53,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,1.11028e-53,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,4.14695e-54,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,1.55952e-54,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,5.90418e-55,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-5.92233e+108,0,2.24999e-55,0,1,1,5.92233e+108,0.349475,0.11795,0.118411,0.414165,4.67089,3.06097
-3.09159e+108,1,8.62977e-56,1,1,0,5.37513e+108,0.348656,0.118917,0.118378,0.41405,4.67089,3.43723
-7.20502e+106,1,2.32013e-55,1,1,0,2.49904e+108,0.345568,0.122632,0.118238,0.413562,4.67089,5.61749
-1.84004e+106,1,6.16515e-55,2,3,0,5.67593e+106,0.345058,0.123257,0.118212,0.413472,4.67089,6.41084
-6.42105e+104,1,1.61958e-54,3,7,0,1.53741e+106,0.34416,0.124367,0.118165,0.413308,4.67089,8.36201
-1.8914e+104,0.961538,4.2072e-54,4,26,1,5.17055e+104,0.343948,0.12463,0.118154,0.413268,4.67089,9.07309
-1.55206e+103,1,1.00457e-53,1,1,0,1.47055e+104,0.343593,0.125073,0.118135,0.4132,4.67089,10.5279
-2.7394e+102,1,2.55433e-53,2,3,0,1.18925e+103,0.343404,0.125309,0.118124,0.413163,4.67089,11.5373
-2.60834e+101,1,6.42686e-53,3,7,0,2.12425e+102,0.343193,0.125573,0.118112,0.413122,4.67089,12.9059
-4.74548e+100,1,1.60044e-52,1,1,0,2.00574e+101,0.343068,0.125729,0.118105,0.413097,4.67089,13.8978
-5.25589e+99,1,3.94536e-52,1,1,0,3.66342e+100,0.342931,0.125902,0.118098,0.41307,4.67089,15.1786
-9.50214e+98,1,9.63012e-52,2,3,0,4.04654e+99,0.34284,0.126016,0.118092,0.413052,4.67089,16.1742
-1.21115e+98,1,2.32787e-51,4,15,0,7.31283e+98,0.342744,0.126137,0.118087,0.413033,4.67089,17.3733
-2.16169e+97,1,5.57382e-51,1,1,0,9.33057e+97,0.342674,0.126225,0.118083,0.413019,4.67089,18.3765
-3.10721e+96,1,1.32219e-50,5,31,0,1.66218e+97,0.342603,0.126314,0.118079,0.413004,4.67089,19.5057
-5.52296e+95,1,3.10784e-50,3,7,0,2.39552e+96,0.342547,0.126384,0.118075,0.412993,4.67089,20.5114
-8.74446e+94,1,7.23979e-50,2,3,0,4.25035e+95,0.342493,0.126452,0.118072,0.412982,4.67089,21.5843
-8.74446e+94,0,6.68699e-49,0,1,1,8.74446e+94,0.342493,0.126452,0.118072,0.412982,4.67089,21.5843
-8.74446e+94,0,1.56146e-48,0,1,1,8.74446e+94,0.342493,0.126452,0.118072,0.412982,4.67089,21.5843
-4.22114e+94,1,1.53959e-49,1,1,0,7.73204e+94,0.342493,0.126452,0.118072,0.412982,4.67089,22.0084
-2.84456e+94,1,1.60348e-49,1,1,0,4.01533e+94,0.342493,0.126452,0.118072,0.412982,4.67089,22.2382
-5.56653e+93,1,2.16881e-49,2,3,0,2.64239e+94,0.342493,0.126453,0.118072,0.412982,4.67089,23.188
-2.20765e+93,1,3.39168e-49,4,15,0,5.34537e+93,0.342493,0.126453,0.118072,0.412982,4.67089,23.7265
-1.61825e+93,1,5.77339e-49,1,1,0,2.13443e+93,0.342493,0.126453,0.118072,0.412982,4.67089,23.9073
-7.69003e+92,1,1.03311e-48,1,1,0,1.42578e+93,0.342493,0.126453,0.118072,0.412982,4.67089,24.3405
-2.20363e+92,1,1.90234e-48,1,1,0,6.17486e+92,0.342493,0.126453,0.118072,0.412982,4.67089,25.0682
-5.84068e+91,1,3.55582e-48,1,1,0,1.75201e+92,0.342493,0.126453,0.118072,0.412982,4.67089,25.8414
-1.55722e+91,1,6.68699e-48,1,1,0,4.64714e+91,0.342493,0.126453,0.118072,0.412982,4.67089,26.6111
-4.15284e+90,1,1.25774e-47,2,3,0,1.23909e+91,0.342493,0.126453,0.118072,0.412982,4.67089,27.3806
-1.12117e+90,1,2.35668e-47,3,7,0,3.30946e+90,0.342493,0.126453,0.118072,0.412982,4.67089,28.143
-3.07475e+89,1,4.3874e-47,1,1,0,8.9524e+89,0.342493,0.126453,0.118072,0.412982,4.67089,28.8963
-8.59496e+88,1,8.10124e-47,1,1,0,2.46119e+89,0.342493,0.126453,0.118072,0.412982,4.67089,29.6385
-2.45332e+88,1,1.48198e-46,2,3,0,6.89896e+88,0.342493,0.126453,0.118072,0.412982,4.67089,30.3685
-7.15866e+87,1,2.68398e-46,3,7,0,1.97517e+88,0.342493,0.126453,0.118072,0.412982,4.67089,31.0856
-2.13652e+87,1,4.81053e-46,2,3,0,5.78188e+87,0.342493,0.126453,0.118072,0.412982,4.67089,31.7897
-6.52302e+86,1,8.53117e-46,1,1,0,1.73136e+87,0.342493,0.126453,0.118072,0.412982,4.67089,32.4805
-2.03706e+86,1,1.49699e-45,1,1,0,5.30404e+86,0.342493,0.126453,0.118072,0.412982,4.67089,33.1581
-6.50483e+85,1,2.59934e-45,2,3,0,1.66213e+86,0.342493,0.126453,0.118072,0.412982,4.67089,33.8228
-2.12304e+85,1,4.46697e-45,1,1,0,5.32613e+85,0.342493,0.126453,0.118072,0.412982,4.67089,34.4747
-7.07846e+84,1,7.59912e-45,1,1,0,1.74442e+85,0.342493,0.126453,0.118072,0.412981,4.67089,35.1142
-2.4095e+84,1,1.28004e-44,4,15,0,5.83639e+84,0.342493,0.126453,0.118072,0.412981,4.67089,35.7417
-8.36864e+83,1,2.13557e-44,4,15,0,1.99358e+84,0.342493,0.126453,0.118072,0.412981,4.67089,36.3574
-2.9638e+83,1,3.52984e-44,3,7,0,6.94781e+83,0.342493,0.126453,0.118072,0.412981,4.67089,36.9618
-1.06963e+83,1,5.78199e-44,1,1,0,2.46893e+83,0.342493,0.126453,0.118072,0.412981,4.67089,37.5552
-3.93129e+82,1,9.38873e-44,2,3,0,8.93997e+82,0.342493,0.126453,0.118072,0.412981,4.67089,38.138
-1.47055e+82,1,1.51171e-43,1,1,0,3.29651e+82,0.342493,0.126453,0.118072,0.412981,4.67089,38.7106
-5.59512e+81,1,2.41429e-43,1,1,0,1.23706e+82,0.342493,0.126453,0.118072,0.412981,4.67089,39.2732
-2.16403e+81,1,3.8255e-43,4,15,0,4.72151e+81,0.342493,0.126453,0.118072,0.412981,4.67089,39.8263
-8.50345e+80,1,6.01566e-43,4,15,0,1.83175e+81,0.342493,0.126453,0.118072,0.412981,4.67089,40.3702
-3.39285e+80,1,9.39047e-43,2,3,0,7.21938e+80,0.342493,0.126453,0.118072,0.412981,4.67089,40.9051
-1.37386e+80,1,1.45549e-42,4,15,0,2.88896e+80,0.342493,0.126453,0.118072,0.412981,4.67089,41.4315
-5.64298e+79,1,2.24057e-42,1,1,0,1.17317e+80,0.342493,0.126453,0.118072,0.412981,4.67089,41.9496
-2.34989e+79,1,3.42636e-42,4,15,0,4.83208e+79,0.342493,0.126453,0.118072,0.412981,4.67089,42.4597
-9.91652e+78,1,5.20631e-42,1,1,0,2.01768e+79,0.342493,0.126453,0.118072,0.412981,4.67089,42.962
-4.23884e+78,1,7.86219e-42,1,1,0,8.53715e+78,0.342493,0.126454,0.118072,0.412981,4.67089,43.4569
-1.83453e+78,1,1.18022e-41,2,3,0,3.65865e+78,0.342493,0.126454,0.118072,0.412981,4.67089,43.9445
-8.03557e+77,1,1.76146e-41,1,1,0,1.58741e+78,0.342493,0.126454,0.118072,0.412981,4.67089,44.4252
-3.56082e+77,1,2.61431e-41,4,15,0,6.97014e+77,0.342493,0.126454,0.118072,0.412981,4.67089,44.8991
-1.59574e+77,1,3.85916e-41,1,1,0,3.09605e+77,0.342493,0.126454,0.118072,0.412981,4.67089,45.3664
-7.22931e+76,1,5.66701e-41,1,1,0,1.39067e+77,0.342493,0.126454,0.118072,0.412981,4.67089,45.8274
-3.30983e+76,1,8.27966e-41,1,1,0,6.31451e+76,0.342493,0.126454,0.118072,0.412981,4.67089,46.2823
-1.5309e+76,1,1.20375e-40,2,3,0,2.89736e+76,0.342493,0.126454,0.118072,0.412981,4.67089,46.7312
-7.15126e+75,1,1.74179e-40,1,1,0,1.34298e+76,0.342493,0.126454,0.118072,0.412981,4.67089,47.1744
-3.37274e+75,1,2.50869e-40,2,3,0,6.28652e+75,0.342493,0.126454,0.118072,0.412981,4.67089,47.612
-1.60555e+75,1,3.59711e-40,1,1,0,2.97092e+75,0.342493,0.126454,0.118072,0.412981,4.67089,48.0442
-7.71232e+74,1,5.13538e-40,5,31,0,1.41706e+75,0.342493,0.126454,0.118072,0.412981,4.67089,48.4711
-3.73724e+74,1,7.30061e-40,2,3,0,6.81996e+74,0.342493,0.126454,0.118072,0.412981,4.67089,48.8929
-3.73724e+74,0,8.26906e-39,0,1,1,3.73724e+74,0.342493,0.126454,0.118072,0.412981,4.67089,48.8929
-3.73724e+74,0,1.93088e-38,0,1,1,3.73724e+74,0.342493,0.126454,0.118072,0.412981,4.67089,48.8929
-1.35229e+74,1,1.90383e-39,4,15,0,3.57122e+74,0.342493,0.126454,0.118072,0.412981,4.67089,49.4848
-8.71041e+73,1,1.98285e-39,2,3,0,1.33248e+74,0.342493,0.126454,0.118072,0.412981,4.67089,49.7409
-5.18582e+73,1,2.68192e-39,2,3,0,8.54722e+73,0.342493,0.126454,0.118072,0.412981,4.67089,50.0429
-4.23003e+73,1,4.19411e-39,1,1,0,5.10156e+73,0.342493,0.126454,0.118072,0.412981,4.67089,50.1615
-8.7186e+72,1,7.13931e-39,2,3,0,3.93597e+73,0.342493,0.126454,0.118072,0.412981,4.67089,51.0811
-2.77308e+72,1,1.27753e-38,3,7,0,8.2783e+72,0.342493,0.126454,0.118072,0.412981,4.67089,51.748
-1.92164e+72,1,2.35241e-38,1,1,0,2.65139e+72,0.342493,0.126454,0.118072,0.412981,4.67089,51.9616
-7.82844e+71,1,4.39709e-38,4,15,0,1.63803e+72,0.342493,0.126454,0.118072,0.412981,4.67089,52.4845
-2.08505e+71,1,8.26906e-38,1,1,0,6.23246e+71,0.342493,0.126454,0.118072,0.412981,4.67089,53.2548
-5.77982e+70,1,1.55531e-37,4,15,0,1.66796e+71,0.342493,0.126454,0.118072,0.412981,4.67089,54.0018
-1.60088e+70,1,2.91424e-37,2,3,0,4.6232e+70,0.342493,0.126454,0.118072,0.412981,4.67089,54.7493
-4.5113e+69,1,5.42541e-37,1,1,0,1.28332e+70,0.342493,0.126454,0.118072,0.412981,4.67089,55.4867
-1.29292e+69,1,1.00179e-36,1,1,0,3.62438e+69,0.342493,0.126454,0.118072,0.412981,4.67089,56.2144
-3.77928e+68,1,1.8326e-36,2,3,0,1.04148e+69,0.342493,0.126454,0.118072,0.412981,4.67089,56.9305
-1.12782e+68,1,3.31898e-36,1,1,0,3.05308e+68,0.342493,0.126454,0.118072,0.412981,4.67089,57.6346
-3.43838e+67,1,5.94865e-36,2,3,0,9.139e+67,0.342493,0.126454,0.118072,0.412981,4.67089,58.3262
-1.07115e+67,1,1.05495e-35,2,3,0,2.79512e+67,0.342493,0.126454,0.118072,0.412981,4.67089,59.0053
-3.40964e+66,1,1.85116e-35,3,7,0,8.73621e+66,0.342493,0.126454,0.118072,0.412981,4.67089,59.6718
-1.10874e+66,1,3.21431e-35,1,1,0,2.79021e+66,0.342493,0.126454,0.118072,0.412981,4.67089,60.3259
-3.68174e+65,1,5.5238e-35,4,15,0,9.10389e+65,0.342493,0.126454,0.118072,0.412981,4.67089,60.9678
-1.24789e+65,1,9.39699e-35,2,3,0,3.03335e+65,0.342493,0.126454,0.118072,0.412981,4.67089,61.5977
-4.31492e+64,1,1.58288e-34,1,1,0,1.03161e+65,0.342493,0.126454,0.118072,0.412981,4.67089,62.2161
-1.52124e+64,1,2.64082e-34,1,1,0,3.5791e+64,0.342493,0.126454,0.118072,0.412981,4.67089,62.8231
-5.46512e+63,1,4.36496e-34,5,31,0,1.26604e+64,0.342493,0.126454,0.118072,0.412981,4.67089,63.4192
-1.9995e+63,1,7.14994e-34,1,1,0,4.56329e+63,0.342493,0.126454,0.118072,0.412981,4.67089,64.0046
-7.44576e+62,1,1.161e-33,2,3,0,1.67497e+63,0.342493,0.126454,0.118072,0.412981,4.67089,64.5798
-2.82037e+62,1,1.86937e-33,1,1,0,6.25718e+62,0.342493,0.126454,0.118072,0.412981,4.67089,65.145
-1.08609e+62,1,2.98549e-33,3,7,0,2.37758e+62,0.342493,0.126454,0.118072,0.412981,4.67089,65.7006
-4.24956e+61,1,4.73057e-33,2,3,0,9.18385e+61,0.342493,0.126454,0.118072,0.412981,4.67089,66.247
-1.68853e+61,1,7.4389e-33,2,3,0,3.60418e+61,0.342493,0.126454,0.118072,0.412981,4.67089,66.7844
-6.8097e+60,1,1.16122e-32,2,3,0,1.4363e+61,0.342493,0.126454,0.118072,0.412981,4.67089,67.3131
-2.78603e+60,1,1.79985e-32,1,1,0,5.8091e+60,0.342493,0.126454,0.118072,0.412981,4.67089,67.8335
-1.15577e+60,1,2.77066e-32,3,7,0,2.38332e+60,0.342493,0.126454,0.118072,0.412981,4.67089,68.3458
-4.85934e+59,1,4.237e-32,4,15,0,9.91405e+59,0.342493,0.126454,0.118072,0.412981,4.67089,68.8503
-2.06973e+59,1,6.43806e-32,3,7,0,4.17941e+59,0.342493,0.126454,0.118072,0.412981,4.67089,69.3472
-8.92671e+58,1,9.7223e-32,2,3,0,1.78475e+59,0.342493,0.126454,0.118072,0.412981,4.67089,69.8369
-3.89702e+58,1,1.45945e-31,1,1,0,7.7171e+58,0.342493,0.126454,0.118072,0.412981,4.67089,70.3195
-1.72134e+58,1,2.17821e-31,1,1,0,3.37726e+58,0.342493,0.126454,0.118072,0.412981,4.67089,70.7952
-7.69e+57,1,3.23283e-31,1,1,0,1.49534e+58,0.342493,0.126454,0.118072,0.412981,4.67089,71.2644
-3.47342e+57,1,4.77219e-31,1,1,0,6.69599e+57,0.342493,0.126454,0.118072,0.412981,4.67089,71.7272
-1.58565e+57,1,7.00776e-31,1,1,0,3.03133e+57,0.342493,0.126454,0.118072,0.412981,4.67089,72.1837
-7.31368e+56,1,1.02385e-30,1,1,0,1.38691e+57,0.342493,0.126454,0.118072,0.412981,4.67089,72.6343
-3.40723e+56,1,1.48855e-30,1,1,0,6.41079e+56,0.342493,0.126454,0.118072,0.412981,4.67089,73.079
-1.60278e+56,1,2.15387e-30,1,1,0,2.99288e+56,0.342493,0.126454,0.118072,0.412981,4.67089,73.5182
-7.61074e+55,1,3.10222e-30,1,1,0,1.41075e+56,0.342493,0.126454,0.118072,0.412981,4.67089,73.9518
-3.64702e+55,1,4.44815e-30,1,1,0,6.71224e+55,0.342493,0.126454,0.118072,0.412981,4.67089,74.3801
-1.76317e+55,1,6.35036e-30,2,3,0,3.22271e+55,0.342493,0.126454,0.118072,0.412981,4.67089,74.8033
-8.59766e+54,1,9.02785e-30,4,15,0,1.56098e+55,0.342493,0.126454,0.118072,0.412981,4.67089,75.2215
-4.22759e+54,1,1.27818e-29,1,1,0,7.62576e+54,0.342493,0.126454,0.118072,0.412981,4.67089,75.6348
-2.0957e+54,1,1.80248e-29,4,15,0,3.75642e+54,0.342493,0.126454,0.118072,0.412981,4.67089,76.0434
-1.04711e+54,1,2.53202e-29,4,15,0,1.86538e+54,0.342493,0.126454,0.118072,0.412981,4.67089,76.4474
-5.27209e+53,1,3.54348e-29,3,7,0,9.33616e+53,0.342493,0.126454,0.118072,0.412981,4.67089,76.8469
-2.67434e+53,1,4.94089e-29,2,3,0,4.70848e+53,0.342493,0.126454,0.118072,0.412981,4.67089,77.2421
-1.36648e+53,1,6.86489e-29,3,7,0,2.3923e+53,0.342493,0.126454,0.118072,0.412981,4.67089,77.6331
-7.03171e+52,1,9.50511e-29,2,3,0,1.2243e+53,0.342493,0.126454,0.118072,0.412981,4.67089,78.0199
-3.64342e+52,1,1.31164e-28,1,1,0,6.30977e+52,0.342493,0.126454,0.118072,0.412981,4.67089,78.4027
-1.90052e+52,1,1.80404e-28,3,7,0,3.27426e+52,0.342493,0.126454,0.118072,0.412981,4.67089,78.7817
-9.97867e+51,1,2.47336e-28,4,15,0,1.71045e+52,0.342493,0.126454,0.118072,0.412981,4.67089,79.1568
-5.2728e+51,1,3.38043e-28,1,1,0,8.99352e+51,0.342493,0.126454,0.118072,0.412981,4.67089,79.5282
-2.80356e+51,1,4.60613e-28,3,7,0,4.75886e+51,0.342493,0.126454,0.118072,0.412981,4.67089,79.896
