# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1239937951
# chain_id=2
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,scale
-183.011,4.94062e-10,0.000962892,1,1,0,183.247,0.0166804,0.03558,0.652267,0.295473,1.14353
-183.458,0.998485,9.77147e-05,10,1023,0,186.464,0.0170465,0.0346128,0.660252,0.288089,1.14328
-183.493,0.9998,0.000192756,5,63,0,183.874,0.0170432,0.0345968,0.660434,0.287926,1.14441
-180.351,0.999699,0.000377866,9,511,0,183.672,0.0169754,0.03742,0.625805,0.3198,1.14541
-180.073,0.239808,0.00073286,10,1023,0,182.381,0.0250376,0.0545891,0.617869,0.302505,1.14644
-180.059,0.977448,0.000160407,4,31,0,181.333,0.0250602,0.0546135,0.617906,0.30242,1.14643
-180.719,0.999072,0.000291342,10,1023,0,182.464,0.0266851,0.0471692,0.656806,0.26934,1.1445
-180.723,0.99883,0.000556868,10,1023,0,182.442,0.035642,0.0585226,0.599007,0.306828,1.14723
-180.723,0.00107886,0.0010524,1,3,0,183.844,0.035642,0.0585226,0.599007,0.306828,1.14723
-180.666,0.979584,0.000125135,10,1023,0,183.687,0.0338667,0.0637856,0.618214,0.284133,1.14563
-180.109,0.999923,0.000224812,10,1023,0,181.682,0.0358249,0.0640573,0.606455,0.293663,1.14665
-176.805,0.92515,0.000422714,10,1023,0,183.131,0.0374335,0.037648,0.623715,0.301204,1.14521
-174.016,0.313721,0.000643097,10,1023,0,180.891,0.051149,0.0381817,0.640296,0.270373,1.14477
-173.955,0.999287,0.000189673,9,991,0,174.498,0.0514137,0.0381219,0.640221,0.270244,1.14437
-175.14,0.917033,0.00035101,10,1023,0,180.25,0.0431244,0.0316004,0.645059,0.280216,1.14458
-175.834,0.866565,0.000518042,10,1023,0,180.455,0.0482477,0.048104,0.642523,0.261126,1.14413
-177.669,0.557451,0.000666,8,511,0,178.975,0.0540862,0.0437363,0.628914,0.273264,1.1441
-178.374,0.694869,0.000383085,2,3,0,182.839,0.0540485,0.0437435,0.628691,0.273517,1.14639
-177.346,0.972682,0.000316217,10,1023,0,182.635,0.055505,0.0237059,0.660481,0.260308,1.14452
-174.088,0.804811,0.000531322,8,451,0,178.59,0.0588191,0.0244707,0.675991,0.24072,1.14307
-173.919,0.923666,0.000579121,8,255,0,174.533,0.0588983,0.024394,0.673492,0.243216,1.14321
-175.183,0.0685613,0.00084939,1,3,0,178.004,0.0588684,0.0243874,0.673837,0.242907,1.14178
-173.062,0.999131,0.00014696,8,439,0,175.696,0.0598251,0.0240088,0.672611,0.243555,1.14295
-173.863,0.996451,0.000260776,10,1023,0,174.42,0.0653619,0.0231391,0.63424,0.277259,1.14405
-176.671,0.999052,0.00045577,9,511,0,181.134,0.0700577,0.0223491,0.619591,0.288002,1.14515
-176.529,0.453584,0.00079504,3,11,0,177.546,0.0700578,0.0223955,0.619704,0.287843,1.14504
-172.846,0.99599,0.000367015,10,1023,0,178.108,0.0749104,0.0283721,0.693614,0.203103,1.14187
-172.576,0.824445,0.000631156,9,767,0,173.445,0.0764298,0.028816,0.690242,0.204513,1.14147
-171.814,0.616154,0.00071488,7,127,0,172.768,0.0767549,0.0285725,0.685281,0.209392,1.14174
-171.132,0.652873,0.000492955,8,311,0,175.467,0.0807783,0.0282899,0.671319,0.219613,1.14328
-170.708,0.999954,0.000372382,8,375,0,171.575,0.0882981,0.0283667,0.66396,0.219375,1.14236
-169.621,0.815043,0.000636175,10,1023,0,171.421,0.136901,0.0150313,0.697046,0.151021,1.14068
-169.692,0.72,0.00070174,10,1023,0,171.309,0.139367,0.0152802,0.71278,0.132572,1.14012
-169.827,1,0.00062043,10,1023,0,172.326,0.101782,0.0247958,0.663059,0.210362,1.14271
-169.827,0.120476,0.00104473,1,3,0,170.607,0.101782,0.0247958,0.663059,0.210362,1.14271
-168.99,0.997212,0.000234803,10,1023,0,172.445,0.123465,0.0255497,0.700797,0.150187,1.14078
-169.861,0.8794,0.000392469,10,1023,0,170.879,0.125035,0.020402,0.689354,0.165208,1.14189
-170.342,0.605743,0.000499689,7,131,0,172.625,0.126175,0.0204034,0.687004,0.166417,1.14075
-168.953,0.94725,0.000343533,10,1023,0,171.861,0.117389,0.0227086,0.68206,0.177842,1.14187
-169.142,0.978747,0.000507318,10,1023,0,170.282,0.103013,0.034308,0.672427,0.190252,1.14275
-169.13,0.229763,0.000799303,3,9,1,171.112,0.102896,0.0343022,0.672651,0.190151,1.14273
-169.048,0.986827,0.000241017,10,1023,0,169.544,0.10206,0.0324728,0.674836,0.190631,1.14257
-168.95,0.965994,0.000385902,10,1023,0,169.449,0.103784,0.0330136,0.678993,0.18421,1.14227
-170.092,0.804167,0.000587136,10,1023,0,170.305,0.101321,0.040823,0.674051,0.183805,1.14219
-169.398,0.381998,0.000626374,6,121,0,171.915,0.100284,0.0407331,0.676155,0.182828,1.14267
-169.615,0.999566,0.000269347,10,1023,0,173.764,0.100613,0.0393775,0.663399,0.196611,1.14313
-169.74,0.995161,0.000437699,10,1023,0,170.23,0.1025,0.0461559,0.667437,0.183906,1.14317
-170.221,0.240648,0.00070067,10,1023,0,173.325,0.105541,0.0355105,0.691007,0.167941,1.14235
-170.148,0.999868,0.000226278,10,1023,0,172.844,0.105296,0.050192,0.663725,0.180787,1.14331
-169.728,0.998982,0.000365075,10,1023,0,171.758,0.137965,0.0422222,0.694309,0.125503,1.14161
-169.944,0.747002,0.000584744,10,1023,0,173.908,0.106675,0.0296538,0.662067,0.201604,1.14311
-170.677,0.998986,0.000551545,9,1023,0,172.595,0.0955575,0.0285911,0.65284,0.223011,1.14324
-170.688,0.238266,0.000876685,2,5,1,172.795,0.095605,0.0285436,0.652803,0.223049,1.14324
-170.056,0.99122,0.000289552,10,1023,0,173.301,0.106275,0.0330547,0.701375,0.159296,1.14124
-170.409,0.927214,0.000452101,6,79,0,170.643,0.106455,0.0330304,0.700932,0.159582,1.14167
-173.161,0.445979,0.000616619,10,1023,0,174.847,0.13916,0.0161906,0.690427,0.154222,1.14211
-169.849,0.989517,0.000315945,7,135,0,174.274,0.13626,0.0162085,0.69482,0.152711,1.14057
-171.342,0.975363,0.000487752,10,1023,0,175.584,0.142344,0.0171488,0.682383,0.158124,1.14163
-170.677,0.959985,0.000728574,10,1023,0,173.814,0.126009,0.00891574,0.681876,0.183199,1.14155
-170.625,0.333361,0.00105099,1,3,0,171.34,0.126124,0.00891057,0.681812,0.183154,1.14148
-170.832,0.974937,0.000434684,10,1023,0,174.97,0.125425,0.0100989,0.679468,0.185008,1.1412
-173.287,0.428111,0.000644921,10,1023,0,176.566,0.145154,0.0254036,0.696726,0.132716,1.13983
-171.904,0.994237,0.000324793,3,11,0,173.693,0.145193,0.0253956,0.696828,0.132582,1.14183
-170.529,0.978575,0.000499058,9,511,0,172.322,0.134738,0.0238904,0.715959,0.125412,1.13962
-170.001,0.524626,0.000740603,10,1023,0,170.94,0.136558,0.0276423,0.692493,0.143308,1.14075
-171.133,0.92483,0.00045361,10,1023,0,174.258,0.150905,0.0257819,0.710017,0.113296,1.1397
-172.736,0.84927,0.000604584,10,1023,0,174.577,0.125712,0.0551534,0.671296,0.147839,1.14215
-170.181,0.958021,0.000694855,10,1023,0,173.89,0.120446,0.0161043,0.691091,0.172359,1.14182
-170.181,9.98887e-05,0.000982026,1,3,1,173.235,0.120446,0.0161043,0.691091,0.172359,1.14182
-170.383,0.989732,0.000222869,10,1023,0,172.959,0.106297,0.0183389,0.706275,0.169089,1.14105
-171.552,0.868335,0.00033505,9,1023,0,173.987,0.114841,0.0185842,0.714052,0.152522,1.13956
-170.078,0.999995,0.00039896,10,1023,0,172.605,0.111035,0.0188579,0.706311,0.163796,1.14025
-173.483,0.370195,0.000607494,10,1023,0,177.27,0.154317,0.0284093,0.677911,0.139362,1.1423
-171.977,0.99486,0.000283343,8,255,0,174.136,0.147765,0.0284786,0.680469,0.143288,1.14127
-168.86,0.962753,0.000426261,10,1023,0,172.905,0.117961,0.020331,0.697617,0.164091,1.14101
-169.308,0.930599,0.000601948,10,1023,0,169.52,0.106616,0.0145206,0.686699,0.192164,1.1412
-169.308,0.00591154,0.000798513,2,5,0,171.375,0.106616,0.0145206,0.686699,0.192164,1.1412
-169.497,0.992048,0.000192584,9,631,0,170.549,0.10363,0.0144762,0.696414,0.185479,1.14095
-171.109,0.832413,0.000286526,10,1023,0,172.482,0.122383,0.0144998,0.686074,0.177043,1.14054
-170.875,1,0.00031742,3,15,0,171.297,0.122333,0.0145077,0.686185,0.176975,1.14207
-170.875,3.23002e-242,0.121966,1,1,0,172.208,0.122333,0.0145077,0.686185,0.176975,1.14207
-170.875,0,0.284798,0,1,1,171.96,0.122333,0.0145077,0.686185,0.176975,1.14207
-169.426,0.726538,0.0280809,4,31,0,174.696,0.120717,0.015861,0.689799,0.173623,1.14085
-169.15,0.992003,0.0141125,3,7,0,169.822,0.120574,0.0159548,0.690022,0.17345,1.14102
-169.539,0.967145,0.0177003,6,87,0,170.259,0.120326,0.0154679,0.691821,0.172386,1.14069
-169.349,1,0.024235,2,7,0,169.542,0.120229,0.0155103,0.692237,0.172024,1.14145
-170.359,0.464947,0.0402234,7,127,0,174.006,0.132986,0.0339505,0.713914,0.11915,1.14083
-169.215,0.970913,0.0133959,9,567,0,172.223,0.104066,0.0170372,0.685393,0.193504,1.1418
-169.504,1,0.0219447,8,255,0,170.612,0.112666,0.0449959,0.685403,0.156936,1.14225
-169.97,0.985544,0.0404747,6,127,0,171.404,0.148527,0.0235998,0.701993,0.12588,1.14077
-169.97,0.0920344,0.0724352,1,3,0,170.954,0.148527,0.0235998,0.701993,0.12588,1.14077
-169.585,1,0.0077652,7,127,0,170.034,0.144592,0.0242755,0.706188,0.124944,1.14048
-170.391,0.973042,0.0148012,6,103,0,170.863,0.143347,0.0252607,0.698123,0.133268,1.14037
-170.852,0.986718,0.0259648,4,23,0,171.533,0.147628,0.0244031,0.694847,0.133121,1.1415
-169.309,0.997289,0.0474687,5,31,0,171.106,0.136177,0.0188781,0.705436,0.13951,1.1406
-169.309,0.0790781,0.0892836,1,3,1,171.383,0.136177,0.0188781,0.705436,0.13951,1.1406
-169.479,0.997843,0.00989182,7,147,0,169.799,0.131739,0.0193221,0.709275,0.139665,1.14063
-169.502,0.998671,0.0187573,9,511,0,170.206,0.1062,0.0216101,0.672117,0.200073,1.14254
-171.408,0.799141,0.035376,6,95,0,172.318,0.0915054,0.012834,0.68856,0.2071,1.14214
-171.651,0.930026,0.0363016,6,127,0,173.58,0.0964494,0.00875795,0.687547,0.207245,1.14055
-170.827,0.505799,0.0550596,5,47,0,171.95,0.0984726,0.00875572,0.702003,0.190769,1.14034
-169.582,0.977773,0.0236771,7,255,0,173.232,0.138278,0.0226294,0.698113,0.14098,1.14121
-170.786,0.892441,0.041222,6,95,0,171.885,0.142703,0.0147771,0.726035,0.116485,1.13967
-170.025,0.852443,0.0555055,7,127,0,171.379,0.145931,0.0361711,0.694256,0.123642,1.14148
-170.025,2.53264e-15,0.0662865,1,3,1,175.838,0.145931,0.0361711,0.694256,0.123642,1.14148
-169.24,0.999305,0.00691119,9,767,0,173.507,0.122926,0.0400517,0.679418,0.157605,1.14225
-171.045,0.996926,0.0127028,9,511,0,171.835,0.156518,0.0161065,0.704912,0.122463,1.14011
-170.347,0.99466,0.0229588,7,255,0,173.469,0.13221,0.0128131,0.721818,0.133159,1.13951
-169.307,0.849016,0.040829,7,255,0,172.085,0.111417,0.0126259,0.6889,0.187057,1.14144
-169.251,0.960097,0.0480995,6,127,0,169.883,0.122818,0.0177583,0.703312,0.156111,1.14092
-169.251,1.6445e-11,0.0766042,1,3,1,171.464,0.122818,0.0177583,0.703312,0.156111,1.14092
-169.821,0.992009,0.00892393,8,415,0,170.634,0.12642,0.0256946,0.689142,0.158743,1.14204
-170.195,0.999995,0.0155838,7,255,0,172.485,0.127615,0.0104643,0.7067,0.155221,1.14077
-170.203,0.990225,0.0275489,8,255,0,171.098,0.129474,0.0103935,0.717527,0.142605,1.13999
-169.564,0.985413,0.0470203,7,127,0,170.86,0.1307,0.0208162,0.712943,0.135541,1.1404
-169.564,0.197514,0.0785687,2,5,1,170.217,0.1307,0.0208162,0.712943,0.135541,1.1404
-170.053,0.973148,0.0166737,3,15,0,170.293,0.130873,0.0210065,0.712422,0.135699,1.1398
-170.038,0.999988,0.0269879,7,255,0,172.628,0.13711,0.0159159,0.695948,0.151026,1.14042
-169.85,0.999996,0.0464494,6,63,0,170.609,0.120627,0.023451,0.710769,0.145153,1.14077
-169.85,0.0740511,0.0792806,1,3,0,169.97,0.120627,0.023451,0.710769,0.145153,1.14077
-169.104,0.999049,0.0128973,7,255,0,170.457,0.122859,0.0341565,0.689879,0.153106,1.14137
-169.489,0.999565,0.0219909,7,191,0,170.147,0.127626,0.0150358,0.693875,0.163463,1.14065
-169.521,0.996519,0.0372461,7,159,0,170.954,0.0965032,0.0206072,0.688948,0.193942,1.14175
-170.597,0.217907,0.0621251,2,7,0,172.109,0.0981801,0.0197813,0.689161,0.192877,1.14085
-171.05,0.999953,0.015187,8,383,0,171.91,0.115982,0.00531613,0.707018,0.171684,1.14079
-171.32,0.883219,0.0255153,2,3,0,172.89,0.115897,0.00523861,0.707101,0.171764,1.14087
-171.8,0.998138,0.0320707,8,319,0,173.645,0.10857,0.000503232,0.703523,0.187404,1.1401
-174.321,0.627325,0.0529712,7,191,0,175.826,0.0975858,0.00166303,0.722308,0.178444,1.13931
-174.636,0.866161,0.0358263,4,15,0,175.46,0.0974567,0.0016499,0.724282,0.176612,1.13927
-172.013,0.807124,0.0429282,7,255,0,180.779,0.113515,0.00398887,0.717048,0.165448,1.1403
-172.013,8.46951e-242,0.17857,1,1,0,173.624,0.113515,0.00398887,0.717048,0.165448,1.1403
-172.013,0,0.416973,0,1,1,174.467,0.113515,0.00398887,0.717048,0.165448,1.1403
-170.708,0.995087,0.0411133,5,31,0,173.153,0.11802,0.00549864,0.693841,0.182641,1.14132
-171.58,0.998295,0.0422627,5,63,0,174.243,0.113543,0.00117279,0.689655,0.19563,1.1405
-171.398,0.803228,0.0568313,6,95,0,173.653,0.137995,0.00871199,0.713287,0.140006,1.14056
-168.997,0.801317,0.0493902,6,127,0,172.7,0.111429,0.0171987,0.685931,0.185442,1.14139
-168.868,0.877225,0.0450147,6,127,0,170.742,0.119243,0.0316957,0.685935,0.163127,1.14201
-168.882,0.999965,0.053856,5,31,0,169.344,0.12372,0.0239741,0.687777,0.16453,1.14139
-168.862,0.228598,0.0976065,2,5,0,169.814,0.122546,0.0229415,0.691283,0.163229,1.14114
-170.982,0.999987,0.0158388,8,383,0,172.02,0.0794608,0.0117954,0.681859,0.226885,1.14167
-169.201,0.995341,0.029616,7,143,0,171.826,0.113694,0.0232674,0.700288,0.162751,1.14121
-169.332,0.998908,0.0551461,5,31,0,169.638,0.125545,0.0377548,0.681229,0.155471,1.1419
-169.386,0.310702,0.104256,1,3,0,171.873,0.123867,0.0410612,0.683174,0.151898,1.14188
-169.622,0.999063,0.0227674,6,63,0,170.069,0.120417,0.0308979,0.707305,0.141381,1.14086
-169.196,0.978835,0.0433788,5,31,0,169.769,0.13171,0.0302432,0.688459,0.149587,1.14138
-169.196,0.0167459,0.0772861,4,15,0,170.618,0.13171,0.0302432,0.688459,0.149587,1.14138
-170.236,0.998131,0.00709403,9,575,0,171.691,0.114387,0.0366865,0.700373,0.148553,1.14179
-171.047,0.99948,0.0135351,7,127,0,171.973,0.117906,0.0557788,0.670209,0.156106,1.14358
-169.757,1,0.0257306,5,31,0,171.233,0.115667,0.0471223,0.676263,0.160947,1.1424
-171.028,0.872311,0.0485665,6,71,0,171.547,0.109608,0.00582799,0.686685,0.197879,1.14059
-169.314,0.987514,0.0620635,5,47,0,171.106,0.106052,0.0178116,0.685699,0.190438,1.14191
-169.516,0.313498,0.111122,1,3,0,172.233,0.108371,0.0167922,0.680087,0.19475,1.14142
-169.927,0.988935,0.0273281,7,179,0,170.788,0.120053,0.00749191,0.707987,0.164468,1.14036
-169.634,0.772275,0.0490399,5,63,0,171.595,0.117408,0.0302711,0.6758,0.17652,1.14179
-169.263,0.955254,0.0466851,6,87,0,170.728,0.118139,0.039212,0.686622,0.156027,1.14169
-173.926,0.207324,0.075048,7,127,0,174.654,0.092287,0.000105219,0.672863,0.234745,1.14223
-175.94,0.998063,0.0143855,9,511,0,178.02,0.131694,1.46494e-07,0.701386,0.16692,1.14035
-176.163,0.998644,0.02614,6,127,0,177.326,0.132438,1.18237e-07,0.718631,0.148931,1.13953
-175.32,0.846514,0.0471049,7,191,0,179.547,0.0877872,1.13801e-05,0.689979,0.222222,1.14165
-175.501,0.977742,0.0552212,7,127,0,177.096,0.102508,3.89329e-06,0.715083,0.182405,1.1399
-175.501,0.174237,0.0924878,1,3,0,177.456,0.102508,3.89329e-06,0.715083,0.182405,1.1399
-174.801,0.999217,0.017322,6,127,0,176.689,0.0974387,3.58232e-06,0.701804,0.200754,1.14036
-174.802,0.973678,0.0307713,5,31,0,175.381,0.0981613,4.21231e-06,0.701155,0.20068,1.14021
-172.714,0.899492,0.0505807,7,127,0,175.379,0.10453,7.08444e-05,0.699435,0.195964,1.14047
-172.548,0.493336,0.0677544,6,127,0,174.57,0.121879,7.50323e-05,0.700777,0.177269,1.14012
-171.411,0.883404,0.0310487,8,255,0,174.773,0.134919,0.00137648,0.710621,0.153084,1.13953
-171.566,0.832008,0.0398448,7,127,0,173.334,0.122945,0.00109309,0.714364,0.161598,1.13946
-172.888,0.94631,0.0445857,5,31,0,174.041,0.115249,0.00171875,0.727403,0.155628,1.13924
-174.096,0.870052,0.0667922,4,15,0,174.863,0.114044,0.00230065,0.732494,0.151162,1.13866
-173.376,0.21679,0.0818697,3,11,0,179.466,0.116152,0.00197516,0.728204,0.153669,1.13963
-172.641,0.998763,0.019161,5,31,0,173.656,0.116341,0.00181571,0.726145,0.155699,1.13943
-173.132,0.975053,0.0326441,5,63,0,174.433,0.116857,0.00111027,0.725855,0.156178,1.13964
-171.086,0.943466,0.0520072,6,71,0,174.189,0.104079,0.0462017,0.689384,0.160335,1.14269
-170.317,0.289095,0.0761001,5,63,0,172.3,0.124679,0.0243952,0.686569,0.164357,1.14084
-170.515,0.999894,0.0221871,6,103,0,172.277,0.137203,0.0314872,0.680433,0.150877,1.14148
-171.207,0.826804,0.0372712,4,23,0,174.75,0.124241,0.0190888,0.710463,0.146207,1.13955
-173.49,0.758715,0.040864,4,19,0,176.568,0.13509,0.0242545,0.681915,0.158741,1.14053
-169.492,0.974222,0.0379809,4,19,0,174.011,0.1218,0.0266806,0.695359,0.15616,1.14072
-169.224,0.956855,0.0591248,4,23,0,171.066,0.121664,0.0243837,0.697259,0.156694,1.1415
-169.224,0.000478827,0.0877852,1,3,0,174.396,0.121664,0.0243837,0.697259,0.156694,1.1415
-169.097,0.999988,0.0136064,6,127,0,169.541,0.121656,0.0240346,0.697326,0.156983,1.14142
-169.283,0.996877,0.0224439,6,95,0,169.54,0.124895,0.0159912,0.695431,0.163682,1.14064
-169.944,0.991651,0.0365092,7,127,0,170.685,0.130861,0.0106861,0.716046,0.142407,1.13983
-170.772,0.712114,0.0583005,5,31,0,173.283,0.127448,0.0472073,0.68515,0.140195,1.14155
-170.716,0.968146,0.0486976,6,95,0,174.373,0.127459,0.0184726,0.675051,0.179017,1.14153
-169.386,0.265518,0.0731161,4,31,0,172.263,0.120667,0.0283837,0.692014,0.158935,1.14193
-169.986,0.990718,0.022197,6,63,0,171.051,0.114758,0.0156422,0.709028,0.160572,1.14009
-169.006,0.830684,0.0350523,4,31,0,171.637,0.118317,0.0163157,0.698844,0.166523,1.1409
-171.011,0.621633,0.0384574,2,3,0,171.617,0.118551,0.016051,0.698888,0.16651,1.14169
-172.262,0.981771,0.0264588,6,119,0,173.175,0.114576,0.0206344,0.673306,0.191484,1.14312
-175.078,0.998668,0.0405691,5,31,0,176.653,0.111156,0.0452255,0.645515,0.198104,1.14505
-175.42,0.732391,0.0642273,6,103,0,179.94,0.187632,0.0115853,0.722355,0.0784273,1.13941
-174.124,0.797115,0.0564845,4,15,0,176.776,0.181379,0.00929197,0.735727,0.073602,1.13857
-172.893,0.998093,0.0572623,6,63,0,174.472,0.153241,0.0625854,0.696971,0.0872025,1.14187
-172.893,0.0135168,0.0896229,1,3,0,175.534,0.153241,0.0625854,0.696971,0.0872025,1.14187
-173.795,0.992446,0.0168044,8,255,0,174.596,0.172569,0.00726053,0.740414,0.0797568,1.13803
-174.383,0.986508,0.0260282,6,63,0,175.572,0.16448,0.00988614,0.751278,0.0743562,1.13768
-170.605,0.948647,0.0396117,7,191,0,176.597,0.125557,0.00593768,0.715393,0.153112,1.13948
-170.748,0.993789,0.0553845,6,95,0,171.117,0.128971,0.00308042,0.695726,0.172222,1.14049
-170.748,0.00119896,0.0848317,1,3,0,173.378,0.128971,0.00308042,0.695726,0.172222,1.14049
-170.759,0.992527,0.0162196,8,511,0,173.304,0.0881024,0.00785533,0.690252,0.21379,1.14131
-171.961,0.965196,0.024823,7,191,0,173.151,0.119144,0.00237248,0.683448,0.195036,1.14066
-171.47,0.802238,0.0357361,2,3,0,174.143,0.118902,0.00236918,0.682471,0.196258,1.14143
-170.903,0.852662,0.0366404,7,127,0,173.186,0.133586,0.00225491,0.703977,0.160183,1.1402
-170.66,0.999975,0.0416402,4,31,0,171.212,0.128668,0.00246489,0.708559,0.160308,1.13992
-170.588,0.906082,0.0638006,6,63,0,170.887,0.123736,0.00243479,0.702766,0.171063,1.14014
-171.361,0.0903727,0.0804547,2,7,0,174.103,0.124317,0.00237342,0.698404,0.174906,1.13994
-171.7,0.995942,0.019526,8,383,0,172.601,0.0900958,0.00485498,0.687134,0.217915,1.14186
-170.206,0.995986,0.0295908,7,127,0,173.87,0.104785,0.0369145,0.671548,0.186752,1.14208
-169.083,0.915586,0.0446601,5,55,0,171.429,0.103262,0.0276778,0.677703,0.191358,1.14245
-169.091,0.993559,0.0572135,6,95,0,171.501,0.119855,0.0395171,0.688775,0.151853,1.14182
-170.208,0.436325,0.0853075,2,5,0,171.104,0.121194,0.0428352,0.688211,0.14776,1.1414
-170.832,0.917717,0.0423044,2,7,0,171.129,0.121459,0.0431533,0.687887,0.147501,1.14125
-172.806,0.969601,0.0542316,5,31,0,173.806,0.112537,0.0321021,0.716611,0.138751,1.13983
-169.279,0.0686176,0.0767383,4,31,0,175.931,0.124109,0.0146317,0.701553,0.159706,1.14088
-170.233,0.986107,0.0188303,5,63,0,173.055,0.121015,0.0146876,0.710407,0.153891,1.13978
-170.05,0.984125,0.0275505,3,15,0,170.969,0.121737,0.0148484,0.709455,0.15396,1.13986
-169.92,0.945869,0.0400127,6,119,0,172.484,0.114001,0.00720159,0.69371,0.185088,1.14117
-170.315,0.960891,0.0538213,6,127,0,172.443,0.0978666,0.0104435,0.67036,0.22133,1.14209
-170.037,0.339311,0.0742945,5,47,0,172.866,0.0946102,0.0308704,0.680023,0.194497,1.14174
-169.965,0.976846,0.0314407,6,91,0,171.389,0.122759,0.0288176,0.6818,0.166623,1.14249
-169.128,0.988653,0.0447011,5,51,0,170.237,0.121407,0.0188613,0.696762,0.16297,1.14067
-170.242,0.995057,0.0647768,6,111,0,171.51,0.0864537,0.032327,0.656397,0.224822,1.14331
-170.242,0.0781672,0.0946891,1,3,0,171.292,0.0864537,0.032327,0.656397,0.224822,1.14331
-171.582,0.948575,0.0249629,6,127,0,172.768,0.0709673,0.032878,0.673374,0.222781,1.14295
-170.371,0.99956,0.033497,6,127,0,173.113,0.0873911,0.0445912,0.660752,0.207266,1.14338
-170.475,0.968582,0.0492649,5,31,0,171.445,0.0865321,0.0279289,0.686974,0.198565,1.14216
-170.185,1,0.0682128,4,15,0,170.505,0.0875118,0.0276626,0.686269,0.198557,1.14185
-170.185,9.30542e-07,0.0997713,1,1,0,171.522,0.0875118,0.0276626,0.686269,0.198557,1.14185
-171.597,0.993209,0.0234359,6,127,0,173.257,0.113932,0.024221,0.655163,0.206685,1.14293
-171.622,0.961783,0.0677936,4,15,0,172.245,0.101756,0.00645306,0.713338,0.178453,1.13993
-171.622,0,0.909782,0,1,1,172.336,0.101756,0.00645306,0.713338,0.178453,1.13993
-171.622,4.03298e-07,0.15062,1,1,0,173.492,0.101756,0.00645306,0.713338,0.178453,1.13993
-169.676,0.999834,0.0146824,6,95,0,172.515,0.101675,0.0196486,0.698669,0.180007,1.14101
-168.983,0.986959,0.0197039,5,47,0,170.473,0.105322,0.021701,0.680718,0.192259,1.14204
