# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1239937951
# chain_id=1
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,scale
-1827.03,0.962993,0.000252728,6,63,0,1939.15,0.621811,0.0961689,0.229855,0.0521652,1.15964
-1805.51,0.502928,0.000449645,5,31,0,1832.69,0.617954,0.0977634,0.231846,0.0524364,1.15875
-1760.93,0.999764,0.000197522,6,63,0,1806.86,0.610794,0.0987114,0.236859,0.0536361,1.15921
-1755.4,0.728252,0.0003928,4,15,0,1763.97,0.60978,0.0988864,0.237662,0.0536709,1.15982
-1755.61,0.824139,0.000344739,2,3,0,1757.62,0.609678,0.0988625,0.23776,0.0537001,1.15836
-1746.73,0.953111,0.00040345,4,15,0,1759.89,0.608062,0.099462,0.23871,0.0537659,1.15822
-1379.71,0.998199,0.000688436,5,31,0,1746.41,0.542264,0.112256,0.281972,0.0635083,1.15827
-1378.76,0.224459,0.00132883,2,5,1,1380.61,0.542068,0.112215,0.282165,0.0635512,1.15793
-1372.66,0.98067,0.000273058,4,15,0,1379.4,0.540924,0.112394,0.283089,0.0635929,1.15774
-1203.9,0.99647,0.000500509,6,63,0,1373.9,0.506938,0.121071,0.305025,0.0669654,1.15752
-1203.38,0.307758,0.000950124,1,3,0,1205.38,0.506766,0.121116,0.305055,0.0670623,1.15748
-1072.55,0.946994,0.000257925,6,95,0,1205.48,0.478,0.127923,0.323646,0.0704311,1.15683
-1060.22,0.965649,0.00042467,5,31,0,1076.34,0.474621,0.1298,0.324717,0.0708619,1.15797
-1060.22,0.0545059,0.000730169,2,5,0,1062.7,0.474621,0.1298,0.324717,0.0708619,1.15797
-988.137,0.976783,0.000102618,7,127,0,1064.48,0.45689,0.134766,0.335758,0.0725866,1.15602
-973.947,0.999617,0.000182378,5,31,0,988.38,0.453968,0.135037,0.338167,0.0728276,1.15612
-957.391,0.99927,0.000341436,5,31,0,975.892,0.450206,0.136993,0.339764,0.073037,1.15722
-923.637,0.418414,0.00063208,5,31,0,966.321,0.443479,0.134629,0.347651,0.0742408,1.15711
-889.615,0.999899,0.000248464,6,63,0,925.703,0.434264,0.137782,0.352457,0.0754969,1.15651
-835.547,0.994851,0.000457222,5,31,0,891.583,0.420649,0.139062,0.362627,0.0776612,1.15671
-835.547,0.00867926,0.00082225,1,3,0,837.795,0.420649,0.139062,0.362627,0.0776612,1.15671
-833.213,0.998556,0.000114083,5,31,0,835.953,0.420183,0.139023,0.363146,0.0776476,1.15655
-826.118,0.999781,0.000207356,5,31,0,834.283,0.418466,0.138744,0.364697,0.0780932,1.15644
-788.549,0.99641,0.000374523,6,63,0,830.953,0.407708,0.143768,0.370492,0.0780327,1.15626
-789.466,0.451423,0.000664567,2,3,0,789.66,0.407731,0.143784,0.370446,0.0780383,1.15579
-791.959,0.804685,0.000297468,4,15,0,793.366,0.407893,0.143857,0.370246,0.0780044,1.15731
-751.596,0.990276,0.000324898,5,63,0,793.611,0.397558,0.146305,0.377636,0.078501,1.15633
-741.668,0.856563,0.000560787,4,15,0,753.272,0.394781,0.147438,0.379571,0.0782091,1.1564
-703.711,0.969682,0.000691251,6,63,0,742.322,0.383357,0.150027,0.386872,0.0797447,1.15625
-703.711,1.083e-11,0.00111914,1,1,0,704.453,0.383357,0.150027,0.386872,0.0797447,1.15625
-680.726,0.999744,0.000171782,6,63,0,704.683,0.376463,0.152192,0.39154,0.0798054,1.15614
-648.244,0.983635,0.000299664,6,63,0,682.645,0.366727,0.15208,0.399287,0.0819055,1.15523
-649.511,0.977603,0.000499012,4,15,0,650.276,0.367187,0.151888,0.39916,0.081765,1.15515
-649.997,0.319239,0.000813252,2,7,1,655.086,0.367344,0.151809,0.398921,0.0819262,1.15595
-648.874,0.960854,0.000278889,5,31,0,651.123,0.36702,0.151875,0.39906,0.082045,1.1557
-637.854,0.997706,0.0004356,5,31,0,652.065,0.363878,0.152055,0.401876,0.0821915,1.15563
-628.771,0.954234,0.000736708,4,15,0,638.392,0.361066,0.151987,0.404087,0.0828607,1.15542
-628.771,0.000683186,0.00111887,1,3,0,629.517,0.361066,0.151987,0.404087,0.0828607,1.15542
-614.693,0.96667,0.00018916,7,127,0,632.534,0.355732,0.153078,0.406762,0.0844277,1.15572
-607.509,0.999666,0.000296348,6,63,0,616.034,0.353125,0.154482,0.40808,0.0843127,1.15511
-604.677,0.846855,0.000497383,4,15,0,608.965,0.35243,0.154283,0.408997,0.0842901,1.15567
-537.181,0.804663,0.000587622,6,63,0,606.267,0.329553,0.15896,0.426239,0.0852484,1.15537
-534.431,0.832689,0.000630151,4,15,0,537.313,0.328965,0.158686,0.427059,0.0852903,1.15498
-525.991,0.72264,0.000718449,5,31,0,537.043,0.327108,0.157038,0.430624,0.085229,1.15448
-251.191,0.29587,0.000640865,7,127,0,529.811,0.192789,0.16768,0.553251,0.0862801,1.15104
-244.976,0.977793,0.000223785,8,255,0,254.734,0.191308,0.163975,0.559743,0.0849739,1.15025
-187.055,0.782933,0.000351455,9,511,0,247.935,0.101469,0.104063,0.697516,0.0969521,1.14324
-186.419,0.994667,0.000359318,8,255,0,187.971,0.101222,0.0995952,0.701541,0.0976427,1.14289
-186.259,0.957132,0.000580331,7,127,0,186.545,0.101373,0.0998423,0.700827,0.0979578,1.14304
-187.344,0.10171,0.000859699,2,5,0,189.305,0.101295,0.099856,0.700986,0.0978626,1.14364
-178.89,0.999726,0.000203586,10,1023,0,187.739,0.161784,0.0706774,0.659514,0.108025,1.14314
-175.224,0.972281,0.000330477,8,511,0,179.716,0.152363,0.0698825,0.673977,0.103778,1.14353
-172.922,0.999547,0.000503387,10,1023,0,176.338,0.118007,0.0679268,0.688131,0.125935,1.1424
-172.922,7.45645e-08,0.000808098,1,3,0,178.533,0.118007,0.0679268,0.688131,0.125935,1.1424
-172.338,0.998389,0.000159488,10,1023,0,173.826,0.117262,0.064731,0.687058,0.130949,1.14233
-171.438,0.982846,0.000255556,10,1023,0,173.063,0.117257,0.0599799,0.68038,0.142383,1.14239
-169.767,0.999656,0.000394458,10,1023,0,171.741,0.127539,0.047423,0.681644,0.143394,1.14228
-170.738,0.714223,0.000627289,9,511,0,170.918,0.123173,0.0501978,0.690843,0.135787,1.14253
-173.751,0.41737,0.000553164,8,255,0,177.05,0.116753,0.0488452,0.716343,0.118058,1.14134
-171.72,0.873648,0.000266682,10,1023,0,178.049,0.119844,0.0435231,0.689953,0.14668,1.14285
-169.675,0.979674,0.000326578,5,43,0,172.341,0.120565,0.0432491,0.689463,0.146722,1.14228
-169.922,0.937522,0.000494173,10,1023,0,170.447,0.129291,0.0488702,0.686488,0.13535,1.14226
-170.081,0.829433,0.00068413,9,895,0,174.05,0.120203,0.041275,0.698669,0.139854,1.1411
-170.126,0.262865,0.000760593,3,13,0,170.985,0.120187,0.0412954,0.698566,0.139951,1.1419
-169.729,0.973577,0.000273879,9,927,0,171.416,0.126692,0.0433132,0.697746,0.132249,1.14167
-169.754,0.857331,0.000406154,10,1023,0,172.692,0.127276,0.047082,0.69056,0.135082,1.14202
-171.108,0.981223,0.000477207,10,1023,0,172.012,0.1519,0.0480786,0.699601,0.10042,1.14147
-171.333,0.465486,0.000713486,10,1023,0,172.941,0.139474,0.0497158,0.7082,0.10261,1.1414
-169.829,0.890434,0.000388653,10,1023,0,174.164,0.116654,0.0447191,0.679449,0.159178,1.14287
-171.288,0.999997,0.000485646,10,1023,0,171.722,0.106679,0.051542,0.690702,0.151077,1.14183
-173.819,0.0389389,0.000748215,8,255,0,175.586,0.125167,0.0451545,0.645255,0.184424,1.14408
-172.479,0.999994,0.000180815,9,511,0,173.959,0.121736,0.0446364,0.649537,0.18409,1.14375
-169.769,0.988318,0.000278619,9,511,0,173.523,0.105504,0.0453325,0.66749,0.181673,1.14329
-171.909,0.971305,0.000418162,10,1023,0,173.723,0.0795062,0.0470123,0.677705,0.195777,1.14283
-171.889,0.99739,0.000605348,9,511,0,172.47,0.095919,0.0481723,0.641861,0.214048,1.1444
-171.911,0.367407,0.000917411,2,5,0,175.2,0.0958984,0.0480962,0.642187,0.213819,1.14453
-171.311,0.97931,0.00042355,9,539,0,172.186,0.0902507,0.0432376,0.688807,0.177705,1.14205
-171.557,0.814589,0.00061903,9,511,0,173.039,0.104487,0.032817,0.648359,0.214337,1.14383
-169.599,0.848112,0.000663195,8,511,0,171.958,0.0943935,0.0326726,0.675948,0.196986,1.1428
-169.946,0.0679216,0.000755565,3,11,0,170.686,0.0943953,0.0326737,0.675859,0.197072,1.14296
-169.968,0.99998,0.000203218,9,607,0,170.228,0.0945393,0.031945,0.669489,0.204027,1.14322
-169.651,1,0.00030729,7,143,0,170.082,0.094707,0.0319429,0.66869,0.20466,1.14245
-169.773,0.899871,0.000462996,10,1023,0,171.048,0.101904,0.022082,0.670228,0.205785,1.14202
-170.637,0.777673,0.000578992,9,1023,0,171.709,0.106139,0.0205164,0.700679,0.172665,1.14162
-170.637,0.0185639,0.0740663,1,3,1,173.999,0.106139,0.0205164,0.700679,0.172665,1.14162
-170.637,0,0.178887,0,1,1,172.689,0.106139,0.0205164,0.700679,0.172665,1.14162
-169.779,0.995966,0.0178154,8,287,0,171.493,0.104158,0.0253692,0.664114,0.206359,1.14286
-171.909,0.950092,0.0184616,4,23,0,173.506,0.106481,0.0254552,0.654804,0.21326,1.14372
-169.999,0.926487,0.0217126,6,127,0,173.974,0.0941678,0.0270911,0.676621,0.20212,1.14283
-169.887,0.999981,0.0271525,7,231,0,170.776,0.0947054,0.0217429,0.693184,0.190368,1.14129
-171.198,0.846804,0.0458139,7,175,0,173.775,0.095054,0.0335916,0.696145,0.175209,1.14207
-171.226,0.27932,0.050608,6,95,0,175.153,0.132171,0.0187866,0.725758,0.123285,1.14003
-169.835,0.999903,0.00960098,7,127,0,171.509,0.140773,0.0212591,0.702924,0.135043,1.14101
-169.934,0.969825,0.0176745,3,11,0,170.977,0.141727,0.0214133,0.701798,0.135062,1.14025
-169.713,0.998231,0.0300833,4,31,0,172.067,0.134988,0.0217636,0.710775,0.132473,1.13997
-170.544,0.0889554,0.0564727,6,111,0,174.299,0.155507,0.0310428,0.713409,0.10004,1.14017
-170.019,0.999964,0.00606354,10,1023,0,171.697,0.0841241,0.0230795,0.666996,0.225801,1.14284
-174.01,0.961112,0.0115939,6,111,0,175.002,0.0903081,0.0251179,0.641921,0.242653,1.14304
-171.535,0.879697,0.0196024,6,63,0,178.394,0.101268,0.0263741,0.698524,0.173834,1.14205
-169.777,0.998109,0.0256742,7,191,0,172.778,0.117521,0.0398557,0.681746,0.160878,1.14273
-170.019,0.99966,0.048344,5,31,0,173.137,0.125748,0.039867,0.670124,0.164261,1.14258
-170.019,1.94876e-10,0.0907703,1,3,1,174.842,0.125748,0.039867,0.670124,0.164261,1.14258
-170.437,1,0.00816823,9,511,0,170.718,0.10207,0.0447062,0.691113,0.162111,1.14201
-174.987,0.989312,0.0154507,6,63,0,176.132,0.10091,0.0497916,0.712766,0.136533,1.14152
-173.156,0.97489,0.0280471,4,15,0,175.316,0.103468,0.0501136,0.706286,0.140133,1.14144
-170.086,0.469419,0.0483426,5,31,0,174.602,0.118426,0.0471052,0.683908,0.150561,1.14274
-172.385,0.889724,0.0187704,5,63,0,174.202,0.117271,0.0398828,0.69186,0.150986,1.1407
-169.734,0.999266,0.0251371,7,199,0,174.988,0.0903167,0.0284888,0.669421,0.211774,1.1424
-169.973,0.84877,0.0459458,7,127,0,171.051,0.143179,0.0411716,0.699239,0.11641,1.14136
-169.316,0.957717,0.0540844,6,63,0,170.293,0.126726,0.041207,0.691514,0.140553,1.14163
-169.316,0.0305782,0.0864557,1,3,1,173.182,0.126726,0.041207,0.691514,0.140553,1.14163
-170.203,0.999995,0.0101429,10,1023,0,173.912,0.1332,0.00583053,0.711678,0.149292,1.13984
-169.208,0.998663,0.018357,9,767,0,170.94,0.0968431,0.0222749,0.679679,0.201203,1.14191
-172.086,0.665589,0.0327755,8,383,0,175.153,0.0913385,0.0093675,0.69389,0.205404,1.14186
-169.988,0.994309,0.0232792,7,207,0,174.451,0.119019,0.00814443,0.688397,0.18444,1.14083
-173.594,0.998892,0.040605,6,127,0,174.44,0.0832001,0.0106723,0.6431,0.263028,1.14351
-173.594,0.0701151,0.0710536,2,5,0,174.74,0.0832001,0.0106723,0.6431,0.263028,1.14351
-172.241,0.981243,0.0103014,6,63,0,175.522,0.0854858,0.0111279,0.662084,0.241302,1.14195
-171.307,0.998396,0.0172357,8,471,0,173.965,0.0782007,0.00970077,0.68376,0.228338,1.14162
-170.417,0.868071,0.02992,7,127,0,172.489,0.10608,0.00790844,0.688038,0.197973,1.14171
-172.122,0.963792,0.036647,7,233,0,174.525,0.0998221,0.00190514,0.683679,0.214594,1.14069
-172.103,0.849727,0.0573212,7,127,0,172.762,0.0901016,0.00133588,0.672403,0.23616,1.14194
-172.103,0.134103,0.0664249,1,3,0,172.329,0.0901016,0.00133588,0.672403,0.23616,1.14194
-176.751,0.937659,0.012392,10,1023,0,180.912,0.156215,0.000103024,0.728734,0.114948,1.13782
-174.997,1,0.0181024,2,3,0,177.041,0.156239,0.00010268,0.72832,0.115339,1.13824
-174.311,0.999115,0.0307479,8,255,0,175.775,0.0820348,0.000327842,0.662007,0.255631,1.14273
-174.365,0.197787,0.0517019,7,127,0,179.374,0.0700161,0.000549569,0.673321,0.256113,1.14239
-172.205,0.992719,0.0118773,8,263,0,176.181,0.0917556,0.000515113,0.680754,0.226975,1.14149
-171.487,0.980749,0.0196433,9,551,0,173.012,0.10903,0.000939597,0.6965,0.193531,1.14098
-170.869,0.99998,0.0313236,9,555,0,172.869,0.123499,0.00438024,0.689329,0.182792,1.14127
-171.807,0.227616,0.0519837,7,255,0,175.269,0.124133,0.00076815,0.690121,0.184978,1.14062
-172.769,0.99482,0.0133625,8,511,0,174.068,0.0833062,0.000727923,0.682875,0.233091,1.14175
-173.564,0.954418,0.0218753,4,27,0,173.927,0.0821511,0.000710483,0.681147,0.235991,1.14212
-173.697,0.879624,0.0323169,5,41,0,175.611,0.0705527,0.000722943,0.67073,0.257995,1.14213
-173.697,0.0427374,0.0796262,1,3,0,174.932,0.0705527,0.000722943,0.67073,0.257995,1.14213
-173.697,3.02125e-05,0.200956,1,3,1,175.745,0.0705527,0.000722943,0.67073,0.257995,1.14213
-174.089,0.983815,0.0202772,6,127,0,175.405,0.0741367,0.00042023,0.681454,0.243989,1.14196
-174.121,0.986128,0.0204952,5,39,0,177.861,0.0787264,0.000564493,0.658282,0.262427,1.14251
-171.234,0.954526,0.0267805,7,159,0,175.027,0.149164,0.0226415,0.730842,0.0973523,1.13932
-171.042,0.932462,0.0366284,4,31,0,172.798,0.153949,0.0324143,0.714696,0.0989412,1.13983
-170.302,0.949976,0.0505686,4,31,0,173.036,0.130872,0.0435648,0.704322,0.121241,1.14093
-170.302,0.03588,0.0770481,3,9,1,172.112,0.130872,0.0435648,0.704322,0.121241,1.14093
-170.494,0.998693,0.00682428,8,255,0,171.23,0.126485,0.0390722,0.710392,0.124052,1.1411
-170.624,0.999951,0.0124899,7,159,0,171.423,0.129211,0.0266806,0.720605,0.123503,1.14028
-169.818,0.995507,0.0233701,6,63,0,171.139,0.13657,0.0376315,0.688407,0.137392,1.14204
-169.276,0.999858,0.0435106,4,31,0,170.121,0.136269,0.0237057,0.697549,0.142476,1.14075
-169.29,0.516111,0.0823637,2,7,0,170.083,0.133028,0.018503,0.707394,0.141075,1.14027
-171.988,0.783491,0.0341618,6,79,0,175.409,0.0815977,0.0127951,0.679195,0.226413,1.14121
-172.168,0.988213,0.0330137,2,7,0,172.224,0.0817785,0.0125163,0.679817,0.225888,1.14265
-171.751,0.739955,0.0603492,6,63,0,173.158,0.0859028,0.0388631,0.659827,0.215407,1.14419
-173.435,0.743757,0.0510736,4,15,0,174.733,0.0820101,0.0385164,0.666502,0.212972,1.14422
-170.518,0.998387,0.0438959,5,31,0,173.238,0.0854753,0.0263734,0.685826,0.202326,1.14223
-170.22,0.194261,0.0819006,2,7,0,171.979,0.086771,0.0216748,0.687221,0.204333,1.14187
-171.704,0.980292,0.0135018,6,63,0,173.392,0.0792921,0.0276528,0.689103,0.203952,1.14219
-171.616,0.966669,0.0238998,6,95,0,173.123,0.107921,0.0267788,0.65879,0.206509,1.14364
-170.241,0.995928,0.0402832,5,31,0,172.531,0.101598,0.00816641,0.700842,0.189394,1.14063
-170.549,0.0783189,0.0733706,4,23,0,174.452,0.111854,0.00434773,0.688994,0.194805,1.14138
-170.364,0.998538,0.00919077,8,447,0,172.325,0.143891,0.0181729,0.710153,0.127782,1.1397
-170.147,0.999934,0.0169188,6,71,0,171.018,0.130708,0.0237794,0.712157,0.133356,1.13986
-172.594,0.968468,0.0309556,5,31,0,174.158,0.151744,0.0462603,0.676542,0.125454,1.14266
-169.303,1,0.0512887,4,15,0,173.148,0.132757,0.0255687,0.706903,0.134771,1.14082
-169.298,0.423146,0.092066,2,5,0,170.114,0.134275,0.0217372,0.709466,0.134522,1.14038
-169.455,0.997423,0.0328251,4,23,0,170.763,0.134229,0.0382569,0.700434,0.127081,1.14122
-169.966,0.809103,0.0581583,4,15,0,170.281,0.128239,0.0348709,0.710157,0.126734,1.14057
-170.075,0.994602,0.0609407,6,63,0,170.856,0.0947428,0.0129425,0.671469,0.220845,1.142
-170.075,0.00278001,0.105602,1,3,1,171.068,0.0947428,0.0129425,0.671469,0.220845,1.142
-171.432,0.997807,0.0125374,8,383,0,173.336,0.146635,0.0131398,0.732713,0.107513,1.13923
-169.276,0.977432,0.021997,7,191,0,172.666,0.131949,0.0308473,0.697173,0.14003,1.14087
-169.78,0.95815,0.0362341,3,11,0,169.946,0.132453,0.0311196,0.696166,0.140262,1.14071
-170.491,0.763487,0.0562831,4,21,0,170.86,0.135395,0.0231243,0.705211,0.13627,1.1413
-169.728,0.994037,0.0522465,5,63,0,170.76,0.113442,0.0258799,0.692313,0.168365,1.14083
-169.403,0.333397,0.0881819,1,3,0,170.229,0.111594,0.0280238,0.694495,0.165887,1.14181
-169.265,0.951823,0.0270545,6,91,0,171.188,0.106146,0.0181717,0.684344,0.191338,1.14195
-170.533,0.771941,0.0408765,4,23,0,173.204,0.10204,0.0213607,0.707123,0.169476,1.1407
-171.44,0.841346,0.0389348,6,95,0,173.187,0.137002,0.0277099,0.6744,0.160889,1.14255
-169.774,0.691058,0.0441737,4,23,0,173.564,0.125592,0.0102876,0.712054,0.152067,1.14
-172.288,0.73456,0.0343917,5,31,0,174.227,0.115985,0.0305259,0.696337,0.157152,1.14245
-172.86,0.989721,0.0299247,6,99,0,175.555,0.136363,0.0379557,0.701851,0.12383,1.14002
-173.315,0.923816,0.0488285,4,19,0,173.95,0.144534,0.0186283,0.709871,0.126967,1.13906
-172.631,0.752874,0.0673653,5,31,0,174.161,0.155301,0.0100659,0.719352,0.115281,1.13872
-170.223,0.726824,0.0611468,5,63,0,174.011,0.13234,0.00520689,0.70844,0.154013,1.13994
-170.329,0.940277,0.0521968,4,23,0,174.508,0.124008,0.0214416,0.717661,0.136889,1.13985
-169.835,0.996102,0.0743505,3,15,0,172.697,0.139731,0.0124436,0.712817,0.135008,1.13989
-169.835,3.17696e-31,0.120319,1,1,0,173.883,0.139731,0.0124436,0.712817,0.135008,1.13989
-169.862,0.986671,0.0184887,7,255,0,172.831,0.0858247,0.0203984,0.671802,0.221975,1.14241
-170.703,0.996123,0.0293444,4,23,0,172.866,0.0869687,0.0189578,0.657142,0.236931,1.143
-171.287,0.998173,0.047317,4,15,0,171.38,0.0868565,0.0214665,0.650147,0.24153,1.14341
-171.467,0.129628,0.07618,3,9,0,174.767,0.0858559,0.0169956,0.657736,0.239412,1.14247
-170.619,0.985589,0.0165873,7,167,0,172.959,0.10976,0.0144787,0.690005,0.185756,1.14201
-171.402,0.976141,0.0259601,6,127,0,172.232,0.0986631,0.0161371,0.679861,0.205339,1.14098
-172.203,0.882188,0.0395414,4,23,0,174.826,0.0930643,0.0070488,0.704666,0.195221,1.14109
-171.789,0.912809,0.0484774,4,31,0,173.633,0.102937,0.00417476,0.691398,0.20149,1.14172
-172.023,0.932899,0.0634882,5,63,0,172.999,0.129998,0.0175663,0.719009,0.133427,1.13904
-172.023,0.000555559,0.0866608,1,3,0,172.681,0.129998,0.0175663,0.719009,0.133427,1.13904
-170.239,0.999677,0.0149687,5,55,0,172.735,0.134302,0.0275021,0.712673,0.125523,1.14088
-171.608,0.952828,0.023777,5,47,0,172.392,0.136433,0.0219957,0.715489,0.126083,1.13927
-170.233,0.999429,0.0339025,6,95,0,173.005,0.102187,0.0246717,0.698866,0.174276,1.14163
-169.068,0.999946,0.0532714,4,31,0,170.796,0.121717,0.0348188,0.680781,0.162683,1.14226
-169.19,0.215485,0.0833604,1,3,0,170.175,0.120656,0.0307331,0.685903,0.162708,1.14217
-168.817,0.999861,0.0240291,5,63,0,170.282,0.121219,0.0292356,0.684505,0.16504,1.14184
-168.783,0.999139,0.0375675,6,95,0,168.978,0.109438,0.0279158,0.680854,0.181792,1.14197
-171.117,0.84551,0.0583484,5,63,0,171.404,0.154682,0.0157015,0.710652,0.118964,1.14045
-169.725,0.999266,0.0651689,4,15,0,171.054,0.143854,0.0201633,0.712717,0.123265,1.14005
-169.725,3.54615e-05,0.100444,1,1,0,171.015,0.143854,0.0201633,0.712717,0.123265,1.14005
-170.062,0.992765,0.0190578,5,47,0,171.048,0.140887,0.0339826,0.711957,0.113174,1.14077
-171.196,0.896803,0.0290312,6,63,0,173.789,0.147502,0.0412651,0.717597,0.0936363,1.14062
-173.668,0.995155,0.0360946,5,63,0,174.843,0.178754,0.0150485,0.736843,0.069355,1.13888
-174.602,0.993762,0.0548197,4,15,0,174.831,0.184357,0.0114344,0.737507,0.0667018,1.13874
-174.394,0.230929,0.0826582,3,9,1,176.236,0.183738,0.0102921,0.736793,0.0691776,1.13854
-173.755,0.999984,0.0262244,5,31,0,174.616,0.169267,0.00935111,0.746964,0.0744186,1.13807
-172.056,0.953998,0.0400212,5,47,0,174.946,0.163589,0.0461037,0.709736,0.0805707,1.14084
-173.45,0.709392,0.0554259,4,31,0,175.165,0.167121,0.0197006,0.745356,0.0678226,1.1386
-172.28,0.939326,0.0468246,4,31,0,173.962,0.165887,0.0399191,0.721571,0.0726221,1.14025
-170.185,0.956875,0.0627165,5,31,0,173.13,0.149656,0.0371978,0.70486,0.108287,1.14087
-170.185,0.0039949,0.0867312,1,3,0,171.786,0.149656,0.0371978,0.70486,0.108287,1.14087
-171.992,0.991095,0.018156,5,63,0,173.365,0.159655,0.00990895,0.707729,0.122706,1.13968
-171.072,0.996261,0.0269306,6,63,0,172.546,0.156773,0.0156865,0.707007,0.120533,1.14038
-170.194,0.987026,0.0401987,5,31,0,173.705,0.151413,0.0223913,0.708421,0.117775,1.14011
-169.327,0.970901,0.0587073,5,31,0,171.114,0.117722,0.0435949,0.679109,0.159574,1.14233
-169.327,0.225015,0.0827985,1,3,0,172.331,0.117722,0.0435949,0.679109,0.159574,1.14233
-170.193,0.872489,0.0275493,6,95,0,172.109,0.104327,0.00569681,0.691455,0.198522,1.14078
-170.346,0.825785,0.0321614,5,63,0,172.83,0.104863,0.00796135,0.680984,0.206192,1.14191
-170.596,0.99946,0.0342838,4,31,0,171.553,0.108853,0.00919548,0.671738,0.210214,1.14185
-169.288,0.99187,0.0508532,5,47,0,171.12,0.112966,0.013891,0.700017,0.173126,1.14066
-171.694,0.0977272,0.0740873,5,47,0,172.876,0.0999752,0.0100871,0.694792,0.195145,1.14183
-171.5,0.999972,0.0198687,4,31,0,172.795,0.102539,0.00993298,0.686191,0.201337,1.14054
-172.033,0.965802,0.0294118,5,63,0,174.834,0.105265,0.00537324,0.71105,0.178311,1.13954
-169.339,0.830019,0.0406984,5,47,0,175.154,0.125925,0.0176902,0.696574,0.159812,1.14129
-169.646,0.949377,0.0435958,3,11,0,169.812,0.125788,0.0197489,0.694114,0.160349,1.14057
-170.944,0.4706,0.0582465,2,7,0,172.12,0.125773,0.0220453,0.69381,0.158372,1.14204
-171.823,0.985448,0.0320342,6,71,0,175.634,0.146928,0.00204913,0.721853,0.12917,1.13946
-171.823,0.207695,0.0456814,2,3,0,176.422,0.146928,0.00204913,0.721853,0.12917,1.13946
-171.964,0.953047,0.0156076,7,191,0,175.1,0.123033,0.000902115,0.699289,0.176775,1.14093
-170.206,0.999709,0.0209769,7,223,0,173.243,0.10222,0.0253294,0.659648,0.212802,1.14309
-171.316,0.999383,0.0612265,5,63,0,172.024,0.161738,0.0233727,0.704951,0.109939,1.14056
-171.316,0,0.879788,0,1,1,172.362,0.161738,0.0233727,0.704951,0.109939,1.14056
-170.962,0.354433,0.148636,1,3,0,171.358,0.160382,0.0232727,0.708487,0.107858,1.14018
-170.591,0.99825,0.0376904,6,95,0,174.935,0.131356,0.00572799,0.719697,0.143219,1.13954
-169.727,0.946827,0.0542985,6,63,0,171.945,0.0976906,0.0125644,0.690997,0.198748,1.14116
