# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1239937951
# chain_id=0
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,scale
-169.226,0.918011,0.038472,7,255,0,171.133,0.107055,0.0395327,0.671851,0.181562,1.14269
-171.196,0.272325,0.0556727,6,63,0,172.237,0.15362,0.0351392,0.719182,0.0920588,1.14048
-171.592,0.992299,0.0120657,8,255,0,172.827,0.160206,0.0309688,0.727113,0.0817121,1.13971
-169.361,0.999982,0.0217626,7,127,0,171.949,0.136587,0.0365492,0.69608,0.130784,1.1414
-173.403,0.428548,0.0397437,2,3,0,173.428,0.136619,0.0364881,0.696103,0.13079,1.14012
-173.057,0.998763,0.0140411,5,39,0,174.753,0.134936,0.0393519,0.691327,0.134385,1.14049
-170.81,1,0.0253987,2,3,0,173.579,0.134616,0.0398231,0.692345,0.133216,1.14232
-170.518,0.967533,0.0456478,6,79,0,171.362,0.105704,0.027845,0.669719,0.196732,1.14185
-170.518,6.48858e-07,0.0742153,1,3,1,171.08,0.105704,0.027845,0.669719,0.196732,1.14185
-173.496,0.995762,0.00827222,9,687,0,176.123,0.0691332,0.0140185,0.649578,0.267271,1.14398
-171.767,0.999087,0.0146204,8,319,0,174.73,0.155775,0.0365427,0.713387,0.0942953,1.14102
-174.932,0.986795,0.0258303,5,31,0,175.623,0.173505,0.0402138,0.69575,0.090531,1.14047
-174.254,0.990247,0.0437385,6,63,0,179.033,0.118411,0.0767413,0.655014,0.149833,1.14458
-174.77,0.180296,0.0741101,1,3,0,175.757,0.119687,0.0768857,0.654297,0.149131,1.14481
-170.196,0.981991,0.0145508,7,127,0,176.875,0.119012,0.0441843,0.688086,0.148718,1.1415
-170.944,0.993961,0.0241319,8,255,0,172.378,0.0964944,0.0489416,0.656896,0.197668,1.1433
-171.241,0.66077,0.040961,6,79,0,174.297,0.12039,0.019042,0.688441,0.172128,1.14044
-170.354,0.898811,0.0291066,7,171,0,173.903,0.131963,0.00946599,0.701722,0.156849,1.13994
-170.13,0.954721,0.0383176,7,127,0,170.683,0.124734,0.00825281,0.70848,0.158533,1.13979
-170.641,0.275381,0.0579227,4,27,1,172.552,0.133544,0.00869349,0.697453,0.160309,1.1401
-171.661,0.970378,0.0156022,3,15,0,171.906,0.133681,0.00873894,0.697086,0.160495,1.13983
-170.533,0.998934,0.0245399,6,107,0,172.338,0.130214,0.00709589,0.717368,0.145322,1.13999
-170.083,0.612063,0.0411657,5,63,0,171.931,0.130506,0.0083142,0.694602,0.166578,1.14093
-170.313,0.929178,0.0263113,6,83,0,171.708,0.120474,0.00727226,0.705259,0.166994,1.14076
-172.413,0.916466,0.036885,7,191,0,176.079,0.0735133,0.0351108,0.677278,0.214098,1.14321
-172.956,0.998548,0.0498849,5,47,0,174.591,0.0690737,0.0414457,0.676626,0.212855,1.1426
-172.956,0.0543935,0.0819527,1,3,1,175.493,0.0690737,0.0414457,0.676626,0.212855,1.1426
-173.967,0.969545,0.0137972,3,15,0,174.286,0.069141,0.0412925,0.676012,0.213555,1.14221
-170.031,0.981413,0.021188,7,255,0,175.922,0.0970541,0.0140453,0.695157,0.193744,1.14137
-172.293,0.96795,0.0332698,8,351,0,175.095,0.134696,0.00046891,0.697212,0.167624,1.14021
-172.293,0.0132805,0.100599,1,3,1,174.789,0.134696,0.00046891,0.697212,0.167624,1.14021
-172.293,7.13627e-14,0.240647,1,3,1,173.537,0.134696,0.00046891,0.697212,0.167624,1.14021
-172.381,0.982623,0.0238981,6,127,0,173.569,0.115787,0.000878937,0.716439,0.166895,1.13927
-174.815,0.982212,0.023861,6,95,0,176.554,0.108482,0.00140744,0.7279,0.162211,1.13864
-173.105,0.952273,0.03065,5,63,0,178.961,0.121485,0.000870907,0.692796,0.184848,1.1399
-173.77,0.967368,0.0414614,6,127,0,174.181,0.127022,0.000961977,0.715337,0.156678,1.13873
-172.17,0.90512,0.0635091,5,55,0,174.928,0.104575,0.000246175,0.701932,0.193247,1.14042
-172.17,0.0334928,0.0841468,2,5,1,173.977,0.104575,0.000246175,0.701932,0.193247,1.14042
-171.421,0.999904,0.00738692,8,383,0,172.565,0.12455,0.000588035,0.706693,0.168168,1.14011
-171.227,0.996482,0.0135613,7,255,0,172.764,0.106691,0.0011624,0.687837,0.20431,1.1409
-171.102,0.959761,0.0250927,6,127,0,172.541,0.112485,0.00215657,0.701048,0.184311,1.14003
-169.827,0.977924,0.0417374,6,79,0,173.059,0.131418,0.0280382,0.70325,0.137294,1.14032
-171.935,0.0406433,0.0737949,6,79,0,180.237,0.115308,0.00248342,0.718374,0.163835,1.14004
-171.095,0.999969,0.00690369,7,239,0,173.402,0.120252,0.00144105,0.69681,0.181497,1.14027
-170.66,0.988756,0.0132357,6,127,0,175.952,0.125407,0.00680154,0.706228,0.161563,1.13967
-171.7,0.984683,0.0244119,5,63,0,173.409,0.131211,0.0060285,0.680308,0.182453,1.14128
-169.364,0.956234,0.0442159,4,31,0,176.744,0.125097,0.0117258,0.694681,0.168496,1.14085
-171.027,0.483313,0.0729206,4,27,0,173.344,0.138558,0.0164622,0.698916,0.146064,1.14142
-169.044,0.998892,0.0285034,5,31,0,170.997,0.13077,0.0194281,0.701613,0.148189,1.14066
-171.323,0.898622,0.0533311,5,47,0,171.713,0.147943,0.00720505,0.727038,0.117814,1.13938
-171.901,0.314918,0.0733104,6,63,0,172.97,0.101256,0.00183083,0.681127,0.215786,1.14089
-174.79,0.983172,0.017858,6,95,0,175.987,0.102535,0.00126989,0.660914,0.235281,1.14162
-171.724,0.996444,0.0316107,5,63,0,176.386,0.0997033,0.00106365,0.678367,0.220866,1.14159
-173.904,0.389921,0.0576227,5,47,0,178.251,0.122003,0.000701793,0.683215,0.19408,1.14189
-171.809,0.999104,0.0181122,6,95,0,174.545,0.113546,0.00122651,0.712568,0.17266,1.14023
-172.662,0.996693,0.0331074,6,87,0,175.153,0.117286,0.000226248,0.683151,0.199336,1.14128
-172.662,0.345857,0.0595043,3,13,0,174.774,0.117286,0.000226248,0.683151,0.199336,1.14128
-175.648,0.946231,0.0170219,7,255,0,178.026,0.1224,5.40886e-05,0.722295,0.155251,1.13849
-172.976,0.960871,0.0264754,7,183,0,178.481,0.123543,0.000896401,0.727118,0.148443,1.13953
-171.875,0.989051,0.0425643,5,63,0,173.632,0.132613,0.00233771,0.689184,0.175866,1.14055
-171.002,0.741887,0.0733399,3,7,0,172.59,0.125508,0.00209744,0.693256,0.179138,1.14056
-175.152,0.375008,0.0640017,3,7,0,176.412,0.134474,0.00177519,0.671024,0.192726,1.14123
-175.38,0.903255,0.0208354,3,7,0,178.283,0.134938,0.00187593,0.672634,0.190553,1.14095
-174.088,0.999954,0.0283319,6,117,0,177.186,0.15643,0.0117393,0.684569,0.147261,1.14142
-170.881,0.955964,0.0495321,2,7,0,175.465,0.143724,0.0113956,0.699943,0.144938,1.14002
-172.042,0.00903605,0.07645,4,31,0,174.494,0.144254,0.0115092,0.7034,0.140836,1.1395
-172.325,0.999041,0.00990971,4,15,0,172.549,0.143648,0.0117618,0.702866,0.141725,1.14124
-170.546,0.992958,0.0171954,6,87,0,174.473,0.113127,0.0251097,0.693929,0.167835,1.14054
-170.93,0.998569,0.0291235,5,63,0,172.674,0.0956289,0.0308002,0.675801,0.19777,1.14322
-172.645,0.728915,0.0496315,3,15,0,173.661,0.0971988,0.0267247,0.678951,0.197126,1.14103
-173.878,0.997797,0.042411,5,63,0,175.089,0.1165,0.0165957,0.665857,0.201047,1.14128
-170.931,0.42264,0.0713503,3,13,0,172.268,0.117342,0.01698,0.665859,0.199819,1.14217
-171.666,0.998433,0.028401,4,15,0,172.6,0.12004,0.016808,0.662428,0.200724,1.14241
-171.748,0.9996,0.047624,3,7,0,171.942,0.119554,0.0162739,0.662258,0.201914,1.14259
-171.748,0.00361556,0.0794861,2,7,1,173.436,0.119554,0.0162739,0.662258,0.201914,1.14259
-172.006,0.997503,0.0115989,6,127,0,173.014,0.105626,0.0206052,0.719048,0.154721,1.14036
-171.567,0.987084,0.0193091,6,127,0,174.367,0.104667,0.0290073,0.711197,0.155129,1.14038
-170.908,0.883178,0.0311238,4,31,0,174.423,0.132291,0.0166255,0.678522,0.172562,1.1413
-171.271,0.941918,0.0388795,5,55,0,175.472,0.125435,0.0199068,0.724217,0.130441,1.13939
-171.279,0.700921,0.0556577,4,23,0,172.737,0.124289,0.0217794,0.722633,0.131299,1.14031
-170.576,0.999363,0.0449268,6,63,0,171.735,0.0895542,0.033654,0.690044,0.186748,1.14196
-172.711,0.715719,0.0731396,4,15,0,176.481,0.0813143,0.0205513,0.644789,0.253345,1.14318
-176.213,0.750167,0.0611565,5,47,0,179.518,0.167566,0.00933031,0.69418,0.128924,1.13972
-173.409,0.985559,0.0554977,3,7,0,177.324,0.158089,0.0088212,0.706496,0.126594,1.14077
-171.952,0.378177,0.0865697,2,7,0,173.22,0.156836,0.00791216,0.70894,0.126312,1.13952
-172.153,0.95552,0.0335777,2,5,0,172.849,0.159374,0.00775228,0.706972,0.125902,1.14012
-170.897,0.998842,0.0488005,3,7,0,172.311,0.14839,0.00775344,0.720925,0.122931,1.13959
-170.897,0.052053,0.0778307,2,7,0,171.683,0.14839,0.00775344,0.720925,0.122931,1.13959
-169.927,0.999946,0.0148025,7,127,0,171.634,0.118522,0.0081574,0.709381,0.16394,1.14023
-169.948,0.999752,0.0236986,7,127,0,171.387,0.0874051,0.0372191,0.662136,0.213239,1.14329
-169.439,0.988925,0.0377076,4,31,0,170.608,0.0960313,0.0262974,0.668273,0.209399,1.14279
-169.666,0.993003,0.0582587,5,39,0,170.781,0.111953,0.0276934,0.704247,0.156106,1.14109
-169.411,0.254307,0.0903478,2,5,1,170.591,0.111618,0.0302762,0.698826,0.15928,1.14105
-171.326,0.976839,0.0279644,6,79,0,173.102,0.141427,0.00849537,0.730969,0.119109,1.13897
-170.854,0.996892,0.0418362,6,71,0,172.479,0.0951141,0.0277018,0.651256,0.225928,1.14342
-169.34,0.680562,0.065043,4,31,0,172.716,0.0986154,0.0337252,0.683363,0.184297,1.14202
-169.792,0.466348,0.0511636,6,63,0,174.313,0.102215,0.0132523,0.697238,0.187295,1.14119
-170.934,0.988322,0.0255888,6,127,0,172.912,0.110901,0.00363892,0.679532,0.205928,1.14133
-170.687,0.999284,0.0388797,4,31,0,171.229,0.100826,0.00489274,0.700694,0.193587,1.14047
-173.702,0.989297,0.0601718,5,47,0,175.108,0.0903509,0.00298072,0.715358,0.19131,1.14008
-173.702,0.0673464,0.0907648,2,5,1,175.427,0.0903509,0.00298072,0.715358,0.19131,1.14008
-173.735,0.999041,0.0200204,6,95,0,177.685,0.148952,0.00232751,0.688925,0.159796,1.14055
-173.904,0.889427,0.0308549,2,7,0,175.308,0.148123,0.00228874,0.690572,0.159017,1.14106
-173.956,0.922207,0.0377719,5,63,0,177.306,0.0937896,0.0028971,0.709711,0.193603,1.13948
-170.962,0.978803,0.0493434,4,15,0,174.737,0.0971884,0.00331656,0.697418,0.202077,1.14077
-173.194,0.780635,0.0721364,4,31,0,176.556,0.124018,0.00106628,0.678046,0.19687,1.14173
-174.055,0.928878,0.0702904,5,63,0,174.946,0.0781515,0.00323523,0.653057,0.265556,1.1433
-174.055,0.000652958,0.0923836,1,3,1,174.693,0.0781515,0.00323523,0.653057,0.265556,1.1433
-171.998,0.995552,0.0187903,7,191,0,177.438,0.151039,0.0122598,0.696098,0.140603,1.14111
-170.256,0.999953,0.0283181,6,99,0,172.932,0.112325,0.0150278,0.672126,0.200521,1.14237
-170.156,0.982012,0.0428765,5,47,0,171.464,0.10817,0.048556,0.680263,0.163011,1.14294
-171.137,0.354493,0.0624008,3,13,0,175.07,0.117756,0.0386974,0.670462,0.173085,1.14347
-169.832,0.978454,0.0263078,4,31,0,173.14,0.112047,0.0429313,0.676275,0.168747,1.14213
-169.966,0.836359,0.0379688,6,63,0,172.929,0.0872483,0.0160464,0.677642,0.219064,1.14192
-169.585,0.784707,0.0413907,6,63,0,171.859,0.116358,0.00919179,0.696205,0.178244,1.14057
-169.516,0.972434,0.0407812,5,47,0,170.214,0.115774,0.013725,0.68923,0.181271,1.1416
-169.717,1,0.0577516,4,15,0,170.056,0.118908,0.0130751,0.685226,0.18279,1.14103
-169.028,0.241027,0.0859573,2,7,1,173.722,0.117931,0.0147596,0.694104,0.173205,1.14097
-169.099,0.980652,0.0298107,6,63,0,169.376,0.112566,0.0147274,0.692835,0.179872,1.14098
-169.447,0.916937,0.0427331,5,41,0,169.848,0.113561,0.0354684,0.677369,0.173602,1.1419
-170.338,0.987622,0.0541043,5,63,0,172.403,0.14761,0.0164629,0.716457,0.119469,1.13954
-170.281,0.111555,0.0781192,3,11,0,171.478,0.14596,0.0179799,0.717966,0.118095,1.13953
-169.657,0.998471,0.0216424,5,47,0,170.629,0.138225,0.0212257,0.710705,0.129844,1.14
-169.92,0.923121,0.0319115,5,47,0,172.659,0.131854,0.032452,0.706903,0.128791,1.14037
-169.789,0.999943,0.0407469,6,63,0,170.803,0.138754,0.0115303,0.707156,0.14256,1.14028
-171.624,0.353899,0.0598757,5,31,0,173.423,0.143749,0.0086816,0.705058,0.142511,1.1395
-170.798,0.999661,0.0265631,6,75,0,173.745,0.146282,0.0173125,0.724159,0.112246,1.13988
-171.61,0.995325,0.0389525,6,71,0,175.048,0.119671,0.000921208,0.706064,0.173344,1.14053
-171.796,0.978942,0.0564843,4,31,0,172.461,0.111139,0.000867611,0.711476,0.176517,1.1401
-171.796,0.0255203,0.0792456,2,5,0,173.556,0.111139,0.000867611,0.711476,0.176517,1.1401
-171.736,0.960349,0.0783446,4,31,0,174.036,0.120527,0.000332526,0.705518,0.173622,1.14027
-171.736,0,1.04864,0,1,1,175.977,0.120527,0.000332526,0.705518,0.173622,1.14027
-171.736,0.0146572,0.173475,1,3,1,175.561,0.120527,0.000332526,0.705518,0.173622,1.14027
-173.019,0.993437,0.0175759,7,151,0,174.148,0.109358,2.72758e-05,0.69593,0.194685,1.14075
-172.838,0.999999,0.023219,6,63,0,173.045,0.109172,3.74463e-05,0.694387,0.196404,1.14065
-175.402,0.995015,0.0361686,6,95,0,177.43,0.119806,2.32157e-07,0.700101,0.180093,1.14055
