# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=397636949
# chain_id=1
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,scale
-6241.77,0.88821,0.0250983,6,111,0,6244.3,0.195016,0.186463,0.395951,0.0535927,0.168978,3.6918
-6241.62,0.330206,0.0284353,2,5,0,6242.24,0.19493,0.186426,0.396558,0.0531354,0.16895,3.69089
-6240.53,0.997935,0.0150808,7,255,0,6242.64,0.192109,0.189793,0.379974,0.0104903,0.227634,3.64668
-6242.11,0.918696,0.0198386,7,127,0,6243.15,0.179011,0.190669,0.421492,0.056039,0.15279,3.65854
-6239.98,0.991596,0.0234145,7,255,0,6243.97,0.185014,0.176256,0.397535,0.0455705,0.195624,3.67621
-6239.98,5.2734e-08,0.0304695,1,3,0,6246.93,0.185014,0.176256,0.397535,0.0455705,0.195624,3.67621
-6239.7,0.998914,0.010416,7,255,0,6240.93,0.185361,0.178304,0.382685,0.074771,0.178879,3.70217
-6240.82,0.999749,0.0136968,7,127,0,6241.43,0.190798,0.189025,0.394016,0.0911593,0.135001,3.71416
-6240.42,0.962702,0.0180088,7,127,0,6241.58,0.186397,0.186634,0.386015,0.0974457,0.143508,3.71524
-6240.34,0.425806,0.0225055,3,9,0,6241.61,0.186317,0.186247,0.385939,0.0971375,0.144359,3.71498
-6240.8,0.973108,0.0137217,7,191,0,6243.25,0.191136,0.169571,0.355837,0.0593237,0.224132,3.71065
-6241.44,0.948648,0.0173802,7,161,0,6243.85,0.193133,0.184685,0.364785,0.00189919,0.255498,3.6479
-6242.07,0.93174,0.0212875,5,63,0,6243.39,0.194131,0.182787,0.383632,0.00203419,0.237417,3.64872
-6241.43,0.857086,0.0254722,7,191,0,6243.31,0.184791,0.197027,0.437858,0.00701412,0.173311,3.61879
-6241.88,0.96502,0.0275907,7,127,0,6242.55,0.195234,0.202116,0.405753,0.0207625,0.176134,3.64476
-6240.66,0.945629,0.0344503,6,79,0,6245.99,0.188455,0.19083,0.417899,0.0122322,0.190583,3.63812
-6242.97,0.378629,0.0418896,5,35,1,6244.36,0.19273,0.185184,0.391497,0.000560356,0.230029,3.64458
-6242.43,1,0.0241517,3,11,0,6243.13,0.193184,0.184772,0.392509,0.000529128,0.229005,3.64512
-6243.96,0.67547,0.0315351,5,59,0,6246.05,0.195717,0.189022,0.365933,0.000114441,0.249214,3.64522
-6243.69,0.997004,0.0268942,5,31,0,6244.28,0.196159,0.188247,0.375894,0.000136324,0.239564,3.64578
-6244.62,0.817125,0.0349305,6,125,0,6246.19,0.194712,0.185332,0.369298,0.000102452,0.250556,3.64618
-6241.58,0.986962,0.0358463,7,127,0,6244.01,0.186024,0.185157,0.400948,0.00132319,0.226548,3.6305
-6243.02,0.525344,0.0458741,5,39,1,6244.54,0.192007,0.187936,0.408977,0.000150859,0.210929,3.63566
-6243.15,0.970603,0.0322136,4,31,0,6245.88,0.190372,0.190271,0.392328,0.000175521,0.226854,3.63451
-6241.67,0.758058,0.0403275,5,55,0,6243.79,0.190638,0.176667,0.378357,0.0012698,0.253067,3.65034
-6243.21,0.493406,0.0383222,5,47,0,6246.45,0.189009,0.158349,0.313055,0.00625432,0.333333,3.67654
-6243.02,0.898761,0.0258908,5,63,0,6245.47,0.189887,0.158369,0.312403,0.00692412,0.332417,3.6789
-6241.48,0.391573,0.0295209,7,127,0,6247.85,0.194752,0.169584,0.343044,0.0167644,0.275856,3.68181
-6241.59,0.912668,0.0175368,5,63,0,6243.79,0.194221,0.170339,0.322325,0.0123984,0.300716,3.67791
-6243.76,0.700061,0.0203602,7,155,0,6245.8,0.187431,0.193867,0.417766,0.00599905,0.194936,3.62938
-6244.13,0.977029,0.0179982,7,191,0,6247.01,0.187937,0.195066,0.398274,0.011346,0.207376,3.63049
-6241.5,1,0.0226698,2,3,0,6243.78,0.187797,0.195246,0.399734,0.0107553,0.206468,3.63256
-6240.79,0.419745,0.0293742,5,63,0,6243.6,0.187583,0.193322,0.397629,0.0223673,0.199098,3.64301
-6242.06,0.95318,0.0181812,7,191,0,6243.9,0.191664,0.174837,0.392877,0.00804388,0.232577,3.65738
-6242.63,0.949499,0.0221856,6,101,0,6245.12,0.19583,0.187935,0.371885,0.000229197,0.24412,3.64704
-6243.71,0.943026,0.0269244,7,203,0,6245.14,0.182608,0.202682,0.487072,0.000378404,0.127259,3.59755
-6243.5,0.977297,0.0323839,5,63,0,6244.36,0.18235,0.204234,0.464877,0.000654343,0.147885,3.59886
-6243.24,0.914925,0.0406408,5,53,0,6245.71,0.194211,0.209201,0.466758,0.00295098,0.126879,3.61637
-6243.24,6.81516e-11,0.0471091,2,6,1,6249.41,0.194211,0.209201,0.466758,0.00295098,0.126879,3.61637
-6241.68,0.954092,0.01729,8,255,0,6244.49,0.179472,0.166233,0.378827,0.0632326,0.212236,3.69527
-6242.48,0.577347,0.0210735,5,31,0,6242.86,0.179932,0.166894,0.37579,0.0667262,0.210657,3.69599
-6244.11,0.916736,0.0160172,6,63,0,6245.81,0.179868,0.171313,0.356897,0.0676218,0.224301,3.69788
-6244.65,0.662773,0.0186203,8,255,0,6248.6,0.193987,0.215578,0.468144,0.00281851,0.119472,3.61054
-6242.69,0.905466,0.0157631,8,255,0,6248.18,0.179411,0.182552,0.432489,0.0537746,0.151773,3.66559
-6240.43,0.990862,0.0180595,7,223,0,6243.66,0.18385,0.180228,0.411777,0.0238536,0.200292,3.65076
-6244.38,0.740287,0.0229927,7,127,0,6245.44,0.185827,0.178068,0.434114,0.00122862,0.200763,3.6356
-6242.33,0.909242,0.0214387,8,255,0,6248.6,0.176617,0.180051,0.416823,0.0491428,0.177367,3.65966
-6242.65,0.0868503,0.0246424,5,31,0,6246.1,0.176704,0.182551,0.404221,0.0556345,0.18089,3.66297
-6242.97,0.93207,0.0102559,8,383,0,6244.46,0.196727,0.189791,0.340032,0.0122881,0.261162,3.65981
-6241.43,0.99571,0.0121352,6,63,0,6244.8,0.197369,0.187828,0.355465,0.0111695,0.248168,3.66143
-6244.66,0.914264,0.015518,7,127,0,6247.66,0.203847,0.192938,0.368027,0.00176184,0.233425,3.65851
-6242.5,0.811272,0.0179388,7,255,0,6249.37,0.195019,0.167164,0.329502,0.013318,0.294997,3.68415
-6243.74,0.99365,0.0182685,8,511,0,6245.07,0.185908,0.217644,0.512746,0.0355666,0.048136,3.61503
-6243.59,0.917197,0.0232515,6,81,0,6248.25,0.185671,0.210518,0.480971,0.0940778,0.0287631,3.67645
-6244.25,0.643909,0.0269323,7,255,0,6247.29,0.18948,0.182124,0.368638,5.5279e-05,0.259703,3.64076
-6244.88,0.990815,0.0223477,7,127,0,6247.46,0.199358,0.204996,0.388115,0.000654047,0.206877,3.63371
-6244.14,0.998802,0.0282964,7,127,0,6246.71,0.178855,0.184177,0.434545,0.000761227,0.201662,3.61643
-6242.98,0.94045,0.036146,6,105,0,6244.46,0.180758,0.180443,0.433077,0.00176186,0.20396,3.62279
-6244.7,0.846715,0.0429819,4,25,0,6248.46,0.176264,0.177907,0.454638,0.00401071,0.187179,3.61741
-6244.8,0.487577,0.0456031,4,15,0,6246.58,0.176962,0.179439,0.444146,0.00514431,0.194309,3.61803
-6244.86,0.692756,0.0313538,4,31,0,6246.43,0.176997,0.178171,0.437403,0.00985602,0.197573,3.6237
-6242,0.842193,0.0276418,5,63,0,6246.3,0.183259,0.186298,0.415291,0.00369034,0.211462,3.62643
-6241,0.555531,0.0291819,5,63,0,6244.94,0.190417,0.187536,0.404767,0.0192579,0.198021,3.65268
-6241.61,0.969507,0.021831,7,207,0,6242.33,0.18811,0.170476,0.368645,0.0358432,0.236925,3.68086
-6242.98,0.821776,0.0268529,7,127,0,6244.88,0.201596,0.192285,0.364184,0.00867198,0.233263,3.66058
-6243.73,0.587257,0.0276577,7,127,0,6246.04,0.201626,0.192409,0.363631,0.00357316,0.238761,3.65563
-6242.95,0.939103,0.0215249,7,255,0,6245.61,0.186718,0.169506,0.379498,0.000806765,0.263471,3.64883
-6240.76,0.895028,0.0255058,7,255,0,6244.7,0.189373,0.197233,0.416158,0.01262,0.184617,3.63168
-6240.39,0.760251,0.0286609,6,79,0,6242.72,0.190453,0.177177,0.377791,0.0227903,0.231788,3.66843
-6243.37,0.467134,0.0274295,7,191,0,6245.52,0.188101,0.195064,0.445485,0.000941316,0.170409,3.61788
-6241.59,0.975224,0.0185454,8,255,0,6245.27,0.186753,0.200187,0.439927,0.0363379,0.136796,3.6445
-6242.27,0.975934,0.0229133,7,159,0,6243.43,0.190864,0.177888,0.345351,0.0084365,0.27746,3.65991
-6242.35,0.822442,0.0283128,5,63,0,6243.71,0.190735,0.177121,0.347293,0.00787039,0.276981,3.65678
-6244.01,0.980097,0.0291681,7,127,0,6245.24,0.190659,0.199584,0.461128,0.000244344,0.148384,3.61639
-6241.48,0.997237,0.0361764,6,95,0,6245.05,0.18531,0.200234,0.440131,0.00571237,0.168613,3.61477
-6241.48,0.188103,0.0457478,5,63,0,6244.4,0.18531,0.200234,0.440131,0.00571237,0.168613,3.61477
-6245.08,0.580312,0.0223626,2,7,0,6246,0.185452,0.199243,0.440171,0.00572032,0.169413,3.61259
-6244.46,0.975693,0.0173507,6,71,0,6246.64,0.184339,0.196923,0.457776,0.0101904,0.150771,3.61513
-6244.59,0.999763,0.021396,6,67,0,6245.77,0.185457,0.200984,0.437949,0.0097112,0.165899,3.62
-6241.34,0.980953,0.027117,6,63,0,6243.83,0.184451,0.19084,0.456328,0.0178289,0.150553,3.62996
-6241.86,0.859707,0.0335951,5,39,0,6243.18,0.185467,0.192015,0.408822,0.00322641,0.210469,3.62442
-6241.22,0.80548,0.0361172,4,29,0,6243.67,0.184977,0.189988,0.410248,0.00572671,0.20906,3.62655
-6240.78,0.902017,0.0364489,5,31,0,6241.5,0.186007,0.190097,0.412492,0.00600788,0.205397,3.62835
-6242.15,0.371242,0.0411401,5,63,0,6243.58,0.189892,0.192723,0.435878,0.00616914,0.175339,3.63226
-6242.55,0.870008,0.0251052,6,75,1,6253.45,0.19187,0.198698,0.423737,0.00331175,0.182383,3.62869
-6243.86,0.91145,0.0273128,4,27,0,6244.34,0.19251,0.194123,0.429295,0.00418363,0.179889,3.63042
-6243.14,0.998905,0.0311613,5,53,0,6244.59,0.189587,0.191034,0.423371,0.00667334,0.189334,3.63106
-6242.26,0.520477,0.0393033,5,63,0,6247.11,0.191627,0.201813,0.456822,0.0024656,0.147272,3.61865
-6242.47,0.944679,0.0285708,5,31,0,6243.14,0.190552,0.207936,0.441379,0.00294145,0.157192,3.61432
-6241.68,0.270021,0.0338391,7,255,0,6245.83,0.197497,0.193976,0.385047,0.0114014,0.212079,3.65331
-6241.34,0.99023,0.018483,5,43,0,6242.16,0.195505,0.192883,0.379895,0.0137282,0.217988,3.65353
-6243.79,0.959263,0.0230662,7,127,0,6245.86,0.177355,0.183927,0.412734,0.0120606,0.213922,3.62499
-6243.2,0.783337,0.0277649,6,79,0,6245.06,0.183083,0.170496,0.420811,0.0147075,0.210902,3.6491
-6241.09,0.999648,0.0273267,5,31,0,6243.67,0.183052,0.173778,0.393603,0.0217508,0.227816,3.65448
-6244.03,0.241597,0.0344111,6,127,0,6247.63,0.184686,0.195282,0.436131,0.00582009,0.178081,3.61606
-6244.29,0.99226,0.0182861,6,107,0,6246.46,0.185326,0.198344,0.428034,0.00733025,0.180966,3.61622
-6241.09,0.967061,0.022832,7,255,0,6244.61,0.191463,0.180511,0.349409,0.030388,0.24823,3.67433
-6240.29,0.287535,0.0276852,4,31,0,6244.83,0.191108,0.179692,0.354227,0.0266321,0.248341,3.67194
-6240.21,0.999419,0.0155494,7,255,0,6241.53,0.193226,0.180496,0.363538,0.0201311,0.242609,3.66822
-6240.7,0.994338,0.0195565,7,255,0,6242.21,0.178902,0.178341,0.408618,0.0654535,0.168685,3.67923
-6240.7,0.000981398,0.0244376,5,39,0,6245.68,0.178902,0.178341,0.408618,0.0654535,0.168685,3.67923
-6241.06,0.999481,0.00996865,9,1023,0,6241.77,0.195546,0.197337,0.409211,0.031372,0.166534,3.66045
-6239.99,0.993612,0.0125334,8,255,0,6242.73,0.188407,0.181993,0.377091,0.0228127,0.229696,3.65883
-6240.5,0.984739,0.015643,7,191,0,6240.94,0.188699,0.17736,0.398666,0.0294322,0.205843,3.66836
-6239.87,0.926885,0.0193174,6,127,0,6242.52,0.186548,0.182924,0.396969,0.0516313,0.181927,3.67859
-6240.27,0.388723,0.0223443,4,25,0,6241.94,0.186807,0.180877,0.401941,0.0611991,0.169177,3.68712
-6240.26,0.996096,0.0141584,6,95,0,6241.91,0.184807,0.186054,0.386793,0.0670221,0.175323,3.6858
-6240.45,0.987136,0.017692,6,127,0,6241.89,0.188959,0.178072,0.398459,0.0510316,0.183478,3.68668
-6240.75,0.883226,0.0218727,5,53,0,6242.26,0.188617,0.177377,0.402265,0.0532883,0.178453,3.68828
-6241.08,0.537952,0.0240739,6,127,0,6242.22,0.18851,0.177027,0.402191,0.0535771,0.178695,3.68773
-6241.69,0.999969,0.0180523,6,127,0,6242.46,0.192717,0.188933,0.351055,0.0465019,0.220793,3.68246
-6241.35,0.0661069,0.0226147,7,127,0,6248.54,0.19003,0.176907,0.385184,0.0263295,0.22155,3.66782
-6243.36,0.971677,0.0100675,7,255,0,6247.02,0.191013,0.181089,0.422848,0.0119506,0.193098,3.64922
-6241.59,0.998941,0.0122259,7,255,0,6245.74,0.185736,0.188098,0.413952,0.00321661,0.208998,3.62653
-6240.95,0.982755,0.0152915,8,255,0,6243,0.184144,0.199012,0.44404,0.0184725,0.154331,3.62443
-6241.11,0.959536,0.0187748,6,127,0,6245.58,0.187222,0.199758,0.430331,0.0198591,0.162831,3.6298
-6247.43,0.996423,0.022456,7,255,0,6248.21,0.177621,0.20751,0.529759,0.0844392,0.000671433,3.65223
-6243.5,0.911521,0.0279545,7,127,0,6248.53,0.17565,0.196495,0.49619,0.0893325,0.0423321,3.6661
-6243.5,1.35169e-06,0.0316834,1,3,0,6247.68,0.17565,0.196495,0.49619,0.0893325,0.0423321,3.6661
-6245.36,0.788947,0.0132247,6,91,0,6248.4,0.177939,0.193342,0.504759,0.0863948,0.0375649,3.67167
-6243.55,0.9979,0.0131176,9,511,0,6247.13,0.192383,0.194397,0.448166,0.000622808,0.164431,3.62796
-6241.83,0.909732,0.0163474,8,307,0,6243.94,0.184266,0.181141,0.35757,0.102422,0.174601,3.72356
-6241.83,0.00386973,0.0184925,5,31,0,6246.59,0.184266,0.181141,0.35757,0.102422,0.174601,3.72356
-6240.17,0.989239,0.0077978,9,639,0,6244.9,0.187918,0.191968,0.42038,0.0122077,0.187526,3.63409
-6240.76,0.994886,0.00962446,7,191,0,6242.11,0.190685,0.195685,0.412126,0.00743623,0.194067,3.63329
-6241.14,0.888931,0.0119446,7,223,0,6245.83,0.184122,0.195083,0.435207,0.0403286,0.145259,3.64572
-6240.39,0.985717,0.0132069,7,247,0,6242.89,0.187312,0.190044,0.422112,0.019803,0.180729,3.64283
-6241.66,0.996654,0.0162107,5,51,0,6242.26,0.186616,0.194663,0.399688,0.0193926,0.199641,3.6387
-6242.57,0.9919,0.0201222,7,159,0,6244.17,0.192919,0.200479,0.457665,0.00496007,0.143976,3.6245
-6241.27,0.99967,0.024834,7,127,0,6243.63,0.187744,0.202985,0.446184,0.00446731,0.15862,3.61446
-6243.87,0.796902,0.0308877,5,63,0,6245.95,0.191923,0.200653,0.466271,0.000441967,0.14071,3.6185
-6242.19,0.975864,0.0308653,5,31,0,6244.32,0.189694,0.204925,0.45698,0.000843001,0.147558,3.61121
-6243.67,0.697514,0.037384,5,41,0,6247.29,0.189537,0.216613,0.460935,0.00939903,0.123515,3.6049
-6243.51,0.623218,0.0335681,7,241,0,6248.01,0.19653,0.212801,0.441173,0.00123941,0.148258,3.61762
-6243.48,0.931959,0.0278434,6,101,0,6244.15,0.196346,0.209566,0.436043,0.000562736,0.157483,3.61987
-6242.78,0.77986,0.032154,7,127,0,6245.94,0.182256,0.182419,0.400945,0.00575038,0.228629,3.62933
-6243.47,0.606725,0.0315486,5,63,0,6245.12,0.179353,0.177732,0.434988,0.00932483,0.198602,3.63143
-6244.55,0.543735,0.0257344,5,63,0,6246.85,0.177881,0.174632,0.429152,0.0236837,0.19465,3.6455
-6242.31,0.913617,0.0196403,2,3,0,6245.03,0.177949,0.174393,0.428342,0.0256553,0.193661,3.64527
-6241.76,0.796423,0.022235,7,127,0,6244.56,0.190729,0.196333,0.443325,0.0282066,0.141406,3.64507
-6242.14,0.96844,0.0222174,8,255,0,6245.04,0.194711,0.184604,0.358171,0.00285925,0.259654,3.65116
-6241.1,0.799202,0.0266449,6,65,0,6244.9,0.193093,0.176362,0.338709,0.0148423,0.276994,3.67083
-6242.89,0.979496,0.0266953,5,31,0,6243.29,0.193238,0.168644,0.370371,0.00897222,0.258776,3.67086
-6241.27,0.816022,0.0323668,5,47,0,6246.14,0.188475,0.184338,0.38518,0.00506434,0.236943,3.63964
-6241.39,0.537753,0.0330002,6,95,0,6243.79,0.187703,0.196223,0.419832,0.021375,0.174867,3.63612
-6243.03,0.884989,0.0250839,7,159,0,6244.05,0.187035,0.194153,0.40171,0.0232669,0.193835,3.64434
-6241.31,1,0.0275104,1,1,0,6242.57,0.187089,0.194198,0.401562,0.0236915,0.19346,3.64368
-6242.37,0.528592,0.0340442,6,127,0,6244.87,0.19279,0.207349,0.466364,0.00627666,0.12722,3.61772
-6242.44,0.960053,0.0256574,6,63,0,6245.02,0.19063,0.208621,0.422778,0.0131311,0.164839,3.6238
-6241.84,0.53878,0.0304325,6,127,0,6246.91,0.190807,0.198384,0.422073,0.00594113,0.182794,3.6261
-6244.86,0.945828,0.023203,7,255,0,6245.22,0.178967,0.199754,0.48153,0.0940509,0.0456973,3.6772
-6242.7,0.365768,0.0271056,6,127,0,6243.94,0.177692,0.201968,0.487926,0.0776669,0.0547478,3.65618
-6244.77,0.726769,0.0172636,8,255,0,6247.2,0.182912,0.216422,0.523512,0.00638777,0.0707661,3.58515
-6245.74,0.998248,0.0160455,8,255,0,6247.47,0.180549,0.220123,0.537647,0.053409,0.0082727,3.61627
-6244.02,0.999946,0.0197938,8,255,0,6246.66,0.188139,0.2204,0.489521,0.00164226,0.100297,3.59092
-6242.01,0.655831,0.024447,6,127,0,6244.95,0.185189,0.20309,0.485061,0.0116434,0.115017,3.61237
-6243.37,0.99839,0.021103,7,159,0,6244.21,0.184645,0.219887,0.502411,0.0217442,0.071312,3.60078
-6241.39,0.870257,0.0260046,7,127,0,6245.54,0.190434,0.204695,0.441768,0.0153109,0.147793,3.62549
-6243.53,0.61877,0.0280433,5,31,0,6246.12,0.193996,0.20145,0.453897,0.0420598,0.108598,3.65679
-6245.18,0.468426,0.0233055,7,127,0,6247.21,0.195491,0.215721,0.420216,0.00610499,0.162468,3.62031
-6243.28,0.99931,0.0165883,5,31,0,6245.33,0.195459,0.211118,0.431374,0.00844711,0.153601,3.62279
-6242.85,0.984308,0.0204441,6,75,0,6244.41,0.193315,0.199198,0.443095,0.00733519,0.157057,3.63199
-6244.86,0.957886,0.0247956,6,127,0,6246.25,0.196996,0.211895,0.419015,0.0011276,0.170966,3.61969
-6244.19,0.818937,0.0292511,6,63,0,6247.16,0.1908,0.191058,0.41264,0.000549724,0.204952,3.63382
-6242.16,0.998621,0.0298996,6,95,0,6245.44,0.19224,0.193272,0.415701,0.00134393,0.197443,3.63348
-6242.28,0.558119,0.0367537,6,127,0,6243.14,0.189788,0.196727,0.429102,0.000596523,0.183787,3.62121
-6241.69,0.691974,0.0287405,4,31,0,6244.26,0.189997,0.198292,0.42535,0.000769775,0.185592,3.62205
-6242.95,0.999899,0.0257934,7,127,0,6244.76,0.183494,0.17355,0.397646,0.000568165,0.244742,3.63817
-6244.92,0.964539,0.0317277,5,63,0,6246.55,0.187483,0.172452,0.418734,0.000672794,0.220659,3.6447
-6243.49,0.52476,0.0376223,5,63,0,6246.94,0.18746,0.177218,0.419556,0.00109165,0.214675,3.6404
-6246.06,0.78372,0.0284706,6,103,0,6248.88,0.192742,0.168632,0.283687,0.00287818,0.352061,3.6729
-6246.08,0.982544,0.0280707,6,63,0,6247.06,0.197346,0.161944,0.343333,0.00125376,0.296124,3.68105
-6244.18,1,0.033884,5,31,0,6246.19,0.193768,0.17733,0.311892,0.00273251,0.314277,3.66313
-6241.51,0.135726,0.0416129,7,255,0,6245.94,0.195652,0.198046,0.389401,0.00635525,0.210546,3.63983
-6243.06,0.983365,0.0212449,7,127,0,6243.79,0.201329,0.195779,0.389412,0.0152735,0.198207,3.66003
-6240.86,0.76373,0.0256562,6,127,0,6244.7,0.187877,0.181471,0.392557,0.0121032,0.225992,3.6466
-6242.19,0.944392,0.0247943,6,63,0,6242.64,0.185212,0.182118,0.406384,0.0042291,0.222057,3.63277
-6242.07,0.582637,0.0287659,6,127,0,6244.73,0.189076,0.169932,0.340054,0.0276079,0.273329,3.6789
-6240.16,0.971453,0.0231521,7,141,0,6242.57,0.189593,0.198115,0.417437,0.0308949,0.163961,3.64727
-6242.37,0.912548,0.0275956,6,95,0,6243.01,0.186762,0.203531,0.415846,0.0306745,0.163188,3.6362
-6241.36,0.372213,0.0309833,5,31,0,6244.5,0.188822,0.201881,0.431533,0.0190427,0.158721,3.6295
-6241.2,0.687861,0.020194,8,255,0,6243.01,0.183613,0.18518,0.43079,0.0513578,0.14906,3.66484
-6240.71,0.99287,0.0180931,7,159,0,6242.89,0.189564,0.175464,0.351846,0.0342392,0.248887,3.67926
-6241.1,0.954849,0.0220212,5,31,0,6241.74,0.189866,0.178252,0.342666,0.0367692,0.252446,3.68192
-6240.38,0.476203,0.0257872,5,31,0,6243.88,0.191775,0.17913,0.368188,0.0265062,0.2344,3.6731
-6241.51,0.930427,0.0186952,8,255,0,6242.67,0.191305,0.177887,0.366423,0.00204226,0.262341,3.65086
-6241.97,0.845265,0.0213602,6,111,0,6247.21,0.186827,0.182786,0.367988,0.00578915,0.25661,3.64175
-6241.51,0.977748,0.0224082,5,31,0,6242.32,0.187247,0.182468,0.37141,0.00660772,0.252267,3.64364
-6240.51,0.90748,0.0268245,5,61,0,6241.73,0.189625,0.179399,0.393151,0.0130772,0.224747,3.65457
-6240.78,0.659354,0.0299272,6,95,0,6241.14,0.186741,0.182771,0.37485,0.0234377,0.2322,3.65531
-6242.18,0.98613,0.0260791,7,255,0,6246.88,0.182322,0.202927,0.483385,0.0728684,0.0584968,3.65978
-6242.69,0.260007,0.0314527,2,7,1,6244.54,0.182434,0.20211,0.486256,0.0705431,0.0586565,3.65669
-6245.29,0.644439,0.0184463,8,255,0,6247.34,0.176957,0.201107,0.492888,0.076287,0.0527602,3.65099
-6244.44,0.999969,0.0158559,8,511,0,6248.12,0.17603,0.195615,0.495628,0.10685,0.0258771,3.68249
-6243.36,0.857552,0.019385,8,255,0,6246.55,0.191014,0.185093,0.386512,7.27375e-05,0.237308,3.64136
-6241.5,0.880027,0.0205769,7,255,0,6244.44,0.188117,0.196999,0.437864,0.0014013,0.175618,3.61837
-6241.27,0.811635,0.0223289,5,47,0,6243.99,0.189224,0.196002,0.439954,0.00379482,0.171025,3.62287
-6241.19,0.96437,0.0226451,7,127,0,6241.92,0.190859,0.199803,0.430199,0.00307366,0.176065,3.62252
-6241.33,0.995267,0.0266933,7,127,0,6242.65,0.18576,0.192816,0.445368,0.00259254,0.173463,3.6196
-6241.4,0.351654,0.0324234,6,127,0,6244.79,0.186336,0.195356,0.434277,0.00235499,0.181676,3.61937
-6242.17,0.976081,0.0209143,8,255,0,6242.98,0.194736,0.188454,0.367109,0.00108517,0.248617,3.64679
-6243.55,0.953578,0.0249255,6,127,0,6245.45,0.200035,0.190249,0.350367,0.00149336,0.257856,3.6566
-6242.19,0.956672,0.0290455,6,95,0,6247.56,0.183694,0.171184,0.391459,0.00430862,0.249354,3.6437
-6241.34,0.72863,0.0339366,6,95,0,6244.61,0.184359,0.183537,0.422317,0.00397724,0.20581,3.63025
-6240.76,0.590309,0.0317135,5,63,0,6243.06,0.185796,0.17428,0.372552,0.0162519,0.25112,3.65655
-6240.89,0.880218,0.0258947,6,79,0,6241.5,0.184726,0.169283,0.373988,0.0261773,0.245826,3.66811
-6242.62,0.968477,0.0140344,7,127,0,6244.1,0.179045,0.163869,0.369598,0.0323705,0.255118,3.67021
-6242.62,0,0.190645,0,1,1,6243.56,0.179045,0.163869,0.369598,0.0323705,0.255118,3.67021
-6243.61,0.0868643,0.0316766,2,5,0,6244.85,0.179087,0.164351,0.369192,0.0310466,0.256323,3.66989
-6243.88,0.997031,0.00390005,6,111,0,6246.69,0.179657,0.163499,0.37988,0.0305515,0.246412,3.67064
-6243.84,0.969289,0.0052865,9,511,0,6248.21,0.19536,0.179404,0.36205,0.00632514,0.256861,3.66389
-6241.7,0.994991,0.00759319,8,255,0,6246.15,0.196444,0.181473,0.362586,0.00879512,0.250702,3.66445
-6243.94,0.975184,0.0127507,8,511,0,6245.82,0.171564,0.185617,0.452336,0.147995,0.0424878,3.72738
-6243.41,0.392716,0.0211384,6,95,0,6246.53,0.180109,0.192398,0.452176,0.150023,0.0252943,3.73782
-6243.82,0.999629,0.00577101,7,255,0,6244.92,0.179928,0.195594,0.450822,0.156326,0.0173303,3.73988
-6242.66,0.849821,0.0106741,7,127,0,6246.16,0.179369,0.189075,0.439031,0.132431,0.0600938,3.72358
-6241.61,0.989112,0.0124509,9,511,0,6244.86,0.18891,0.209637,0.450577,0.0288847,0.121991,3.62882
-6240.97,0.448841,0.0226892,6,127,0,6243.31,0.185369,0.19726,0.460803,0.0592724,0.0972955,3.66062
-6240.62,0.97928,0.00754972,9,511,0,6242.26,0.187161,0.190379,0.406923,0.0074497,0.208087,3.63258
-6241.4,0.965841,0.013417,6,63,0,6242.74,0.186631,0.191734,0.396207,0.0141342,0.211294,3.63748
-6241.72,0.862464,0.0227943,6,127,0,6242.42,0.184081,0.187383,0.454447,0.0242643,0.149824,3.63834
-6244.88,0.818159,0.0279805,6,79,0,6248.14,0.19392,0.225227,0.47292,0.00303431,0.104899,3.599
-6245.07,0.829688,0.0299208,6,63,0,6247.09,0.198103,0.218649,0.468949,0.0160576,0.0982417,3.62484
-6244.57,0.575769,0.0331373,5,31,0,6246.3,0.195648,0.224139,0.464602,0.0203522,0.0952577,3.61788
-6241.91,0.853257,0.0169851,7,255,0,6247.76,0.186005,0.176111,0.357283,0.0186466,0.261954,3.66039
-6242.26,0.965938,0.0202749,7,127,0,6244.41,0.181994,0.166057,0.384219,0.0315695,0.23616,3.66948
-6241.82,0.106591,0.033785,5,31,0,6244.56,0.182759,0.167025,0.393407,0.0321961,0.224613,3.66997
-6241.7,0.997293,0.00440112,9,511,0,6242.59,0.182283,0.167238,0.395821,0.0294151,0.225243,3.66673
-6242.66,0.998793,0.00808081,6,63,0,6243.01,0.1823,0.165625,0.405362,0.0308223,0.21589,3.66879
-6243.16,0.936596,0.0147551,6,63,0,6243.89,0.179315,0.171605,0.366916,0.030907,0.251257,3.66087
-6242.12,0.874036,0.022297,6,63,0,6244.32,0.186305,0.166871,0.383275,0.0251581,0.238391,3.67104
-6243.83,0.378473,0.0279856,7,127,0,6246.36,0.187841,0.162124,0.345174,0.00184575,0.303015,3.66221
