# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=245980141
# chain_id=0
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,scale
-384.037,0.76116,0.0261701,2,3,0,384.382,0.193114,0.436291,0.129785,0.240809,0.906094
-383.107,0.990697,0.0252031,6,99,0,384.727,0.100414,0.466592,0.164029,0.268964,0.901215
-382.877,0.997005,0.0310659,5,55,0,383.921,0.0890536,0.472682,0.164601,0.273664,0.901527
-381.389,0.991659,0.0385292,5,57,0,383.739,0.127114,0.45746,0.141785,0.273641,0.900472
-385.81,0.874594,0.0474828,5,31,0,386.779,0.146477,0.478802,0.15198,0.222741,0.905479
-385.328,0.470015,0.051596,6,111,0,389.69,0.156854,0.392683,0.176123,0.27434,0.908788
-387.513,0.999752,0.0363776,6,63,0,387.972,0.191609,0.415338,0.187536,0.205517,0.91606
-385.988,0.996081,0.0451827,5,31,0,390.034,0.245013,0.371892,0.171206,0.211889,0.918269
-383.675,0.980829,0.0558652,5,31,0,388.147,0.154889,0.390889,0.193487,0.260735,0.91169
-383.675,0.00197084,0.0679204,5,31,0,385.001,0.154889,0.390889,0.193487,0.260735,0.91169
-383.089,0.944046,0.0291689,5,31,0,384.451,0.157023,0.39456,0.191059,0.257358,0.911642
-385.09,0.553851,0.034118,2,3,0,386.132,0.15288,0.396329,0.190765,0.260025,0.911893
-386.232,0.893092,0.0263816,6,63,0,388.34,0.146769,0.408545,0.188169,0.256517,0.911366
-381.435,0.999884,0.0292292,6,67,0,386.529,0.0947563,0.460224,0.179195,0.265826,0.904346
-381.439,0.988443,0.0362418,7,127,0,381.85,0.163581,0.42568,0.161803,0.248937,0.907527
-381.448,0.999942,0.0443708,7,127,0,383.127,0.112284,0.490277,0.126614,0.270825,0.897002
-381.818,0.843387,0.0549542,5,51,0,383.209,0.0861308,0.483352,0.162314,0.268203,0.900909
-382.195,0.582809,0.0576907,5,63,0,385.555,0.0826248,0.463032,0.177294,0.277049,0.902662
-382.496,0.854931,0.046051,5,35,0,384.006,0.0745406,0.468547,0.189083,0.267829,0.904323
-383.443,0.992362,0.0489382,5,31,0,384.633,0.10261,0.444909,0.170623,0.281859,0.902194
-383.871,0.794439,0.0600516,5,33,0,386.203,0.061229,0.462574,0.202794,0.273403,0.905332
-382.673,0.395317,0.0598699,6,63,0,387.781,0.161656,0.418329,0.178541,0.241473,0.910221
-381.639,0.999777,0.039333,6,63,0,382.813,0.116586,0.458548,0.159209,0.265657,0.903117
-382.948,0.904464,0.0486133,6,95,0,383.647,0.120069,0.502013,0.124686,0.253232,0.898258
-382.317,0.812689,0.0543704,5,39,0,384.233,0.109082,0.509066,0.110044,0.271807,0.894022
-381.274,0.943812,0.0552528,5,63,0,382.784,0.111441,0.479732,0.140766,0.268061,0.899437
-382.042,0.912603,0.0643447,5,31,0,382.547,0.0880314,0.478321,0.151104,0.282544,0.898585
-382.605,0.0739331,0.0725141,5,31,0,386.63,0.0667271,0.471354,0.198297,0.263622,0.905172
-382.641,0.934719,0.034249,6,127,0,386.514,0.0931947,0.497713,0.129351,0.279742,0.895763
-383.188,0.886808,0.0395116,6,107,0,384.703,0.08828,0.485318,0.163196,0.263206,0.901683
-381.198,0.783115,0.0433635,5,43,0,384.493,0.124778,0.445524,0.165695,0.264004,0.904756
-384.227,0.715714,0.0427485,5,31,0,385.719,0.218662,0.397778,0.158655,0.224905,0.913493
-384.408,0.974567,0.0393144,6,95,0,387.429,0.0144145,0.51051,0.194655,0.280421,0.899457
-384.127,0.931531,0.0472096,7,127,0,385.108,0.0121174,0.519466,0.171368,0.297049,0.894502
-384.866,0.863613,0.0542099,6,95,0,385.956,0.0187048,0.515869,0.193585,0.27184,0.900031
-382.899,0.753938,0.058033,6,79,0,386.391,0.0558558,0.518912,0.135035,0.290197,0.892411
-383.9,0.982531,0.0555062,5,47,0,385.044,0.0704171,0.493236,0.137772,0.298575,0.893697
-383.756,0.829898,0.067103,6,63,0,385.711,0.042757,0.497317,0.194044,0.265882,0.902418
-384.266,0.91371,0.0693615,5,63,0,386.103,0.0338808,0.508727,0.155663,0.301729,0.893358
-384.678,0.0266696,0.0780982,5,31,0,385.952,0.0319432,0.508981,0.156421,0.302654,0.893202
-383.942,0.975785,0.0355621,2,7,0,385.356,0.0323463,0.510593,0.155884,0.301177,0.893399
-382.674,0.888799,0.0426795,6,95,0,386.77,0.124891,0.504897,0.120006,0.250206,0.897524
-382.8,0.900234,0.0468598,5,55,0,385.391,0.0560399,0.494577,0.154409,0.294974,0.89563
-384.089,0.772647,0.0520382,6,127,0,385.076,0.161946,0.458637,0.108103,0.271313,0.898533
-383.784,0.976751,0.0507557,5,31,0,385.131,0.188975,0.466667,0.109669,0.234689,0.902337
-383.358,0.270261,0.0608875,5,31,0,385.467,0.164648,0.477286,0.117293,0.240772,0.900457
-382.626,0.885562,0.035706,2,3,0,383.764,0.160636,0.47987,0.117353,0.242141,0.900722
-384.015,0.430129,0.03906,2,7,0,388.143,0.157604,0.482296,0.119038,0.241062,0.901142
-381.566,1,0.0269706,5,35,0,384.152,0.154789,0.466387,0.124548,0.254276,0.900422
-382.47,0.925506,0.0331174,4,23,0,383.871,0.158249,0.477165,0.120318,0.244269,0.901014
-381.591,0.980364,0.0377058,6,127,0,384.32,0.183592,0.440848,0.134551,0.241009,0.905244
-381.678,0.999884,0.0453504,6,127,0,383.263,0.118207,0.489522,0.11806,0.27421,0.89577
-382.849,0.501977,0.0555992,6,63,0,384.469,0.0622184,0.51498,0.15441,0.268392,0.896758
-382.779,0.966306,0.041338,6,63,0,384.978,0.213819,0.394316,0.155402,0.236463,0.911437
-384.313,0.999667,0.0489833,5,31,0,385.272,0.153754,0.437182,0.185248,0.223816,0.912007
-383.798,0.971586,0.0599875,5,31,0,385.167,0.170446,0.399853,0.162689,0.267012,0.908012
-383.798,0.00129763,0.0713939,1,3,0,384.721,0.170446,0.399853,0.162689,0.267012,0.908012
-382.014,0.999907,0.0322362,5,31,0,384.151,0.139563,0.423156,0.171713,0.265568,0.906445
-381.698,0.938154,0.0394779,2,5,0,382.247,0.137495,0.424893,0.171844,0.265767,0.906512
-387.385,0.968215,0.0454395,5,31,0,388.35,0.228065,0.372751,0.194829,0.204354,0.920779
-384.286,0.642844,0.05387,4,15,0,388.72,0.193878,0.391566,0.188302,0.226254,0.916147
-381.502,0.948043,0.0462051,6,63,0,385.35,0.0968585,0.468164,0.154868,0.28011,0.899601
-381.473,0.350586,0.0536681,3,9,0,385.898,0.0924401,0.476909,0.154567,0.276084,0.899741
-382.175,0.913441,0.0344692,6,95,0,382.886,0.0957949,0.471784,0.170637,0.261784,0.902381
-382.212,0.994519,0.038688,6,127,0,382.736,0.123565,0.435585,0.17933,0.26152,0.907207
-382.212,0.313045,0.0470337,1,1,0,384.075,0.123565,0.435585,0.17933,0.26152,0.907207
-385.943,0.999428,0.0291605,5,31,0,386.924,0.149698,0.44873,0.180441,0.221132,0.911258
-384.551,0.888822,0.035618,6,95,0,389.248,0.113311,0.467003,0.132668,0.287018,0.896596
-385.416,0.983115,0.0389956,5,63,0,387.665,0.167943,0.460806,0.148066,0.223185,0.907457
-389.725,0.951459,0.0468331,6,95,0,390.672,0.0406131,0.489199,0.147215,0.322973,0.892514
-384.216,0.912839,0.0544989,5,63,0,393.587,0.0365921,0.491415,0.208595,0.263399,0.903844
-384.146,0.479607,0.0610381,6,127,0,386.828,0.0768113,0.542493,0.11083,0.269866,0.891034
-384.006,0.840121,0.0446945,5,31,0,386.132,0.0871929,0.517453,0.117881,0.277473,0.892399
-390.463,0.490995,0.0466153,5,43,0,392.496,0.0356804,0.54853,0.114847,0.300942,0.888481
-384.814,1,0.0345525,2,3,0,390.737,0.0373182,0.548303,0.116174,0.298205,0.888049
-385.658,0.773362,0.0421369,3,15,0,387.459,0.0376365,0.550935,0.117977,0.293451,0.888859
-384.56,0.24836,0.0823459,3,13,0,387.088,0.0400647,0.554414,0.117258,0.288263,0.888362
-384.56,0,0.302032,0,1,1,385.793,0.0400647,0.554414,0.117258,0.288263,0.888362
-383.228,0.92825,0.0340445,5,31,0,385.422,0.0649206,0.53479,0.119346,0.280944,0.891525
-389.024,0.996179,0.0316125,6,63,0,390.629,0.101813,0.494343,0.0912257,0.312619,0.88858
-385.08,0.588353,0.0437559,5,63,0,393.438,0.13185,0.490681,0.145531,0.231937,0.902661
-382.482,0.996221,0.0204903,6,63,0,386.13,0.180953,0.458784,0.121718,0.238545,0.903364
-382.823,0.88744,0.0338217,5,31,0,384.001,0.212092,0.438223,0.116201,0.233484,0.905084
-383.091,0.64418,0.0421115,5,31,0,384.412,0.172515,0.463778,0.131119,0.232589,0.90443
-381.024,0.981866,0.0250763,6,63,0,384.006,0.1305,0.46198,0.15345,0.254071,0.903618
-383.66,0.898775,0.0437876,6,63,0,386.036,0.140462,0.402307,0.215743,0.241488,0.915123
-384.496,0.0387618,0.0595986,4,15,0,385.908,0.137564,0.403994,0.214122,0.24432,0.914928
-383.831,0.999062,0.00539836,8,255,0,385.588,0.111667,0.423047,0.214075,0.251211,0.91141
-383.596,0.996376,0.0102585,7,135,0,384.439,0.17865,0.400362,0.175837,0.245151,0.910991
-383.089,1,0.0193596,5,55,0,384.849,0.113225,0.425512,0.211847,0.249416,0.911959
-383.365,0.606581,0.0368696,5,39,0,386.135,0.109788,0.43494,0.208229,0.247043,0.911282
-381.168,0.947431,0.0206494,7,127,0,385.076,0.0999927,0.466153,0.161223,0.272632,0.90152
-381.13,0.958285,0.0333432,5,35,0,382.386,0.0847098,0.476287,0.16757,0.271433,0.901241
-382.096,0.545333,0.0553685,6,79,0,383.411,0.0893812,0.475247,0.182697,0.252674,0.904547
-381.094,0.998893,0.0261329,7,159,0,384.046,0.103839,0.484249,0.137897,0.274015,0.897783
-382.25,0.998019,0.0488515,5,63,0,383.26,0.130832,0.502028,0.109244,0.257897,0.896031
-382.25,0.168111,0.0902322,1,3,0,382.608,0.130832,0.502028,0.109244,0.257897,0.896031
-384.472,0.978423,0.0141922,7,127,0,385.594,0.0940827,0.526508,0.0903005,0.289109,0.888585
-382.097,0.993314,0.0247807,7,127,0,386.497,0.118079,0.497992,0.132317,0.251612,0.898823
-383.074,0.606653,0.0447797,5,31,0,384.462,0.0871942,0.478502,0.142829,0.291475,0.896789
-382.294,0.990946,0.0262964,7,191,0,383.974,0.12863,0.463271,0.165576,0.242523,0.905302
-381.62,1,0.0467309,4,31,0,382.568,0.10898,0.466972,0.171749,0.252299,0.904303
-382.295,0.235674,0.0843875,1,3,0,385.744,0.0918284,0.479362,0.175471,0.253338,0.904032
-382.487,0.994303,0.0176322,7,255,0,383.572,0.144125,0.468212,0.118301,0.269363,0.897768
-382.382,0.852802,0.0312911,5,63,0,386.213,0.134858,0.479575,0.122968,0.262598,0.897918
-383.589,0.976701,0.0372109,6,63,0,384.252,0.105975,0.518617,0.115284,0.260124,0.894411
-383.589,0.00321275,0.0619497,5,31,0,387.345,0.105975,0.518617,0.115284,0.260124,0.894411
-382.922,0.999681,0.00726916,5,47,0,383.946,0.100747,0.520798,0.114531,0.263923,0.894425
-382.887,0.998639,0.0129392,7,127,0,383.4,0.136965,0.484352,0.10486,0.273822,0.895593
-382.173,0.877348,0.022753,7,187,0,385.299,0.0695437,0.482195,0.183031,0.26523,0.902887
-381.756,0.992639,0.0287467,6,127,0,385.66,0.167794,0.446558,0.137177,0.248471,0.9045
-381.132,0.259826,0.0489943,5,31,0,383.806,0.166925,0.447308,0.139531,0.246236,0.904472
-381.009,0.999968,0.0122404,7,255,0,381.52,0.100939,0.486772,0.14029,0.271998,0.898044
-381.272,0.997425,0.0212226,5,55,0,381.677,0.0830241,0.49794,0.143309,0.275727,0.896859
-381.395,0.990672,0.0362445,6,63,0,381.609,0.160156,0.464199,0.120979,0.254665,0.90069
-381.395,0.0301228,0.0603433,5,31,0,386.478,0.160156,0.464199,0.120979,0.254665,0.90069
-382.609,0.998724,0.00877615,8,255,0,383.236,0.195636,0.455799,0.104097,0.244469,0.901159
-381.77,0.978797,0.014951,7,255,0,383.577,0.0590122,0.500397,0.165459,0.275132,0.898582
-381.84,0.971438,0.0240439,7,127,0,384.204,0.175757,0.409495,0.169409,0.245339,0.910405
-381.816,0.436938,0.0377033,6,65,0,384.38,0.0627034,0.489877,0.163291,0.284129,0.898147
-382.185,0.94488,0.0157984,6,119,0,386.516,0.0722897,0.491606,0.147376,0.288728,0.895927
-382.827,0.987106,0.0231349,6,127,0,383.883,0.0690082,0.501479,0.171635,0.257877,0.901205
-383.698,0.954548,0.037322,6,63,0,384.707,0.222436,0.412037,0.121883,0.243643,0.906064
-383.698,0.0883762,0.0552995,1,3,0,384.479,0.222436,0.412037,0.121883,0.243643,0.906064
-384.255,0.997219,0.0102897,7,127,0,385.28,0.238433,0.399351,0.121713,0.240503,0.907612
-381.657,0.999562,0.0169244,7,127,0,384.879,0.177099,0.443438,0.131763,0.2477,0.903768
-382.094,0.813673,0.0278015,6,63,0,384.063,0.0860057,0.502426,0.152162,0.259406,0.8989
-383.573,0.824847,0.0293558,2,7,0,384.54,0.0899058,0.499968,0.151258,0.258869,0.898709
-384.999,0.974977,0.0317871,6,127,0,386.986,0.038619,0.535991,0.129213,0.296176,0.889539
-381.831,0.650004,0.048641,6,79,0,386.494,0.122653,0.466674,0.16546,0.245214,0.90524
-382.853,0.99804,0.0350954,6,63,0,383.201,0.0991389,0.436818,0.184648,0.279396,0.904544
-383.12,0.336248,0.0562547,5,63,0,386.285,0.0795448,0.506462,0.160329,0.253664,0.90044
-382.178,0.998318,0.0199853,5,31,0,383.308,0.0805684,0.503199,0.157411,0.258821,0.899768
-382.327,0.879295,0.0319726,2,7,0,383.261,0.0825614,0.501387,0.15777,0.258282,0.89953
-381.76,0.978242,0.0389514,6,95,0,383.372,0.107989,0.4921,0.122584,0.277328,0.895391
-381.76,7.37024e-06,0.0590017,4,15,0,391.304,0.107989,0.4921,0.122584,0.277328,0.895391
-382.481,0.971176,0.0102043,6,111,0,385.662,0.0959159,0.490471,0.125692,0.287921,0.894648
-382.585,0.992209,0.0152613,7,127,0,383.768,0.0765332,0.511081,0.124501,0.287885,0.89263
-382.118,0.999624,0.0237839,6,63,0,382.918,0.151341,0.487183,0.108257,0.253219,0.897782
-382.191,0.934791,0.0374717,3,13,0,382.528,0.146297,0.488346,0.109228,0.256129,0.897662
-381.314,0.973536,0.0510439,5,63,0,383.04,0.1371,0.479894,0.129345,0.253661,0.899892
-381.314,9.35391e-07,0.0753016,1,3,1,388.383,0.1371,0.479894,0.129345,0.253661,0.899892
-384.051,0.995514,0.0137986,7,255,0,385.213,0.0169333,0.508614,0.176083,0.298369,0.89577
-381.524,0.996843,0.0213892,7,255,0,385.18,0.111062,0.465083,0.174497,0.249358,0.905428
-381.167,0.986568,0.0330857,6,127,0,382.409,0.102943,0.471641,0.148745,0.276671,0.899365
-383.859,0.416286,0.0498432,5,63,0,386.223,0.127609,0.522217,0.091759,0.258415,0.893016
-382.136,0.901476,0.0226769,6,115,0,387.774,0.158081,0.467702,0.124468,0.24975,0.90074
-383.086,0.85237,0.0285474,7,127,0,384.188,0.11983,0.443521,0.18515,0.251499,0.908397
-382.655,0.986907,0.0323834,4,19,0,384.053,0.123634,0.445999,0.186232,0.244135,0.908993
-384.476,0.808592,0.0483908,5,63,0,385.787,0.0464561,0.478666,0.185204,0.289674,0.899372
-382.716,1,0.0499754,4,15,0,384.415,0.0538277,0.485202,0.187587,0.273383,0.901239
-382.716,0.0481362,0.0762022,2,7,0,384.996,0.0538277,0.485202,0.187587,0.273383,0.901239
-382.223,0.914319,0.0167955,3,15,0,387.421,0.0504099,0.488492,0.189191,0.271906,0.901689
-382.94,0.882071,0.0215684,4,27,0,387.567,0.0466088,0.494368,0.192592,0.266432,0.901954
-383.528,0.959148,0.0258949,7,127,0,386.155,0.0455839,0.466793,0.215882,0.271741,0.905486
-382.926,0.789239,0.0361954,6,127,0,387.465,0.044248,0.508081,0.162462,0.285209,0.895886
-381.66,0.976066,0.0359729,5,63,0,383.153,0.0747276,0.505415,0.152545,0.267313,0.897835
-381.177,0.874179,0.0517353,5,63,0,383.587,0.0850639,0.469593,0.172796,0.272547,0.90203
-383.124,0.302748,0.060667,5,63,0,384.967,0.0979616,0.506157,0.131214,0.264667,0.897161
-383.328,0.978088,0.0231855,5,47,0,384.555,0.104059,0.505767,0.125734,0.26444,0.895603
-381.784,0.996031,0.0333671,4,31,0,383.699,0.103248,0.504352,0.129695,0.262704,0.897048
-382.837,0.992757,0.0495498,5,31,0,383.247,0.0646076,0.527802,0.139293,0.268297,0.895122
-382.859,0.062088,0.0728461,4,15,0,384.975,0.0618895,0.526013,0.140103,0.271994,0.895
-382.732,0.994367,0.0178197,2,7,0,383.248,0.0636158,0.52501,0.140676,0.270699,0.894709
-380.985,0.993649,0.0263057,7,191,0,384.288,0.131879,0.457207,0.147756,0.263158,0.901945
-381.259,0.590392,0.0386413,5,39,0,383.487,0.0912493,0.481071,0.153272,0.274408,0.898947
-382.095,0.946597,0.0263177,6,111,0,383.161,0.0814502,0.484601,0.174754,0.259195,0.902131
-383.458,0.921128,0.0352466,7,127,0,384.728,0.0604732,0.535352,0.128827,0.275348,0.89299
-384.743,0.672634,0.044879,6,79,0,387.268,0.013306,0.518279,0.188936,0.279479,0.89855
-381.923,0.964012,0.0358055,6,95,0,386.521,0.111804,0.497173,0.126046,0.264978,0.897248
-381.819,0.923683,0.0492741,5,31,0,382.53,0.0748316,0.503939,0.138804,0.282426,0.895314
-382.683,0.537818,0.0627427,2,7,0,383.119,0.0691222,0.504954,0.139393,0.286531,0.895005
-382.879,0.958377,0.0390661,5,35,0,383.925,0.0845374,0.509752,0.136144,0.269566,0.896583
-383.57,0.975019,0.0529641,5,31,0,383.996,0.068036,0.520411,0.147772,0.263782,0.897238
-382.775,0.226566,0.0738396,2,5,0,384.017,0.073203,0.519561,0.146783,0.260453,0.89728
-382.283,0.977554,0.0261791,6,63,0,383.899,0.0566845,0.512904,0.144714,0.285698,0.89466
-382.304,0.999589,0.0366687,5,31,0,382.895,0.0751498,0.494877,0.141219,0.288755,0.895523
-382.016,0.523479,0.0533029,5,31,0,382.832,0.139021,0.474069,0.141578,0.245332,0.90217
-382.848,0.817668,0.0327314,5,31,0,384.754,0.148561,0.471826,0.141975,0.237638,0.903332
-383.61,0.933552,0.0342258,6,63,0,384.934,0.196535,0.414901,0.129208,0.259356,0.904447
-381.308,0.949547,0.044016,5,31,0,384.009,0.135216,0.456917,0.140319,0.267548,0.901345
-381.308,0.00150652,0.0581253,7,127,0,382.273,0.135216,0.456917,0.140319,0.267548,0.901345
-381.203,0.945608,0.0142329,8,279,0,384.912,0.102686,0.450082,0.184694,0.262538,0.905745
-382.452,0.988709,0.0187047,5,63,0,382.677,0.0785152,0.459367,0.20241,0.259708,0.906507
-382.084,0.991408,0.026463,6,63,0,383.179,0.1672,0.405482,0.172853,0.254464,0.90963
-381.34,0.999871,0.0375153,6,127,0,382.514,0.139362,0.446571,0.170173,0.243894,0.907278
-381.098,0.617793,0.0538309,6,79,0,381.806,0.0965236,0.474722,0.162715,0.266039,0.901761
-383.707,0.987108,0.0395997,6,127,0,384.291,0.14997,0.494869,0.0837799,0.271381,0.892946
-383.81,0.134381,0.0554114,4,23,0,385.604,0.147858,0.493553,0.0846744,0.273914,0.893068
-382.705,0.996439,0.0177129,7,127,0,384.262,0.115616,0.510099,0.0998885,0.274397,0.892667
-385.727,0.892001,0.0251972,6,63,0,387.085,0.046049,0.564132,0.109166,0.280653,0.88773
-384.896,0.841837,0.0298846,7,163,0,389.431,0.0648848,0.511982,0.140331,0.282802,0.893739
-382.587,1,0.0324894,2,7,0,384.908,0.0616842,0.514406,0.138312,0.285598,0.894172
-384.685,0.975036,0.0462128,5,31,0,385.606,0.0760301,0.529824,0.140453,0.253693,0.896997
-385.429,0.829065,0.0628444,4,15,0,387.188,0.0758813,0.539048,0.131069,0.254002,0.894744
-385.429,0.0282148,0.0666175,3,7,0,387.563,0.0758813,0.539048,0.131069,0.254002,0.894744
-386.615,0.997077,0.0183047,7,255,0,389.743,0.0138517,0.483257,0.196138,0.306753,0.897986
-386.318,0.90134,0.0258284,6,63,0,389.623,0.0542529,0.491748,0.19897,0.255029,0.903517
-388.325,0.895798,0.0309735,2,3,0,388.563,0.0548334,0.4911,0.199117,0.254949,0.903328
-382.894,0.952723,0.036754,6,127,0,389.37,0.0909769,0.465612,0.196372,0.24704,0.907241
-382.378,0.543348,0.047883,6,95,0,386.694,0.108145,0.486623,0.121493,0.283739,0.89496
-381.181,0.995811,0.0316065,5,31,0,382.544,0.12487,0.482065,0.125814,0.267251,0.897942
-380.836,0.999699,0.0441525,6,127,0,381.737,0.0995629,0.472799,0.164129,0.263509,0.902021
-380.982,0.902472,0.0619322,5,33,0,381.121,0.096339,0.463183,0.170061,0.270418,0.902559
-380.982,0.000395398,0.0739003,2,4,1,382.78,0.096339,0.463183,0.170061,0.270418,0.902559
-380.946,0.994945,0.0201661,7,159,0,381.57,0.0965747,0.469509,0.166336,0.26758,0.902199
-381.652,0.9924,0.0280442,6,63,0,382.214,0.186547,0.427287,0.134631,0.251535,0.905221
-381.149,0.968705,0.0387537,6,95,0,384.244,0.165116,0.452439,0.133665,0.248779,0.903368
-381.149,0.00819922,0.0514281,4,15,0,382.183,0.165116,0.452439,0.133665,0.248779,0.903368
-381.576,0.99941,0.0144694,7,143,0,382.754,0.114648,0.499473,0.122451,0.263427,0.896536
-381.587,0.993853,0.0201992,7,127,0,382.383,0.136823,0.487965,0.117774,0.257439,0.897906
-380.837,0.999988,0.0278873,6,127,0,382.326,0.11315,0.480988,0.144239,0.261623,0.900129
-381.494,0.644925,0.0387998,5,51,0,382.916,0.109162,0.492261,0.135403,0.263174,0.898544
-382.224,0.910352,0.0306034,6,111,0,383.511,0.144493,0.451013,0.150679,0.253815,0.903531
-382.593,0.935809,0.0368415,4,23,0,384.065,0.208503,0.42864,0.131274,0.231583,0.907155
-382.593,0.0014144,0.0461195,5,31,0,385.669,0.208503,0.42864,0.131274,0.231583,0.907155
-381.156,0.997949,0.0132012,7,127,0,383.003,0.0803912,0.480532,0.165544,0.273533,0.900421
-381.389,0.932211,0.0182537,5,55,0,383.702,0.0972997,0.480563,0.15239,0.269747,0.900102
-381.737,0.909646,0.0227219,4,19,0,383.314,0.0915235,0.485716,0.154126,0.268635,0.900014
-380.858,0.986547,0.0272664,5,63,0,382.085,0.11184,0.467684,0.157827,0.262649,0.902355
-382.098,0.722703,0.0368439,5,59,0,383.399,0.112866,0.465441,0.15117,0.270523,0.901371
-384.803,0.862744,0.032981,5,55,0,386.182,0.037361,0.498313,0.170128,0.294198,0.897235
-382.03,0.980773,0.0366991,5,55,0,385.109,0.17204,0.450943,0.133154,0.243863,0.903613
-381.592,0.419187,0.0489697,6,63,0,382.807,0.0665195,0.476827,0.179861,0.276793,0.901356
-384.151,0.98368,0.0274705,6,63,0,385.546,0.212652,0.413642,0.154657,0.219049,0.912372
-384.249,0.280394,0.0367864,6,63,0,389.906,0.234797,0.392364,0.155149,0.21769,0.914014
-381.175,0.951616,0.0167555,7,127,0,387.311,0.103858,0.45419,0.174953,0.266999,0.903893
-382.34,0.993219,0.0213591,7,191,0,383.364,0.0410814,0.502505,0.176322,0.280092,0.898584
-381.3,0.999268,0.0289658,6,63,0,382.463,0.0779814,0.476652,0.171977,0.273389,0.900989
-381.575,0.842357,0.0395734,5,63,0,382.404,0.0753046,0.484417,0.167581,0.272698,0.900532
-381.537,1,0.0425605,2,7,0,381.664,0.0753195,0.484153,0.168561,0.271966,0.90014
-381.958,0.420137,0.0580411,4,25,0,383.104,0.07945,0.491359,0.158358,0.270832,0.899595
-381.088,0.986564,0.0330167,6,67,0,382.137,0.107244,0.483495,0.13847,0.270791,0.898122
-381.564,0.474137,0.0440798,5,43,0,383.856,0.11033,0.495041,0.123553,0.271076,0.895945
-381.703,0.968245,0.0272908,5,63,0,383.776,0.113118,0.491628,0.122355,0.2729,0.895871
-381.548,0.965973,0.0354127,5,63,0,382.648,0.152668,0.463134,0.134111,0.250087,0.90258
-381.548,0.0287278,0.0457297,2,5,0,386.276,0.152668,0.463134,0.134111,0.250087,0.90258
-381.161,0.973436,0.0146741,5,47,0,382.875,0.140621,0.467303,0.138967,0.253109,0.90214
-382.388,0.999423,0.0191781,7,255,0,383.358,0.122999,0.443391,0.154569,0.279041,0.90212
-382.918,0.991117,0.0260059,6,63,0,383.319,0.0776793,0.490899,0.178638,0.252784,0.902772
-383.581,0.951231,0.0347778,5,63,0,385.135,0.0840455,0.494962,0.175148,0.245844,0.903356
-384.809,0.663189,0.0437939,6,127,0,389.57,0.191302,0.422487,0.164254,0.221957,0.91225
-385.733,0.774463,0.0361267,6,63,0,387.391,0.0763833,0.434697,0.205989,0.282931,0.905542
-384.114,1,0.035095,2,7,0,386.001,0.0727023,0.436284,0.205761,0.285252,0.905662
-382.165,0.958112,0.0473551,4,15,0,384.577,0.0841522,0.446658,0.197117,0.272072,0.90599
-381.952,0.711723,0.0600303,3,15,0,382.536,0.0920815,0.443428,0.196286,0.268204,0.906409
-382.437,0.490235,0.0531871,5,47,0,384.272,0.0860555,0.477193,0.170891,0.265861,0.902518
-386.667,0.933688,0.0342388,5,31,0,387.493,0.200338,0.438917,0.140796,0.219948,0.909444
-383.394,0.982077,0.0418574,6,95,0,385.974,0.189271,0.444791,0.139046,0.226893,0.906804
-383.504,0.0666781,0.0547995,4,15,0,385.94,0.188703,0.447437,0.137757,0.226102,0.906605
-383.714,1,0.0192825,7,127,0,384.604,0.0775249,0.500121,0.125341,0.297012,0.892876
-384.747,0.943511,0.0259145,3,15,0,386.929,0.0778916,0.49488,0.124039,0.303189,0.892341
-381.629,0.986795,0.0320823,6,95,0,387.02,0.0640621,0.50167,0.162016,0.272252,0.898507
-380.868,0.92651,0.0421945,6,95,0,382.341,0.130554,0.444302,0.162234,0.26291,0.904407
-380.752,0.874635,0.0508722,4,31,0,381.232,0.11473,0.45549,0.168028,0.261751,0.904103
-381.738,0.604154,0.056937,4,19,0,382.359,0.0656123,0.473873,0.18249,0.278025,0.901568
-381.259,0.896318,0.0434673,6,123,0,382.401,0.111385,0.454442,0.171487,0.262686,0.904027
-383.552,0.731812,0.0501481,5,63,0,384.7,0.0582544,0.463991,0.212487,0.265267,0.906766
-383.28,1,0.0458811,3,7,0,383.573,0.0578814,0.465123,0.213802,0.263194,0.906559
-382.002,0.33098,0.0611604,5,63,0,387.48,0.0687064,0.469583,0.178344,0.283366,0.901026
-381.692,0.940098,0.0319432,5,31,0,382.763,0.0797886,0.466587,0.175119,0.278505,0.901804
-381.938,0.97608,0.0391457,6,127,0,384.925,0.0810313,0.493087,0.167595,0.258287,0.901461
-381.451,0.81955,0.050385,4,31,0,383.022,0.0830545,0.488939,0.16685,0.261156,0.901151
-382.282,0.691112,0.0521203,4,31,0,383.822,0.0497077,0.487842,0.183176,0.279275,0.90011
-381.717,0.840125,0.0451213,5,63,0,383.07,0.0585443,0.495705,0.168758,0.276993,0.898689
-380.844,0.89759,0.0480245,5,63,0,383.14,0.104276,0.478817,0.152201,0.264706,0.900371
