# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=1204488423
# chain_id=1
# iter=4000
# warmup=2000
# save_warmup=1
# thin=1
# refresh=400
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=saved_samples.txt_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,scale,boltzman_shift
-7.17149e+74,1,1.56685e-38,1,1,0,3.63409e+75,0.0460884,0.0493248,0.857116,0.0474711,3.33802,18.4172
-1.38893e+74,1,3.74252e-38,2,3,0,5.58222e+74,0.0399141,0.0422825,0.876876,0.0409271,3.33802,19.2798
-2.35279e+73,1,8.84122e-38,1,1,0,1.07829e+74,0.0340461,0.0357202,0.895478,0.0347551,3.33802,20.2121
-4.54681e+72,1,2.06625e-37,1,1,0,1.83127e+73,0.0292978,0.0305074,0.910391,0.0298036,3.33802,21.0747
-8.30835e+71,1,4.77837e-37,1,1,0,3.53343e+72,0.0250195,0.025879,0.92373,0.0253713,3.33802,21.9662
-1.63111e+71,1,1.09372e-36,4,15,0,6.47048e+71,0.0214621,0.0220802,0.934749,0.0217088,3.33802,22.8197
-3.15836e+70,1,2.47837e-36,2,3,0,1.26966e+71,0.0183529,0.0187949,0.944329,0.0185237,3.33802,23.6801
-6.36937e+69,1,5.561e-36,1,1,0,2.46246e+70,0.0157304,0.0160489,0.952372,0.0158489,3.33802,24.5188
-1.29212e+69,1,1.23583e-35,2,3,0,4.96729e+69,0.0134725,0.0137022,0.959271,0.0135542,3.33802,25.3542
-2.69115e+68,1,2.72069e-35,5,31,0,1.00899e+69,0.0115553,0.0117221,0.965111,0.0116115,3.33802,26.1755
-5.68218e+67,1,5.9347e-35,1,1,0,2.10302e+68,0.00991459,0.0100364,0.970096,0.00995312,3.33802,26.9894
-1.22431e+67,1,1.28294e-34,1,1,0,4.44559e+67,0.00851688,0.00860667,0.974333,0.0085432,3.33802,27.7926
-2.68062e+66,1,2.74904e-34,1,1,0,9.58828e+66,0.00732266,0.0073895,0.977947,0.00734056,3.33802,28.5871
-5.97412e+65,1,5.83994e-34,1,1,0,2.1018e+66,0.00630314,0.00635355,0.981028,0.00631524,3.33802,29.3722
-1.35329e+65,1,1.23017e-33,2,3,0,4.68953e+65,0.00543149,0.00547009,0.983659,0.0054396,3.33802,30.1486
-3.11653e+64,1,2.56997e-33,3,7,0,1.0636e+65,0.00468589,0.00471601,0.985907,0.00469127,3.33802,30.9161
-7.29209e+63,1,5.32563e-33,1,1,0,2.45244e+64,0.00404739,0.00407137,0.98783,0.00405089,3.33802,31.6752
-1.73318e+63,1,1.09488e-32,1,1,0,5.74561e+63,0.00350006,0.00351961,0.989478,0.00350229,3.33802,32.4258
-4.18297e+62,1,2.23349e-32,1,1,0,1.36741e+63,0.00303035,0.00304669,0.990891,0.0030317,3.33802,33.1683
-1.02483e+62,1,4.5216e-32,1,1,0,3.30462e+62,0.00262678,0.00264079,0.992105,0.00262755,3.33802,33.9027
-2.54804e+61,1,9.08567e-32,3,7,0,8.1074e+61,0.00227962,0.00229193,0.993148,0.00227999,3.33802,34.6292
-6.42727e+60,1,1.81235e-31,3,7,0,2.01856e+61,0.00198063,0.00199169,0.994047,0.00198073,3.33802,35.3479
-1.64431e+60,1,3.58933e-31,3,7,0,5.09887e+60,0.00172279,0.00173295,0.994822,0.00172272,3.33802,36.0589
-4.26542e+59,1,7.05875e-31,2,3,0,1.30633e+60,0.00150018,0.00150967,0.99549,0.00149998,3.33802,36.7625
-1.1216e+59,1,1.37863e-30,1,1,0,3.39358e+59,0.00130772,0.00131673,0.996068,0.00130745,3.33802,37.4587
-2.98883e+58,1,2.67441e-30,5,31,0,8.93653e+58,0.00114114,0.00114978,0.996568,0.00114082,3.33802,38.1476
-8.06934e+57,1,5.1538e-30,1,1,0,2.38491e+58,0.000996774,0.00100515,0.997002,0.000996419,3.33802,38.8293
-1.12168e+57,1,2.46683e-30,1,1,0,6.28596e+57,0.000988439,0.000996512,0.997027,0.000987715,3.33802,39.9731
-1.12168e+57,0,3.54866e-29,0,1,1,1.12168e+57,0.000988439,0.000996512,0.997027,0.000987715,3.33802,39.9731
-2.21708e+56,1,5.99728e-30,1,1,0,8.73809e+56,0.00098164,0.00098947,0.997048,0.00098062,3.33802,40.9128
-1.16537e+56,1,8.4964e-30,3,7,0,1.9951e+56,0.000978955,0.000986689,0.997057,0.00097782,3.33802,41.2856
-4.69649e+55,1,1.39306e-29,1,1,0,9.90833e+55,0.000975173,0.000982774,0.997068,0.000973876,3.33802,41.8124
-1.48936e+55,1,2.46683e-29,1,1,0,3.82865e+55,0.000970413,0.000977848,0.997083,0.000968915,3.33802,42.4781
-4.31214e+54,1,4.55082e-29,1,1,0,1.19866e+55,0.000965301,0.000972559,0.997099,0.000963588,3.33802,43.1965
-1.20858e+54,1,8.56765e-29,2,3,0,3.45619e+54,0.000960082,0.000967161,0.997115,0.000958153,3.33802,43.9338
-3.34804e+53,1,1.62575e-28,3,7,0,9.67303e+53,0.000954841,0.000961744,0.997131,0.000952698,3.33802,44.6779
-9.30173e+52,1,3.08535e-28,4,15,0,2.68059e+53,0.00094964,0.000956369,0.997147,0.000947286,3.33802,45.4203
-2.61354e+52,1,5.82773e-28,1,1,0,7.45766e+52,0.000944511,0.00095107,0.997162,0.000941952,3.33802,46.1561
-7.46656e+51,1,1.0922e-27,2,3,0,2.09979e+52,0.000939475,0.00094587,0.997178,0.000936717,3.33802,46.8823
-2.17594e+51,1,2.02713e-27,3,7,0,6.01436e+51,0.000934543,0.000940779,0.997193,0.000931593,3.33802,47.597
-6.48106e+50,1,3.72171e-27,2,3,0,1.75789e+51,0.000929723,0.000935805,0.997208,0.000926587,3.33802,48.299
-1.97496e+50,1,6.75478e-27,1,1,0,5.25263e+50,0.000925016,0.000930951,0.997222,0.000921701,3.33802,48.9878
-6.15984e+49,1,1.21161e-26,1,1,0,1.60603e+50,0.000920424,0.000926215,0.997236,0.000916935,3.33802,49.6632
-1.96645e+49,1,2.14773e-26,1,1,0,5.02667e+49,0.000915944,0.000921597,0.99725,0.000912288,3.33802,50.325
-6.4237e+48,1,3.76273e-26,1,1,0,1.61044e+49,0.000911575,0.000917094,0.997264,0.000907758,3.33802,50.9735
-2.14628e+48,1,6.51671e-26,2,3,0,5.27976e+48,0.000907312,0.000912704,0.997277,0.00090334,3.33802,51.6089
-7.3306e+47,1,1.11603e-25,1,1,0,1.77047e+48,0.000903154,0.000908421,0.997289,0.000899032,3.33802,52.2316
-2.55783e+47,1,1.89055e-25,1,1,0,6.06892e+47,0.000899096,0.000904243,0.997302,0.000894829,3.33802,52.8419
-9.1114e+46,1,3.16893e-25,1,1,0,2.1252e+47,0.000895134,0.000900166,0.997314,0.000890727,3.33802,53.4402
-3.31115e+46,1,5.25788e-25,1,1,0,7.59719e+46,0.000891266,0.000896185,0.997326,0.000886723,3.33802,54.0269
-1.22672e+46,1,8.63848e-25,1,1,0,2.77053e+46,0.000887486,0.000892297,0.997337,0.000882813,3.33802,54.6025
-4.63004e+45,1,1.40589e-24,1,1,0,1.02996e+46,0.000883792,0.000888498,0.997349,0.000878992,3.33802,55.1673
-1.77909e+45,1,2.26728e-24,1,1,0,3.90049e+45,0.00088018,0.000884784,0.99736,0.000875257,3.33802,55.7217
-6.95495e+44,1,3.62452e-24,1,1,0,1.5037e+45,0.000876646,0.000881152,0.997371,0.000871605,3.33802,56.2661
-2.76437e+44,1,5.74555e-24,4,15,0,5.8973e+44,0.000873188,0.000877599,0.997381,0.000868032,3.33802,56.8008
-1.11644e+44,1,9.03418e-24,1,1,0,2.35135e+44,0.000869803,0.000874121,0.997392,0.000864535,3.33802,57.3264
-4.57877e+43,1,1.40947e-23,2,3,0,9.52542e+43,0.000866487,0.000870716,0.997402,0.000861111,3.33802,57.843
-1.90587e+43,1,2.18254e-23,1,1,0,3.91825e+43,0.000863238,0.000867379,0.997412,0.000857757,3.33802,58.351
-8.04691e+42,1,3.35527e-23,1,1,0,1.63567e+43,0.000860053,0.00086411,0.997421,0.00085447,3.33802,58.8508
-3.44454e+42,1,5.12239e-23,1,1,0,6.9256e+42,0.00085693,0.000860904,0.997431,0.000851248,3.33802,59.3426
-1.49411e+42,1,7.76794e-23,1,1,0,2.9727e+42,0.000853865,0.00085776,0.99744,0.000848087,3.33802,59.8268
-6.56416e+41,1,1.1704e-22,3,7,0,1.29289e+42,0.000850858,0.000854675,0.997449,0.000844986,3.33802,60.3035
-2.9196e+41,1,1.75251e-22,1,1,0,5.69485e+41,0.000847906,0.000851647,0.997459,0.000841943,3.33802,60.7731
-1.3141e+41,1,2.60844e-22,4,15,0,2.53934e+41,0.000845007,0.000848674,0.997467,0.000838955,3.33802,61.2358
-5.98297e+40,1,3.85997e-22,1,1,0,1.14575e+41,0.000842158,0.000845754,0.997476,0.00083602,3.33802,61.6919
-2.75434e+40,1,5.68015e-22,1,1,0,5.22888e+40,0.000839359,0.000842884,0.997485,0.000833136,3.33802,62.1415
-1.28165e+40,1,8.31361e-22,1,1,0,2.41275e+40,0.000836606,0.000840063,0.997493,0.000830301,3.33802,62.5849
-6.02589e+39,1,1.21047e-21,1,1,0,1.12523e+40,0.0008339,0.00083729,0.997501,0.000827515,3.33802,63.0224
-2.86168e+39,1,1.75359e-21,2,3,0,5.30196e+39,0.000831237,0.000834563,0.997509,0.000824774,3.33802,63.454
-1.37225e+39,1,2.52803e-21,1,1,0,2.52323e+39,0.000828617,0.00083188,0.997517,0.000822078,3.33802,63.88
-6.6423e+38,1,3.62731e-21,1,1,0,1.21244e+39,0.000826039,0.000829239,0.997525,0.000819425,3.33802,64.3005
-3.24454e+38,1,5.18088e-21,1,1,0,5.88053e+38,0.0008235,0.000826639,0.997533,0.000816813,3.33802,64.7158
-1.59888e+38,1,7.36713e-21,1,1,0,2.87804e+38,0.000820999,0.00082408,0.997541,0.000814241,3.33802,65.126
-7.94672e+37,1,1.04311e-20,1,1,0,1.42095e+38,0.000818536,0.000821559,0.997548,0.000811709,3.33802,65.5312
-3.98253e+37,1,1.4708e-20,4,15,0,7.07537e+37,0.000816109,0.000819075,0.997556,0.000809214,3.33802,65.9317
-2.01198e+37,1,2.0655e-20,1,1,0,3.55219e+37,0.000813717,0.000816628,0.997563,0.000806755,3.33802,66.3274
-1.02442e+37,1,2.88933e-20,2,3,0,1.79769e+37,0.000811359,0.000814215,0.99757,0.000804332,3.33802,66.7187
-1.02442e+37,0,8.05279e-20,0,1,1,1.02442e+37,0.000811359,0.000814215,0.99757,0.000804332,3.33802,66.7187
-1.02442e+37,0,1.88038e-19,0,1,1,1.02442e+37,0.000811359,0.000814215,0.99757,0.000804332,3.33802,66.7187
-7.43609e+36,1,1.85404e-20,1,1,0,9.88e+36,0.000811357,0.000814214,0.99757,0.00080433,3.33802,66.9052
-3.03381e+36,1,1.93099e-20,2,3,0,7.14827e+36,0.000811352,0.000814209,0.99757,0.000804325,3.33802,67.4272
-1.52401e+36,1,2.61178e-20,6,63,0,2.94912e+36,0.000811348,0.000814205,0.99757,0.000804321,3.33802,67.8281
-1.2093e+36,1,4.08442e-20,1,1,0,1.49277e+36,0.000811347,0.000814204,0.99757,0.00080432,3.33802,67.9627
-7.10514e+35,1,6.95259e-20,2,3,0,1.11572e+36,0.000811344,0.000814201,0.99757,0.000804317,3.33802,68.2724
-2.61247e+35,1,1.24412e-19,1,1,0,5.93687e+35,0.000811339,0.000814195,0.99757,0.000804311,3.33802,68.8549
-7.50472e+34,1,2.29089e-19,1,1,0,2.10041e+35,0.000811332,0.000814188,0.99757,0.000804304,3.33802,69.5812
-2.14603e+34,1,4.28209e-19,3,7,0,6.03023e+34,0.000811326,0.000814181,0.99757,0.000804297,3.33802,70.3101
-6.05047e+33,1,8.05279e-19,1,1,0,1.72131e+34,0.000811319,0.000814174,0.99757,0.00080429,3.33802,71.0473
-1.71146e+33,1,1.51463e-18,1,1,0,4.85501e+33,0.000811312,0.000814168,0.99757,0.000804283,3.33802,71.7825
-4.88343e+32,1,2.83802e-18,1,1,0,1.37482e+33,0.000811306,0.000814161,0.99757,0.000804275,3.33802,72.5127
-1.41288e+32,1,5.28351e-18,4,15,0,3.92989e+32,0.000811299,0.000814154,0.99757,0.000804268,3.33802,73.2348
-4.15709e+31,1,9.7559e-18,1,1,0,1.13953e+32,0.000811292,0.000814147,0.99757,0.000804261,3.33802,73.9472
-1.24637e+31,1,1.78467e-17,2,3,0,3.36147e+31,0.000811286,0.00081414,0.99757,0.000804255,3.33802,74.6485
-3.81231e+30,1,3.23218e-17,3,7,0,1.01067e+31,0.00081128,0.000814134,0.99757,0.000804248,3.33802,75.3382
-1.1904e+30,1,5.79307e-17,2,3,0,3.10067e+30,0.000811274,0.000814127,0.99757,0.000804241,3.33802,76.016
-3.79549e+29,1,1.02736e-16,1,1,0,9.71227e+29,0.000811267,0.000814121,0.99757,0.000804235,3.33802,76.6815
-1.23569e+29,1,1.80275e-16,1,1,0,3.1067e+29,0.000811261,0.000814115,0.99757,0.000804228,3.33802,77.3349
-4.10698e+28,1,3.13025e-16,1,1,0,1.01477e+29,0.000811256,0.000814109,0.99757,0.000804222,3.33802,77.9762
-1.39303e+28,1,5.37934e-16,3,7,0,3.38395e+28,0.00081125,0.000814103,0.99757,0.000804216,3.33802,78.6058
-4.81986e+27,1,9.15122e-16,3,7,0,1.15162e+28,0.000811244,0.000814097,0.99757,0.00080421,3.33802,79.2237
-1.7003e+27,1,1.54149e-15,1,1,0,3.99785e+27,0.000811239,0.000814091,0.99757,0.000804204,3.33802,79.8304
-6.11232e+26,1,2.57175e-15,2,3,0,1.41499e+27,0.000811233,0.000814086,0.99757,0.000804198,3.33802,80.4261
-2.23785e+26,1,4.2508e-15,1,1,0,5.10335e+26,0.000811228,0.00081408,0.99757,0.000804193,3.33802,81.0111
-8.33978e+25,1,6.96294e-15,1,1,0,1.87449e+26,0.000811223,0.000814075,0.997571,0.000804187,3.33802,81.5858
-3.16178e+25,1,1.13063e-14,3,7,0,7.00794e+25,0.000811217,0.000814069,0.997571,0.000804181,3.33802,82.1506
-1.21876e+25,1,1.82048e-14,6,63,0,2.66518e+25,0.000811212,0.000814064,0.997571,0.000804176,3.33802,82.7056
-4.7739e+24,1,2.90741e-14,1,1,0,1.0305e+25,0.000811207,0.000814059,0.997571,0.000804171,3.33802,83.2513
-1.89918e+24,1,4.60685e-14,1,1,0,4.04864e+24,0.000811202,0.000814054,0.997571,0.000804165,3.33802,83.788
-7.66947e+23,1,7.24434e-14,4,15,0,1.6154e+24,0.000811198,0.000814049,0.997571,0.00080416,3.33802,84.316
-3.14235e+23,1,1.13085e-13,1,1,0,6.54229e+23,0.000811193,0.000814044,0.997571,0.000804155,3.33802,84.8355
-1.30563e+23,1,1.75278e-13,1,1,0,2.68807e+23,0.000811188,0.000814039,0.997571,0.00080415,3.33802,85.3469
-5.49868e+22,1,2.6982e-13,2,3,0,1.11995e+23,0.000811184,0.000814034,0.997571,0.000804145,3.33802,85.8504
-2.34624e+22,1,4.12618e-13,1,1,0,4.72934e+22,0.000811179,0.00081403,0.997571,0.000804141,3.33802,86.3463
-1.01385e+22,1,6.26968e-13,1,1,0,2.02325e+22,0.000811175,0.000814025,0.997571,0.000804136,3.33802,86.8348
-4.43488e+21,1,9.46803e-13,1,1,0,8.76509e+21,0.00081117,0.00081402,0.997571,0.000804131,3.33802,87.3162
-1.96301e+21,1,1.42128e-12,2,3,0,3.84363e+21,0.000811166,0.000814016,0.997571,0.000804126,3.33802,87.7908
-8.78884e+20,1,2.12124e-12,1,1,0,1.70543e+21,0.000811162,0.000814012,0.997571,0.000804122,3.33802,88.2587
-3.97876e+20,1,3.14828e-12,1,1,0,7.65355e+20,0.000811157,0.000814007,0.997571,0.000804117,3.33802,88.7201
-1.82062e+20,1,4.64738e-12,1,1,0,3.47276e+20,0.000811153,0.000814003,0.997571,0.000804113,3.33802,89.1753
-8.41781e+19,1,6.82448e-12,2,3,0,1.59263e+20,0.000811149,0.000813999,0.997571,0.000804109,3.33802,89.6244
-3.93142e+19,1,9.97076e-12,4,15,0,7.37971e+19,0.000811145,0.000813994,0.997571,0.000804104,3.33802,90.0677
-1.85411e+19,1,1.44962e-11,2,3,0,3.45389e+19,0.000811141,0.00081399,0.997571,0.0008041,3.33802,90.5053
-8.82731e+18,1,2.09754e-11,1,1,0,1.63226e+19,0.000811137,0.000813986,0.997571,0.000804096,3.33802,90.9375
-4.24137e+18,1,3.02108e-11,2,3,0,7.78671e+18,0.000811133,0.000813982,0.997571,0.000804092,3.33802,91.3642
-2.05614e+18,1,4.33181e-11,1,1,0,3.7487e+18,0.000811129,0.000813978,0.997571,0.000804087,3.33802,91.7858
-1.00543e+18,1,6.18427e-11,3,7,0,1.82076e+18,0.000811125,0.000813974,0.997571,0.000804083,3.33802,92.2024
-4.9579e+17,1,8.79174e-11,1,1,0,8.91984e+17,0.000811122,0.00081397,0.997571,0.000804079,3.33802,92.614
-2.46483e+17,1,1.24475e-10,2,3,0,4.40643e+17,0.000811118,0.000813966,0.997571,0.000804075,3.33802,93.0209
-1.23515e+17,1,1.75533e-10,2,3,0,2.19452e+17,0.000811114,0.000813963,0.997571,0.000804072,3.33802,93.4232
-6.23734e+16,1,2.4658e-10,1,1,0,1.10158e+17,0.000811111,0.000813959,0.997571,0.000804068,3.33802,93.821
-3.17348e+16,1,3.45081e-10,1,1,0,5.57212e+16,0.000811107,0.000813955,0.997571,0.000804064,3.33802,94.2145
-1.62645e+16,1,4.81167e-10,1,1,0,2.83964e+16,0.000811104,0.000813951,0.997571,0.00080406,3.33802,94.6036
-8.39517e+15,1,6.68535e-10,1,1,0,1.45766e+16,0.0008111,0.000813948,0.997571,0.000804056,3.33802,94.9887
